blocknumber,volume COMP for 5% slippage
16220800,154.16506863557234
16220950,153.9740190515926
16221100,153.9740190515926
16221250,149.74736703483478
16221400,149.74736703483478
16221550,146.0357536015849
16221700,146.0357536015849
16221850,147.2325441109967
16222000,147.16396151643582
16222150,147.1754260658465
16222300,147.1754260658465
16222450,147.1754260658465
16222600,147.07542606585187
16222750,147.07542606585187
16222900,145.5976840613408
16223050,144.89952504938637
16223200,144.89952504938637
16223350,145.37541320768818
16223500,145.0695596327249
16223650,145.0695596327249
16223800,145.0695596327249
16223950,145.0695596327249
16224100,145.0695596327249
16224250,150.48260504145165
16224400,151.53148171021394
16224550,148.41850973332382
16224700,148.41850973332382
16224850,148.41850973332382
16225000,148.41850973332382
16225150,148.41850973332382
16225300,153.0296212213246
16225450,153.0296212213246
16225600,153.0296212213246
16225750,153.02225181013836
16225900,153.02225181013836
16226050,152.6540066286072
16226200,152.6540066286072
16226350,152.6540066286072
16226500,152.65372686567747
16226650,152.65372686567747
16226800,152.65372686567747
16226950,152.65372686567747
16227100,152.45372686568822
16227250,152.45372686568822
16227400,152.45372686568822
16227550,152.45372686568822
16227700,152.45372686568822
16227850,152.4518107262898
16228000,152.4518107262898
16228150,152.4518107262898
16228300,152.4518107262898
16228450,150.82999335269625
16228600,150.82999335269625
16228750,150.9440531271253
16228900,150.9440531271253
16229050,150.9440531271253
16229200,151.69210979254174
16229350,151.69210979254174
16229500,152.7245097596724
16229650,152.7245097596724
16229800,152.7245097596724
16229950,152.7245097596724
16230100,152.7245097596724
16230250,152.7245097596724
16230400,152.7245097596724
16230550,152.7245097596724
16230700,152.7245097596724
16230850,152.72450986921785
16231000,152.72450986921785
16231150,152.72450986921785
16231300,152.72419296116126
16231450,152.72419296116126
16231600,152.72419296116126
16231750,152.72419296116126
16231900,152.5711929611695
16232050,149.74890566203644
16232200,149.74890566203644
16232350,149.74890566203644
16232500,149.74890566203644
16232650,149.74890566203644
16232800,149.74890566203644
16232950,149.94436843212392
16233100,147.8887212817905
16233250,147.8887212817905
16233400,147.8887212817905
16233550,147.8887212817905
16233700,150.86600132216208
16233850,150.90194267719366
16234000,150.69106477343698
16234150,150.69106477343698
16234300,150.69106477343698
16234450,150.69106477343698
16234600,150.69069858671944
16234750,150.69069858671944
16234900,150.69069858671944
16235050,150.59069858672484
16235200,150.5910183180102
16235350,150.5910183180102
16235500,150.5910183180102
16235650,150.5910183180102
16235800,150.9268071147209
16235950,150.9268071147209
16236100,150.9268071147209
16236250,150.91676363123875
16236400,150.7558969099456
16236550,150.7558969099456
16236700,149.7558969099994
16236850,149.7558969099994
16237000,149.7558969099994
16237150,150.73411426094347
16237300,150.73411426094347
16237450,150.73411426094347
16237600,150.96746822945786
16237750,150.96746822945786
16237900,150.86546822946335
16238050,150.86546822946335
16238200,150.86546822946335
16238350,150.70550474973882
16238500,150.70550474973882
16238650,150.70550474973882
16238800,150.70550474973882
16238950,150.70550474973882
16239100,150.70550474973882
16239250,150.70550474973882
16239400,150.70550474973882
16239550,150.70550474973882
16239700,150.65550474974148
16239850,150.5670694997926
16240000,150.24504765163474
16240150,150.24504765163474
16240300,150.24504765163474
16240450,150.24504765163474
16240600,150.24504765163474
16240750,150.17125282302553
16240900,150.17125282302553
16241050,150.17125282302553
16241200,150.27783290067978
16241350,150.27783290067978
16241500,150.27783290067978
16241650,150.27783290067978
16241800,150.27783290067978
16241950,150.2781499792594
16242100,150.31681771175647
16242250,150.14008929889985
16242400,150.1746868722472
16242550,150.1746868722472
16242700,151.60126546613253
16242850,151.60126546613253
16243000,151.1146512495144
16243150,154.84873566896147
16243300,154.84873566896147
16243450,149.50332239042902
16243600,149.50332239042902
16243750,153.55223003907483
16243900,153.55223003907483
16244050,151.49656856109897
16244200,151.49656856109897
16244350,151.49656856109897
16244500,151.421568561103
16244650,151.421568561103
16244800,151.421568561103
16244950,151.421568561103
16245100,151.421568561103
16245250,151.421568561103
16245400,151.421568561103
16245550,151.421568561103
16245700,151.421568561103
16245850,151.48524277770346
16246000,151.48524277770346
16246150,151.4861056972613
16246300,151.4861056972613
16246450,151.4861056972613
16246600,151.4861056972613
16246750,151.4861056972613
16246900,151.48642072545013
16247050,151.48642072545013
16247200,151.48642072545013
16247350,151.48642072545013
16247500,151.48642072545013
16247650,151.48642072545013
16247800,151.48642072545013
16247950,151.48642072545013
16248100,151.48642072545013
16248250,151.48642072545013
16248400,151.51550149420692
16248550,151.51550149420692
16248700,151.37260612832415
16248850,151.37260612832415
16249000,151.37260612832415
16249150,148.38985441451064
16249300,148.38985441451064
16249450,148.38985441451064
16249600,148.4452754671422
16249750,148.4452754671422
16249900,148.4452754671422
16250050,149.01248318965895
16250200,149.0027665991954
16250350,148.12200019504138
16250500,142.94792926356365
16250650,142.94792926356365
16250800,142.8599292635684
16250950,142.8599292635684
16251100,142.8599292635684
16251250,142.84609061197426
16251400,142.84609061197426
16251550,142.84609061197426
16251700,142.8463946046414
16251850,142.8463946046414
16252000,143.32672104148455
16252150,143.32672104148455
16252300,143.22672104148992
16252450,143.22672104148992
16252600,143.01319195939269
16252750,142.9927071156068
16252900,142.99110534465686
16253050,142.99110534465686
16253200,146.63865103623687
16253350,146.63865103623687
16253500,146.63865103623687
16253650,146.63865103623687
16253800,147.12541815777502
16253950,147.12541815777502
16254100,147.11898747469547
16254250,147.11898747469547
16254400,146.96676525414188
16254550,146.96305334790253
16254700,149.16480273047645
16254850,149.09481638129697
16255000,149.02379179966638
16255150,149.14108998259354
16255300,149.14108998259354
16255450,148.08846127512584
16255600,148.08846127512584
16255750,148.06099600584835
16255900,147.56015493270652
16256050,147.56015493270652
16256200,147.56015493270652
16256350,147.56906222978787
16256500,147.56906222978787
16256650,149.9472776542126
16256800,149.9472776542126
16256950,144.69508540185862
16257100,144.69508540185862
16257250,144.69508540185862
16257400,144.69508540185862
16257550,144.69508540185862
16257700,146.2162380450147
16257850,146.2162380450147
16258000,146.2162380450147
16258150,146.2162380450147
16258300,146.2162380450147
16258450,146.2162380450147
16258600,146.2162380450147
16258750,146.2162380450147
16258900,146.13415532530865
16259050,146.13415532530865
16259200,146.20799629491023
16259350,146.16762847177623
16259500,146.16762847177623
16259650,146.16762847177623
16259800,146.13033138921713
16259950,146.13033138921713
16260100,146.13033138921713
16260250,146.13033138921713
16260400,146.2796194223094
16260550,146.2796534596663
16260700,146.2796534596663
16260850,146.31268366976872
16261000,146.31268366976872
16261150,146.2753910899076
16261300,146.2753910899076
16261450,146.2753910899076
16261600,146.2753910899076
16261750,146.2753910899076
16261900,146.3232295409112
16262050,146.3232295409112
16262200,148.81903309354163
16262350,149.27119995779765
16262500,149.2511583964191
16262650,148.78016249248935
16262800,148.78016249248935
16262950,148.78016249248935
16263100,148.78016249248935
16263250,148.78016249248935
16263400,148.78016249248935
16263550,148.90121512406813
16263700,145.42713279505938
16263850,145.42713279505938
16264000,145.42713279505938
16264150,145.42713279505938
16264300,145.42713279505938
16264450,145.42721578863888
16264600,148.9312417941393
16264750,148.9312417941393
16264900,148.9312417941393
16265050,148.8148306205617
16265200,145.81483062072317
16265350,145.81483062072317
16265500,145.81483062072317
16265650,145.81483062072317
16265800,145.81483062072317
16265950,145.81483062072317
16266100,146.46775128692576
16266250,146.46775128692576
16266400,149.94861916583892
16266550,149.94861916583892
16266700,149.94861916583892
16266850,150.22861800008636
16267000,149.1483190863306
16267150,149.1483190863306
16267300,149.1483190863306
16267450,145.8126191717894
16267600,145.78132625062145
16267750,145.7758567274715
16267900,145.6445650766703
16268050,145.6445650766703
16268200,145.6445650766703
16268350,145.6445650766703
16268500,146.94801987590958
16268650,146.32725782055795
16268800,146.32725782055795
16268950,146.32725782055795
16269100,145.69845903245266
16269250,145.69845903245266
16269400,145.69845903245266
16269550,144.66979958644612
16269700,144.66979958644575
16269850,147.28294962981985
16270000,147.28294962981985
16270150,147.28294962981985
16270300,147.17692167638856
16270450,147.17692167638856
16270600,147.17692167638856
16270750,146.64956392791336
16270900,146.29718540889988
16271050,146.29718540889988
16271200,146.25730146894696
16271350,146.25730146894696
16271500,146.1043901266792
16271650,146.1043901266792
16271800,146.1043901266792
16271950,146.85991160116723
16272100,146.8399116011683
16272250,146.8399116011683
16272400,146.8399116011683
16272550,146.97654634134375
16272700,146.97654634134375
16272850,146.97654634134375
16273000,146.97654634134375
16273150,146.97654634134375
16273300,145.2174250120272
16273450,145.2174250120272
16273600,145.2174250120272
16273750,145.2174250120272
16273900,145.2174250120272
16274050,145.2174250120272
16274200,145.0791302441675
16274350,145.0481064572787
16274500,145.01709637108272
16274650,145.01762268687227
16274800,144.40701083290256
16274950,142.69194163767636
16275100,142.84010860496798
16275250,142.80235301060375
16275400,143.79051484778174
16275550,143.79051484778174
16275700,143.79051484778174
16275850,148.3790293576753
16276000,148.43043374372334
16276150,148.43043374372334
16276300,148.22908837905877
16276450,148.22961469484832
16276600,148.22978591303996
16276750,148.22978591303996
16276900,148.22978591303996
16277050,148.30158857953057
16277200,148.30158857953057
16277350,148.30158857953057
16277500,148.30158857953057
16277650,148.30158857953057
16277800,147.8015885795575
16277950,147.8015885795575
16278100,147.8015885795575
16278250,147.8015885795575
16278400,147.8015885795575
16278550,147.6422714907882
16278700,147.83790078819553
16278850,147.80162963598852
16279000,147.7016296359939
16279150,147.7016296359939
16279300,147.7016296359939
16279450,147.7016296359939
16279600,147.9431396467958
16279750,148.94013964674215
16279900,148.88519265198963
16280050,148.88519265198963
16280200,148.88519265198963
16280350,148.88519265198963
16280500,148.88519265198963
16280650,149.34507367386297
16280800,148.81019507127277
16280950,148.81019507127277
16281100,148.81019507127277
16281250,148.81019507127277
16281400,148.78056328877403
16281550,148.78056328877403
16281700,148.78056328877403
16281850,148.78056328877426
16282000,148.78056328877426
16282150,148.7685632887749
16282300,148.7685632887749
16282450,148.7685632887749
16282600,148.7685632887749
16282750,148.5861494889815
16282900,148.5861494889815
16283050,148.5861494889815
16283200,148.5343444818487
16283350,148.48647353571855
16283500,148.47247353571927
16283650,148.47247353571927
16283800,148.46389292649408
16283950,147.89985695056956
16284100,146.9252692390746
16284250,146.9252692390746
16284400,146.9252692390746
16284550,146.9252692390746
16284700,146.9252692390746
16284850,146.45375793039133
16285000,146.45375793039133
16285150,146.45375793039133
16285300,146.45375793039133
16285450,146.45375793039133
16285600,146.45375793039133
16285750,146.45375793039133
16285900,146.45375793039133
16286050,146.45375793039133
16286200,147.388668055069
16286350,148.01933846263861
16286500,148.01933846263861
16286650,148.01933846263861
16286800,148.01933846263861
16286950,148.51709838242456
16287100,148.41709838242997
16287250,148.41709838242997
16287400,146.989112386775
16287550,147.71536379610563
16287700,147.71536379610563
16287850,147.71536379610563
16288000,147.71536379610563
16288150,147.71536379610563
16288300,147.61592133440388
16288450,145.61690689949629
16288600,145.60205950385193
16288750,147.5019597746835
16288900,148.0336137194566
16289050,148.0336137194566
16289200,146.90662699389333
16289350,146.206626993931
16289500,146.206626993931
16289650,147.7862639501387
16289800,147.7862639501387
