,index,blocknum,p0vs1,p1vs0,BAT-slippagemap_01,BAT-slippagemap_2,BAT-slippagemap_3,BAT-slippagemap_4,BAT-slippagemap_5,BAT-slippagemap_6,BAT-slippagemap_7,BAT-slippagemap_8,BAT-slippagemap_9,BAT-slippagemap_10,BAT-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
233,233,14925550.0,0.00022075014026906175,4530.00844656836,563.8398550200459,1157.1465815903546,1744.5500869337936,2326.109129703087,2901.881851133625,3471.9258247012754,4036.2980523950937,4595.054950058936,5148.252407589416,5695.945736833597,6238.189686489098,0.2707889462261287,0.400315801986477,0.5285539097551423,0.6555160909632082,0.7812150414717682,0.8672005126468997,0.9523304592164354,1.0366133889239142,1.1200577329365975,1.202671830952932
234,234,14939600.0,0.00021973707211941855,4550.893439849508,103.32573049925816,702.5949913768679,1295.9017179471768,1883.3052232906157,2464.864266059909,3040.6369874904467,3610.6809610580976,4175.053188751916,4733.810086415758,5287.007543946238,5834.700873190419,0.3697536805317103,0.49799178830037555,0.6249539695084415,0.7506529200170016,0.836638391192133,0.9217683377616688,1.0060512674691475,1.0894956114818308,1.1721097094981654,1.2539018246604525
235,235,14953396.0,0.00021622780610900926,4624.752098237815,590.4057304730418,1189.6749913506517,1782.9817179209604,2370.3852232643994,2951.9442660336927,3527.7169874642304,4097.760961031881,4662.133188725699,5220.8900863895415,5774.087543920022,6321.780873164203,0.26357367639243434,0.3918117841610996,0.5187739653691655,0.6444729158777256,0.730458387052857,0.8155883336223928,0.8998712633298716,0.983315607342555,1.0659297053588894,1.1477218205211766
236,236,14957303.0,0.0002257730632747826,4429.226345673158,485.8862753353013,1073.2897806787403,1654.8488234480337,2230.6215448785715,2800.665518446222,3365.037746140041,3923.7946438038825,4476.992101334363,5024.685430578544,5566.929380234044,6103.778185817409,0.2898237861490901,0.4206523456503953,0.5501792014107435,0.6784173091794088,0.8053794903874747,0.9310784408960349,1.0170639120711662,1.102193858640702,1.1864767883481808,1.2699211323608641
237,237,14959929.0,0.00023470476616035336,4260.671891583092,510.48331712232186,1086.2560385528595,1656.3000121205102,2220.672239814329,2779.4291374781706,3332.626595008651,3880.3199242528317,4422.563873908332,4959.412679491697,5490.920020716705,6017.139030220464,0.2876422656782651,0.42111360463111697,0.553256944778502,0.6840855042798071,0.8136123600401554,0.9418504678088206,1.0688126490168866,1.1945115995254467,1.280497070700578,1.365627017270114
238,238,14963068.0,0.00022692738921141202,4406.695919232436,331.7874227347538,919.1909280781928,1500.749970847486,2076.522692278024,2646.5666658456744,3210.938893539493,3769.695791203335,4322.893248733815,4870.586577977996,5412.830527633497,5949.679333216862,0.324705679714955,0.4555342392162602,0.5850610949766084,0.7132992027452737,0.8402613839533396,0.9659603344618998,1.0519458056370312,1.1370757522065669,1.2213586819140456,1.304803025926729
239,239,14963954.0,0.00024028536436013288,4161.718307991611,403.62432035132434,973.668293918975,1538.0405216127936,2096.7974192766355,2649.9948768071154,3197.6882060512967,3739.9321557067974,4276.780961290163,4808.28830251517,5334.507312018929,5855.490616916399,0.31494755106064903,0.4497602314049761,0.5832315703578279,0.7153749105052128,0.8462034700065181,0.9757303257668664,1.1039684335355315,1.2309306147435974,1.3566295652521576,1.442615036427289
240,240,14966148.0,0.0002541499457341545,3934.685081719507,501.5092139909073,1054.7066715213873,1602.4000007655684,2144.643950421069,2681.4927560044343,3213.0000972294415,3739.2191067332005,4260.20241163067,4776.002108056746,5286.66976387781,5792.256452206636,0.29657377330566354,0.43549190140007055,0.5730278397992346,0.7091953386924883,0.8440080190368153,0.9774793579896671,1.109622698137052,1.2404512576383573,1.3699781133987057,1.4982162211673709
241,241,14966750.0,0.0002813837344337781,3553.8656916764457,428.21876261586345,954.4377721196223,1475.4210770170923,1991.220773443168,2501.8884292642315,3007.4751175930583,3508.031374339204,4003.607267353834,4494.252336682565,4980.0156572885035,5460.945787667736,0.3255077987284392,0.4715480480111787,0.6161352436023494,0.7592838422505416,0.9010081624203876,1.0413223711171142,1.1802404992115212,1.3177764376106853,1.453943936503939,1.588756616848266
242,242,14967389.0,0.0002732865287414735,3659.1631669704097,145.3664783913114,682.2152839746766,1213.722625199684,1739.9416347034428,2260.9249396009127,2776.7246360269883,3287.392291848052,3792.978980176879,4293.535236923024,4789.111129937654,5279.756199266386,0.3983008722484369,0.5414494708966292,0.6831737910664751,0.8234879997632019,0.9624061278576088,1.099942066256773,1.2361095651500267,1.3709222454943537,1.5043935844472054,1.6365369245945904
243,243,14973171.0,0.0002851794612680851,3506.5638863099703,73.35150782749061,599.5705173312494,1120.5538222287196,1636.353518654795,2147.021174475859,2652.6078628046853,3153.164119550831,3648.7400125654613,4139.385081894193,4625.148402500131,5106.078532879364,0.4260378789150233,0.5720781281977627,0.7166653237889334,0.8598139224371256,1.0015382426069717,1.1418524513036983,1.2807705793981052,1.4183065177972694,1.554474016690523,1.6892866970348501
244,244,14976324.0,0.0002932769166931245,3409.7467038170203,383.2047536293503,899.0044500554258,1409.6721058764897,1915.2587942053162,2415.815050951462,2911.390943966092,3402.0360132948235,3887.799333900761,4368.729464279994,4844.874496292793,5316.282044310554,0.34279132622662395,0.4917816335996477,0.6392895350443147,0.7853297843270542,0.9299169799182249,1.0730655785664172,1.214789898736263,1.3551041074329897,1.4940222355273969,1.6315581739265608
245,245,14978043.0,0.0003021174309349972,3309.9712151834015,129.43525022268332,640.1029060437472,1145.6895943725738,1646.2458511187194,2141.8217441333495,2632.466813462081,3118.2301340680187,3599.160264447252,4075.305296460051,4546.712844477812,5013.4300419095225,0.42139216609057356,0.5718797770701944,0.7208700844432182,0.8683779858878852,1.0144182351706248,1.1590054307617954,1.3021540294099876,1.4438783495798335,1.5841925582765604,1.7231106863709673
246,246,14980821.0,0.0003141635879823965,3183.055065108414,149.58689147812237,650.1431482242681,1145.7190412388982,1636.3641105676297,2122.1274311735674,2603.0575615528005,3079.2025935655997,3550.6101415833605,4017.327339015071,4479.400853073892,4936.87689053933,0.42276470106820735,0.5762922079150388,0.728292166107092,0.8787797770867128,1.0277700844597366,1.1752779859044036,1.321318235187143,1.4659054307783137,1.609054029426506,1.750778349596352
247,247,14990371.0,0.00030576449638619813,3270.4908902730895,332.60566407367287,838.1923524024993,1338.748609148645,1834.3245021632752,2324.9695714920067,2810.7328920979444,3291.6630224771775,3767.8080544899767,4239.2156025077375,4705.932799939448,5168.0063139982685,0.36285683107838484,0.5148567892704381,0.6653444002500589,0.8143347076230827,0.9618426090677498,1.1078828583504892,1.25247005394166,1.3956186525898522,1.5373429727596981,1.6776571814564247
248,248,14992720.0,0.0002996203582957855,3337.5569193225483,343.35058172386186,854.0182375449257,1359.604925873752,1860.161182619898,2355.737075634528,2846.3821449632596,3332.1454655691973,3813.0755959484304,4289.220627961229,4760.62817597899,5227.3453734107015,0.35702817076400584,0.5075157817436268,0.6565060891166504,0.8040139905613175,0.950054239844057,1.0946414354352276,1.2377900340834198,1.379514354253266,1.5198285629499926,1.6587466910443995
249,249,14993636.0,0.0003159277509145182,3165.2806602309965,8.232198491810669,508.78845523795644,1004.3643482525864,1495.009417581318,1980.772738187256,2461.702868566489,2937.847900579288,3409.2554485970486,3875.9726460287598,4338.046160087581,4795.5221975530185,0.467300705747501,0.6208282125943324,0.7728281707863857,0.9233157817660065,1.0723060891390304,1.2198139905836973,1.3658542398664368,1.5104414354576075,1.6535900341057996,1.7953143542756456
250,250,14994691.0,0.0003229871199697183,3096.098693018332,451.1093757847632,941.7544451134949,1427.5177657194326,1908.4478960986658,2384.592928111465,2856.0004761292253,3322.7176735609364,3784.791187619757,4242.267225085195,4695.191524987636,5143.609374179292,0.3323461743566336,0.48897498623137325,0.6440453938870075,0.7975729007338389,0.9495728589258922,1.100060469905513,1.2490507772785369,1.3965586787232038,1.5425989280059433,1.687186123597114
251,251,14995241.0,0.00032970931948592033,3032.9746261318624,432.1288150177071,917.8921356236449,1398.822266002878,1874.967298015677,2346.3748460334377,2813.0920434651484,3275.1655575239693,3732.641594989407,4185.565894891848,4633.983744083504,4771.937698121731,0.3404632934003739,0.4986661743655855,0.6552949862403251,0.8103653938959595,0.9638929007427909,1.115892858934844,1.266380469914465,1.4153707772874888,1.5628786787321558,1.7089189280148953
252,252,14999379.0,0.0003238927058557143,3087.4421742781506,381.2497754284817,871.8948447572133,1357.658165363151,1838.5882957423842,2314.7333277551834,2786.140875772944,3252.858073204655,3714.9315872634756,4172.407624728913,4625.331924631354,5073.74977382301,0.35494359763878996,0.5115724095135296,0.6666428171691638,0.8201703240159953,0.9721702822080486,1.1226578931876694,1.271648200560693,1.4191561020053602,1.5651963512880998,1.7097835468792704
253,253,15000308.0,0.0003399538545010784,2941.575707290084,169.65444439882012,650.5845747780531,1126.7296067908524,1598.1371548086129,2064.854352240324,2526.9278662991446,2984.4039037645825,3437.3282036670234,3885.746052858679,4023.7000068969064,20380.465102291102,0.4311957411067355,0.5909885043054173,0.7491913852706289,0.9058201971453685,1.0608906048010027,1.214418111647834,1.3664180698398876,1.5169056808195083,1.6658959881925322,1.8134038896371991
254,254,15000926.0,0.0003478977905854669,2874.4074468456083,94.07730772209514,570.2223397348943,1041.629887752655,1508.3470851843658,1970.4205992431864,2427.8966367086246,2880.8209366110655,3329.238785802721,3467.1927398409484,19823.957835235142,36017.97855210829,0.46119727175448777,0.6225959003302424,0.7823886635289242,0.9405915444941358,1.0972203563688754,1.2522907640245098,1.4058182708713411,1.5578182290633944,1.7083058400430153,1.857296147416039
255,255,15002954.0,0.0003385291135981918,2953.9556860297803,272.3973283841468,753.3274587633799,1229.472490776179,1700.8800387939395,2167.5972362256507,2629.670750284471,3087.146787749909,3540.07108765235,3988.488936844006,4126.442890882233,20483.207986276426,0.3963385147289549,0.5561312779276367,0.7143341588928483,0.870962970767588,1.0260333784232223,1.1795608852700536,1.331560843462107,1.4820484544417278,1.6310387618147515,1.7785466632594187
256,256,15005818.0,0.0003303033009853974,3027.52045473566,388.10132031004184,873.8646409159797,1354.7947712952127,1830.9398033080117,2302.3473513257723,2769.0645487574834,3231.138062816304,3688.614100281742,4141.538400184183,4589.9562493758385,4727.910203414066,0.3549936429850981,0.5131965239503097,0.6698253358250493,0.8248957434806836,0.978423250327515,1.1304232085195682,1.2809108194991892,1.4299011268722128,1.57740902831688,1.7234492775996195
257,257,15008109.0,0.00034550567771371107,2894.3084426780633,259.89027836073035,736.0353103735295,1207.44285839129,1674.1600558230011,2136.2335698818215,2593.7096073472594,3046.6339072497008,3495.0517564413562,3633.0057104795837,19989.770805873777,36183.79152274692,0.4037059660244858,0.5651045946002404,0.7248973577989223,0.8831002387641339,1.0397290506388734,1.1947994582945078,1.3483269651413392,1.5003269233333925,1.6508145343130134,1.799804841686037
258,258,15010480.0,0.0003593536896860373,2782.7737093048554,272.0456801147536,738.7628775464646,1200.8363916052851,1658.312429070723,2111.236728973164,2559.6545781648197,2697.608532203047,19054.37362759724,35248.394344470384,51281.28978358572,67154.66321845989,0.40564117122276794,0.5703001044068776,0.7333207325081953,0.89471936108395,1.0545121242826319,1.2127150052478435,1.369343817122583,1.5244142247782173,1.6779417316250487,1.829941689817102
259,259,15013067.0,0.00034723744532670707,2879.873739017763,140.3326249733178,616.4776569861168,1087.8852050038774,1554.6024024355884,2016.675916494409,2474.151953959847,2927.076253862288,3375.4941030539435,3513.448057092171,19870.213152486365,36064.23386935951,0.4451195013571872,0.6065181299329419,0.7663108931316236,0.9245137740968352,1.0811425859715749,1.2362129936272093,1.3897405004740406,1.5417404586660939,1.6922280696457146,1.8412183770187385
260,260,15015523.0,0.0003636916930324828,2749.5816350985115,455.00955188712743,917.083065945948,1374.5591034113859,1827.483403313827,2275.9012525054827,2413.85520654371,18770.620301937903,34964.641018811046,50997.536457926384,66870.90989280054,82586.34858098275,0.3419157156268635,0.5082294137770036,0.6728883469611132,0.8359089750624309,0.9973076036381856,1.1571003668368673,1.315303247802079,1.4719320596768186,1.627002467332453,1.7805299741792844
261,261,15016775.0,0.0003770224413065385,2652.3620093663044,82.69785819339107,540.173895658829,993.09819556127,1441.5160447529256,1579.469998791153,17936.235094185347,34130.255811058494,50163.15125017383,66036.52468504799,81751.96337323019,97311.03854508679,0.4829172688117214,0.650902362831024,0.8172160609811641,0.9818749941652737,1.1448956222665914,1.306294250842346,1.4660870140410278,1.6242898950062394,1.780918706880979,1.9359891145366133
262,262,15018104.0,0.0003770224413065385,2652.3620093663044,89.88536267135332,587.1219349278366,1079.4111652510135,1566.8022765013568,1743.3417215492445,18138.308395058597,34370.15059703629,50440.49120969037,66350.93725101739,82103.07968564086,97698.49341356957,0.5248889728908355,0.7074741259911256,0.8882426174855523,1.0672125237160215,1.244401735140723,1.419827974478928,1.5935087781435509,1.7654615184183577,1.9357033828112769,2.104251397671899
263,263,15018668.0,0.0003728608398994665,2681.9657442965245,337.3529317393843,794.8289692048222,1247.7532691072633,1696.1711182989188,1834.1250723371463,18190.89016773134,34384.910884604484,50417.80632371982,66291.17975859398,82006.61844677619,97565.6936186328,0.3874339153497051,0.5554190093690076,0.7217327075191476,0.8863916407032573,1.049412268804575,1.2108108973803298,1.3706036605790115,1.5288065415442231,1.6854353534189628,1.840505761074597
264,264,15019207.0,0.00037129818637265455,2693.253122966636,435.7071574166934,893.1831948821314,1346.1074947845723,1794.525343976228,1932.4792980144555,18289.24439340865,34483.26511028179,50516.16054939714,66389.53398427129,82104.9726724535,97664.0478443101,0.3508363089436245,0.518821402962927,0.6851351011130671,0.8497940342971767,1.0128146623984944,1.174213290974249,1.3340060541729308,1.4922089351381425,1.648837747012882,1.8039081546685165
265,265,15019997.0,0.00035354399267930215,2828.502310056487,186.67168854411466,658.0792365618753,1124.7964339935863,1586.869948052407,2044.3459855178448,2497.2702854202857,2945.688134611941,3083.6420886501687,19440.407184044365,35634.42790091751,51667.323340032846,0.43269871626680056,0.5957193443681182,0.757117972943873,0.9169107361425547,1.0751136171077664,1.2317424289825059,1.3868128366381403,1.5403403434849716,1.6923403016770249,1.8428279126566458
266,266,15026410.0,0.0003490476920942879,2864.9380089007177,14.843138031235787,490.98817004403486,962.3957180617955,1429.1129154935065,1891.1864295523271,2348.662467017765,2801.586766920206,3250.0046161118617,3387.958570150089,19744.723665544283,35938.744382417426,0.4888102761887765,0.6502089047645312,0.8100016679632129,0.9682045489284246,1.1248333608031642,1.2799037684587984,1.4334312753056297,1.5854312334976832,1.735918844477304,1.8849091518503278
267,267,15029618.0,0.00034467749970652263,2901.2627770929494,318.4396049274967,794.5846369402958,1265.9921849580564,1732.7093823897674,2194.782896448588,2652.258933914026,3105.183233816467,3553.6010830081227,3691.55503704635,20048.320132440545,36242.34084931369,0.3835000664771421,0.5448986950528967,0.7046914582515785,0.8628943392167902,1.0195231510915297,1.174593558747164,1.3281210655939955,1.4801210237860487,1.6306086347656696,1.7795989421386933
