,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
2091,2091,16253016.0,1.0000026438339937,0.9999973561729961,4917303.13558771,4918038.700933841,4918770.597733372,4919498.844615135,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,4919556.946934595,6084457.34931167,6085192.9168557525,6085924.81528437,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591,6086602.205059591
2092,2092,16253716.0,1.0000026438339937,0.9999973561729961,4949208.364671246,4949943.930017378,4950675.826816909,4951404.073698672,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,4951462.176018131,6052551.603715005,6053287.171259087,6054019.069687705,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926,6054696.459462926
2093,2093,16254920.0,1.0000026438339937,0.9999973561729961,4949340.059197939,4950075.624544071,4950807.521343602,4951535.768225364,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,4951593.870544824,6052419.907478076,6053155.475022159,6053887.373450777,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997,6054564.763225997
2094,2094,16255856.0,1.0000026438339937,0.9999973561729961,4949850.973156927,4950586.538503058,4951318.43530259,4952046.682184353,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,4952104.784503812,6051908.986916984,6052644.554461066,6053376.452889684,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904,6054053.842664904
2095,2095,16257048.0,1.0000026438339937,0.9999973561729961,4950351.854036539,4951087.41938267,4951819.316182201,4952547.563063963,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,4952605.665383424,6051408.099615579,6052143.66715966,6052875.565588278,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499,6053552.955363499
2096,2096,16257563.0,1.0000026438339937,0.9999973561729961,4941516.621930472,4942252.187276603,4942984.084076134,4943712.330957897,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,4943770.433277356,6060243.452359219,6060979.0199033,6061710.918331918,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139,6062388.308107139
2097,2097,16258677.0,1.0000026438339937,0.9999973561729961,4934226.634816673,4934962.200162804,4935694.0969623355,4936422.343844098,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,4936480.4461635575,6067533.550762816,6068269.118306898,6069001.016735516,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736,6069678.406510736
2098,2098,16261716.0,1.0000026438339937,0.9999973561729961,4934345.425348238,4935080.99069437,4935812.887493901,4936541.1343756635,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,4936599.236695124,6067414.758332622,6068150.3258767035,6068882.224305321,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542,6069559.614080542
2099,2099,16262230.0,1.0000026438339937,0.9999973561729961,4924028.012172795,4924763.577518926,4925495.474318458,4926223.72120022,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,4926281.82351968,6077732.346929964,6078467.914474045,6079199.812902663,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884,6079877.202677884
2100,2100,16264134.0,1.0000026438339937,0.9999973561729961,4923433.8054798655,4924169.370825997,4924901.267625527,4925629.51450729,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,4925687.61682675,6078326.564374054,6079062.131918135,6079794.030346753,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973,6080471.420121973
2101,2101,16264938.0,1.0000026438339937,0.9999973561729961,4925504.814239648,4926240.37958578,4926972.276385311,4927700.523267074,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,4927758.625586533,6076255.51844863,6076991.0859927125,6077722.9844213305,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551,6078400.374196551
2102,2102,16265622.0,1.0000026438339937,0.9999973561729961,4926004.764258955,4926740.329605086,4927472.226404618,4928200.47328638,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,4928258.5756058395,6075755.559585879,6076491.12712996,6077223.025558578,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798,6077900.415333798
2103,2103,16268827.0,1.0000026438339937,0.9999973561729961,4925494.833075962,4926230.398422093,4926962.295221624,4927690.5421033865,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,4927748.644422847,6076265.49978938,6077001.067333461,6077732.965762079,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373,6078410.3555373
2104,2104,16269488.0,1.0000026438339937,0.9999973561729961,4937478.9748809,4938214.540227032,4938946.437026563,4939674.683908326,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,4939732.786227785,6064281.159735252,6065016.727279333,6065748.625707951,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172,6066426.015483172
2105,2105,16270062.0,1.0000026438339937,0.9999973561729961,4937502.97246611,4938238.537812241,4938970.434611772,4939698.681493536,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,4939756.783812995,6064257.161781866,6064992.729325947,6065724.627754565,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786,6066402.017529786
2106,2106,16271039.0,0.9999026535686368,1.0000973559086135,5026784.397963094,5027520.0004563145,5028251.933514261,5028980.216503149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5029045.583899149,5974975.162473212,5975710.6936045,5976442.555822463,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633,5977112.644738633
2107,2107,16272042.0,0.9999026535686368,1.0000973559086135,5072471.30879634,5073206.911289561,5073938.844347506,5074667.127336395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5074732.494732395,5929288.575038485,5930024.106169774,5930755.968387736,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906,5931426.057303906
2108,2108,16274692.0,0.9999026535686368,1.0000973559086135,5359408.521960844,5360144.124454065,5360876.05751201,5361604.3405009,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5361669.707896899,5642362.933328289,5643098.464459577,5643830.326677539,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371,5644500.41559371
2109,2109,16275397.0,0.9999026535686368,1.0000973559086135,5373434.478820714,5374170.081313935,5374902.01437188,5375630.2973607695,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5375695.664756769,5628337.964043395,5629073.495174684,5629805.357392645,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816,5630475.446308816
2110,2110,16276013.0,0.9999026535686368,1.0000973559086135,5384589.378833374,5385324.981326595,5386056.914384541,5386785.19737343,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5386850.564769429,5617183.877528824,5617919.408660113,5618651.270878075,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245,5619321.359794245
