,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
96,96,14975625.0,1.0008029260058082,0.9991977181671393,996.507444333275,2327.523195523755,3544.4912590289355,3545.005861049412,3546.0304452797423,3547.048900688877,3547.555841421264,3548.56517231884,3549.5684655238406,3550.067859456553,3551.062163855054,3552.0505210451606,3552.542479787565,3553.52198229455,3554.4956249387,3554.980259846321,3555.945179915399,3556.904327671025,3557.381748599986,3558.3323027589317,2597.62414484422,3207.1730026356167,3207.6872967277795,3208.7112689490546,3209.7291166424084,3210.2357549840294,3211.2444825175053,3212.2471765963373,3212.7462721158026,3213.739983453564,3214.7277500862724,3215.219415767125,3215.2617561220054,3215.3038431984737,3215.324792234967,3215.3665022333885,3215.4079627919205,3215.4285999505432,3215.469689012601,3215.5105322900504
97,97,15014588.0,1.0008029260058082,0.9991977181671393,1001.496354715961,2332.512105906441,3549.480169411622,3549.994771432098,3551.019355662428,3552.0378110715633,3552.54475180395,3553.554082701526,3554.557375906527,3555.056769839239,3556.0510742377405,3557.039431427847,3557.5313901702507,3558.510892677236,3559.4845353213864,3559.9691702290074,3560.934090298085,3561.8932380537112,3562.370658982672,3563.321213141618,2592.631125228286,3202.179983019683,3202.694277111845,3203.7182493331206,3204.736097026474,3205.242735368095,3206.251462901571,3207.254156980403,3207.7532524998683,3208.7469638376297,3209.734730470338,3210.2263961511912,3210.268736506071,3210.3108235825393,3210.3317726190326,3210.3734826174546,3210.414943175986,3210.435580334609,3210.4766693966667,3210.517512674116
98,98,15030596.0,1.0008029260058082,0.9991977181671393,1000.5001598451357,2331.5159110356158,3548.483974540796,3548.998576561273,3550.023160791603,3551.0416162007377,3551.548556933125,3552.5578878307006,3553.5611810357013,3554.0605749684137,3555.054879366915,3556.0432365570214,3556.5351952994256,3557.514697806411,3558.488340450561,3558.972975358182,3559.9378954272597,3560.8970431828857,3561.374464111847,3562.3250182707925,2593.6281252276212,3203.1769830190183,3203.6912771111806,3204.715249332456,3205.7330970258095,3206.2397353674305,3207.2484629009064,3208.2511569797384,3208.7502524992037,3209.743963836965,3210.7317304696735,3211.2233961505267,3211.2657365054065,3211.307823581875,3211.328772618368,3211.37048261679,3211.4119431753215,3211.4325803339443,3211.473669396002,3211.5145126734515
99,99,15033367.0,1.0010030965990384,0.9989979085954415,971.6138506176437,2302.6296018081234,3519.5976653133043,3520.1122673337804,3521.136851564111,3522.155306973246,3522.662247705633,3523.6715786032087,3524.6748718082094,3525.174265740922,3526.168570139423,3527.1569273295295,3527.6488860719332,3528.628388578919,3529.602031223069,3530.08666613069,3531.051586199768,3532.010733955394,3532.4881548843546,3533.4387090433006,2622.541125229023,3232.0899830204194,3232.6042771125817,3233.628249333857,3234.646097027211,3235.152735368832,3236.1614629023074,3237.16415698114,3237.663252500605,3238.656963838366,3239.644730471075,3240.136396151928,3240.178736506808,3240.220823583276,3240.241772619769,3240.283482618191,3240.3249431767226,3240.3455803353454,3240.3866693974032,3240.4275126748526
100,100,15035040.0,1.0010030965990384,0.9989979085954415,970.6178862190491,2301.633637409529,3518.60170091471,3519.116302935186,3520.1408871655162,3521.1593425746514,3521.666283307038,3522.6756142046142,3523.6789074096146,3524.1783013423274,3525.1726057408287,3526.1609629309346,3526.652921673339,3527.632424180324,3528.6060668244745,3529.0907017320956,3530.055621801173,3531.0147695567994,3531.49219048576,3532.442744644706,2623.5381252283582,3233.086983019755,3233.601277111917,3234.6252493331926,3235.6430970265465,3236.1497353681675,3237.158462901643,3238.1611569804754,3238.6602524999403,3239.6539638377017,3240.6417304704105,3241.1333961512632,3241.1757365061435,3241.2178235826113,3241.2387726191046,3241.2804826175266,3241.321943176058,3241.342580334681,3241.3836693967387,3241.424512674188
101,101,15070705.0,1.001403557901868,0.9985984093118175,913.1634257956996,2244.1791769861793,3461.14724049136,3461.6618425118363,3462.686426742167,3463.7048821513017,3464.211822883689,3465.2211537812645,3466.2244469862653,3466.7238409189777,3467.718145317479,3468.7065025075854,3469.198461249989,3470.177963756975,3471.151606401125,3471.636241308746,3472.6011613778237,3473.5603091334497,3474.0377300624104,3474.9882842213565,2681.065345233178,3290.6142030245746,3291.128497116737,3292.1524693380125,3293.1703170313663,3293.6769553729873,3294.685682906463,3295.6883769852952,3296.1874725047605,3297.1811838425215,3298.1689504752303,3298.660616156083,3298.7029565109633,3298.7450435874316,3298.765992623925,3298.8077026223464,3298.849163180878,3298.869800339501,3298.9108894015585,3298.951732679008
102,102,15072732.0,1.0020045502671724,0.9979994599159875,834.3671740059903,2165.7003169366917,3382.983873497564,3383.6555137240157,3384.992764564656,3386.322016286188,3386.9836572723284,3388.301000006398,3389.6104625591893,3390.26225373122,3391.559984413959,3392.849953012146,3393.492040038636,3394.7704518198275,3395.7440944639775,3396.2287293715985,3397.1936494406764,3398.1527971963023,3398.6302181252636,3399.580772284209,2760.799083578033,3370.6632460477363,3371.334484377121,3372.6709364453436,3373.9993949978852,3374.6606413143695,3375.977196559109,3377.2858771537663,3377.9372788474566,3379.234235488443,3380.5234333121516,3381.165137845144,3381.5062088439004,3381.8452395687596,3382.013993676276,3382.3499868643394,3382.6839706995584,3382.8502124876336,3383.181203748187,3383.510215100869
103,103,15104392.0,1.0035086096533996,0.9965036576471312,1365.1634137973879,2585.788467579666,3193.8739525511132,3194.387012689415,3195.4085280905256,3196.4239329229654,3196.929355595458,3197.93566265719,3198.935950958254,3199.433848385223,3200.4251748156735,3201.410571289266,3201.901057292842,3202.877625364574,3203.848351348023,3204.3315349797467,3205.2935646356204,3206.2498401016874,3206.725829745207,3207.6735377033556,2360.717874179562,3580.6139250382043,3581.1297644979413,3582.156812993905,3583.1777179193655,3583.685878504733,3584.697637316093,3585.7033435105805,3586.203938458662,3587.200634921137,3588.1913692796847,3588.684511948597,3589.197379535987,3589.2395930918983,3589.260605060798,3589.302440370818,3589.344025449329,3589.3647246542446,3589.4059371554467,3589.446903126358
104,104,15105272.0,1.0031073065403324,0.9969023189043958,1419.2309807806987,2639.8560345629767,3247.941519534424,3248.4545796727257,3249.4760950738364,3250.491499906276,3250.996922578769,3252.0032296405006,3253.003517941565,3253.501415368534,3254.4927417989843,3255.478138272577,3255.9686242761527,3256.945192347885,3257.915918331333,3258.3991019630575,3259.3611316189313,3260.317407084998,3260.793396728518,3261.7411046866664,2306.470108421778,3526.3661592804206,3526.8819987401575,3527.9090472361213,3528.9299521615817,3529.438112746949,3530.449871558309,3531.4555777527967,3531.956172700878,3532.952869163353,3533.943603521901,3534.436746190813,3534.949613778203,3534.991827334114,3535.012839303014,3535.0546746130344,3535.096259691545,3535.116958896461,3535.158171397663,3535.199137368574
105,105,15105915.0,1.0029067151682318,0.9971017093371997,1439.2517676868893,2659.876821469167,3267.9623064406146,3268.475366578916,3269.496881980027,3270.5122868124668,3271.017709484959,3272.024016546691,3273.0243048477555,3273.522202274724,3274.513528705175,3275.498925178767,3275.9894111823432,3276.9659792540756,3277.9367052375237,3278.419888869248,3279.3819185251214,3280.3381939911883,3280.8141836347086,3281.761891592857,2286.3882034377066,3506.2842542963494,3506.800093756086,3507.8271422520497,3508.84804717751,3509.3562077628776,3510.3679665742375,3511.3736727687256,3511.8742677168066,3512.870964179282,3513.8616985378294,3514.3548412067416,3514.8677087941314,3514.909922350043,3514.930934318943,3514.972769628963,3515.014354707474,3515.0350539123897,3515.0762664135914,3515.117232384503
106,106,15107139.0,1.0029067151682318,0.9971017093371997,1442.1630592136496,2662.7881129959273,3270.8735979673747,3271.3866581056764,3272.408173506787,3273.423578339227,3273.9290010117197,3274.9353080734513,3275.935596374516,3276.4334938014845,3277.4248202319354,3278.4102167055275,3278.900702709104,3279.8772707808357,3280.8479967642843,3281.331180396008,3282.293210051882,3283.249485517949,3283.725475161469,3284.673183119617,2283.4682768611688,3503.364327719811,3503.880167179548,3504.907215675512,3505.9281206009723,3506.43628118634,3507.4480399976997,3508.4537461921873,3508.9543411402688,3509.951037602744,3510.9417719612916,3511.434914630204,3511.9477822175936,3511.989995773505,3512.0110077424047,3512.052843052425,3512.0944281309357,3512.1151273358514,3512.1563398370536,3512.1973058079648
107,107,15108250.0,1.0025056527527814,0.9975006098510257,1497.0797961069684,2717.7048498892464,3325.7903348606937,3326.303394998995,3327.324910400106,3328.340315232546,3328.8457379050383,3329.8520449667703,3330.8523332678346,3331.350230694803,3332.341557125254,3333.3269535988466,3333.8174396024224,3334.7940076741547,3335.764733657603,3336.2479172893272,3337.2099469452005,3338.1662224112674,3338.6422120547877,3339.589920012936,2228.4006537015566,3448.296704560199,3448.812544019936,3449.8395925158998,3450.86049744136,3451.3686580267276,3452.3804168380875,3453.386123032575,3453.8867179806566,3454.8834144431316,3455.8741488016794,3456.3672914705917,3456.8801590579815,3456.9223726138925,3456.9433845827925,3456.985219892813,3457.0268049713236,3457.0475041762393,3457.0887166774414,3457.1296826483526
108,108,15165629.0,1.0025056527527814,0.9975006098510257,1498.177844512683,2718.802898294961,3326.8883832664083,3327.40144340471,3328.4229588058206,3329.4383636382604,3329.9437863107532,3330.950093372485,3331.950381673549,3332.448279100518,3333.4396055309685,3334.425002004561,3334.915488008137,3335.8920560798692,3336.862782063318,3337.3459656950417,3338.3079953509155,3339.2642708169824,3339.740260460502,3340.6879684186506,2227.2998207153137,3447.195871573956,3447.711711033693,3448.738759529657,3449.759664455117,3450.2678250404842,3451.2795838518446,3452.285290046332,3452.7858849944137,3453.7825814568887,3454.7733158154365,3455.2664584843483,3455.7793260717385,3455.8215396276496,3455.8425515965496,3455.88438690657,3455.9259719850807,3455.9466711899963,3455.9878836911985,3456.0288496621097
109,109,15192655.0,1.0025056527527814,0.9975006098510257,1499.3856977597916,2720.0107515420696,3328.096236513517,3328.6092966518186,3329.6308120529293,3330.646216885369,3331.151639557862,3332.1579466195935,3333.158234920658,3333.6561323476267,3334.647458778077,3335.6328552516698,3336.1233412552456,3337.099909326978,3338.070635310426,3338.5538189421504,3339.515848598024,3340.472124064091,3340.948113707611,3341.8958216657593,2226.088914949118,3445.9849658077605,3446.5008052674975,3447.527853763461,3448.548758688921,3449.0569192742887,3450.0686780856486,3451.0743842801367,3451.5749792282177,3452.571675690693,3453.5624100492405,3454.0555527181527,3454.5684203055425,3454.610633861454,3454.631645830354,3454.673481140374,3454.715066218885,3454.735765423801,3454.776977925003,3454.817943895914
110,110,15271364.0,1.0025056527527814,0.9975006098510257,2288.7052322482873,4301.675078568647,5697.365155212657,6089.911929518603,6871.482247838987,7648.377316920781,8035.080599707208,8805.014885291179,9570.34416474037,9951.289816724817,10709.76229101893,11463.69770374303,11838.972811226844,12586.153536900174,13328.864430014153,13698.55242927955,14434.609686527148,15166.264363104989,15530.448179423569,16255.54778117432,3430.6519583679606,5442.419583827287,5837.092841137293,6622.896578455285,7403.999816545768,7792.797900286533,8566.903366927805,9336.377923758906,9719.387472609209,10481.968605112663,11239.988080043899,11617.29582528348,12368.054807119139,13113.856055138052,13485.081655318438,14224.20030454628,14958.898028600866,15324.597921108105,15689.222196002416,15689.26316197333
111,111,15340741.0,1.0025056527527814,0.9975006098510257,1500.6903192664236,2721.3153730487015,3329.4008580201485,3329.91391815845,3330.9354335595613,3331.950838392001,3332.4562610644934,3333.4625681262255,3334.46285642729,3334.960753854258,3335.952080284709,3336.9374767583013,3337.4279627618776,3338.40453083361,3339.375256817058,3339.8584404487824,3340.8204701046557,3341.7767455707226,3342.252735214243,3343.2004431723913,2224.7810087480516,3444.677059606694,3445.192899066431,3446.2199475623947,3447.240852487855,3447.7490130732226,3448.7607718845825,3449.76647807907,3450.2670730271516,3451.2637694896266,3452.2545038481744,3452.7476465170867,3453.2605141044764,3453.302727660388,3453.323739629288,3453.365574939308,3453.407160017819,3453.4278592227347,3453.469071723937,3453.510037694848
112,112,15349800.0,1.0025056527527814,0.9975006098510257,1500.800124106458,2721.425177888736,3329.510662860183,3330.0237229984846,3331.0452383995953,3332.0606432320355,3332.566065904528,3333.5723729662595,3334.5726612673243,3335.0705586942927,3336.0618851247436,3337.0472815983358,3337.537767601912,3338.5143356736444,3339.4850616570925,3339.968245288817,3340.93027494469,3341.886550410757,3342.3625400542774,3343.3102480124253,2224.6709280348446,3444.566978893487,3445.082818353224,3446.1098668491873,3447.1307717746477,3447.638932360015,3448.650691171375,3449.656397365863,3450.156992313944,3451.1536887764196,3452.1444231349674,3452.637565803879,3453.1504333912694,3453.1926469471805,3453.2136589160805,3453.255494226101,3453.2970793046115,3453.317778509527,3453.3589910107294,3453.399956981641
113,113,15386986.0,1.0024054122115602,0.9976003599120108,1501.8981725140986,2722.523226296377,3330.6087112678238,3331.1217714061254,3332.143286807236,3333.1586916396764,3333.6641143121687,3334.6704213739004,3335.670709674965,3336.1686071019335,3337.1599335323845,3338.1453300059766,3338.635816009553,3339.612384081285,3340.5831100647333,3341.0662936964577,3342.028323352331,3342.984598818398,3343.460588461918,3344.408296420066,2223.5701259045763,3443.4661767632188,3443.9820162229557,3445.0090647189195,3446.02996964438,3446.5381302297474,3447.5498890411072,3448.555595235595,3449.0561901836763,3450.0528866461514,3451.043621004699,3451.5367636736114,3452.049631261001,3452.0918448169127,3452.1128567858127,3452.1546920958326,3452.196277174344,3452.2169763792594,3452.2581888804616,3452.299154851373
