,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
195,195,13117291.0,48974.76755640828,2.041867781910792e-05,0.021107443665368614,0.09393286022840508,0.1660336880480591,0.23741713603340128,0.3080903426022564,0.3780603732947373,0.44733422553187924,0.5159188258426831,0.5838210315591859,0.6510476332758702,0.7176053518384287,6102.914387710322,6103.563931361665,6104.2070122664245,6104.843694730457,6105.474042413086,6106.098118339671,6106.715984916529,6107.327703925786,6107.9333365367365,6108.532943296401
196,196,13118043.0,48886.69666585734,2.0455462696427267e-05,0.027646303665016688,0.10047172022805315,0.17257254804770716,0.24395599603304935,0.3146292026019044,0.3845992332943854,0.45387308553152733,0.5224576858423312,0.590359891558834,0.6575864932755183,0.7241442118380766,5782.947306743529,5783.596850394872,5784.239931299631,5784.876613763664,5785.506961446293,5786.1310373728775,5786.748903949737,5787.360622958993,5787.966255569943,5788.5658623296085
197,197,13123098.0,48657.47973390244,2.0551824826702707e-05,0.04512521963675581,0.11795063619979228,0.19005146401944628,0.26143491200478847,0.33210811857364353,0.4020781492661245,0.47135200150326645,0.5399366018140703,0.6078388075305731,0.6750654092472574,0.7416231278098158,4930.438094923485,4931.087638574827,4931.730719479587,4932.367401943619,4932.997749626247,4933.621825552833,4934.239692129691,4934.851411138948,4935.457043749898,4936.056650509563
198,198,13124487.0,48618.57126097073,2.0568272042226064e-05,0.04803442989639037,0.12085984645942684,0.19296067427908084,0.26434412226442305,0.3350173288332781,0.40498735952575904,0.47426121176290104,0.5428458120737049,0.6107480177902076,0.677974619506892,0.7445323380694504,4788.938176129425,4789.587719780768,4790.230800685527,4790.86748314956,4791.497830832188,4792.121906758774,4792.739773335632,4793.351492344889,4793.9571249558385,4794.556731715504
199,199,13126668.0,48380.93482812304,2.0669298837498206e-05,0.06587436267033658,0.13869977923337304,0.21080060705302706,0.28218405503836924,0.3528572616072243,0.4228272922997053,0.4921011445368472,0.5606857448476511,0.6285879505641538,0.6958145522808382,0.7623722708433965,3923.666654949982,3924.3161986013242,3924.959279506084,3925.5959619701166,3926.226309652745,3926.85038557933,3927.468252156189,3928.0799711654454,3928.6856037763955,3929.2852105360603
200,200,13131279.0,48284.27448396612,2.071067673041401e-05,0.07353732181895702,0.14636273838199348,0.2184635662016475,0.28984701418698966,0.3605202207558448,0.4304902514483257,0.49976410368546764,0.5683487039962716,0.6362509097127743,0.7034775114294586,0.770035229992017,3553.2803180997957,3553.9298617511377,3554.5729426558974,3555.2096251199305,3555.8399728025583,3556.4640487291435,3557.0819153060024,3557.6936343152593,3558.299266926209,3558.898873685874
201,201,13134354.0,48284.27448396612,2.071067673041401e-05,0.07354440181895663,0.1463698183819931,0.2184706462016471,0.2898540941869893,0.3605273007558444,0.4304973314483253,0.4997711836854673,0.5683557839962712,0.6362579897127739,0.7034845914294582,0.7700423099920166,3552.938463917443,3553.5880075687855,3554.2310884735452,3554.867770937578,3555.4981186202062,3556.1221945467914,3556.7400611236503,3557.3517801329067,3557.957412743857,3558.5570195035216
202,202,13143313.0,48414.81164419253,2.065483611397985e-05,0.06330684896249579,0.13613226552553226,0.20823309334518625,0.27961654133052843,0.35028974789938355,0.4202597785918645,0.4895336308290064,0.5581182311398103,0.626020436856313,0.6932470385729974,0.7598047571355558,4047.9384639440873,4048.5880075954296,4049.231088500189,4049.867770964222,4050.49811864685,4051.122194573435,4051.740061150294,4052.351780159551,4052.9574127705005,4053.5570195301657
203,203,13144641.0,49675.13507944923,2.0130795787482486e-05,7.83027128909174e-06,2.128275991927532e-05,3.460140065399865e-05,4.778752537096033e-05,6.084245235042026e-05,7.376748716305997e-05,8.656392215260767e-05,9.92330367521163e-05,0.00011177609794279574,0.00012419435969222164,0.00013648906386803288,1.616797469654737,2.2728688162756705,2.922412467617831,3.5654933723773636,4.202175836410327,4.832523519038462,5.456599445623625,6.074466022482446,6.686185031739203,7.2918176426890735
204,204,13180964.0,49215.320764050826,2.0318876001930822e-05,5.6258973338884e-07,1.415027128863905e-05,2.760275991882263e-05,4.092140065354596e-05,5.410752537050765e-05,6.716245234996757e-05,8.008748716260729e-05,9.288392215215498e-05,0.00010555303675166361,0.00011809609794234305,0.00013051435969176897,1.96035862688511,2.6099022782272705,3.2529831829868034,3.889665647019767,4.5200133296479015,5.144089256233064,5.761955833091886,6.373674842348644,6.979307453298514,7.578914212963554
205,205,13187074.0,47765.63594007617,2.093555294133503e-05,7.46239198770107e-06,2.118662514297188e-05,3.47743066982221e-05,4.822679532840568e-05,6.154543606312901e-05,7.473156078009069e-05,8.778648775955062e-05,0.00010071152257219033,0.00011350795756173803,0.00012617707216124667,0.0001387201333519261,1.609902278159428,2.252983182918961,2.8896656469519244,3.5200133295800593,4.144089256165222,4.761955833024043,5.373674842280801,5.979307453230671,6.578914212895711,7.172555084240853
206,206,13189146.0,46330.84752418018,2.1583891800772643e-05,8.5502278013466e-07,1.485648986002421e-05,2.871864680694104e-05,4.244287996221185e-05,5.603056151746207e-05,6.948305014764565e-05,8.280169088236898e-05,9.598781559933065e-05,0.00010904274257879059,0.0001219677773914303,0.000134764212380978,1.8896656468840818,2.5200133295122167,3.1440892560973794,3.761955832956201,4.373674842212958,4.9793074531628285,5.578914212827868,6.172555084173011,6.760289417520352,7.342175993156114
207,207,13207237.0,45980.08520587954,2.1748546039495563e-05,6.2712905769634e-06,2.027275765685295e-05,3.413491460376978e-05,4.78591477590406e-05,6.14468293142908e-05,7.48993179444744e-05,8.821795867919773e-05,0.00010140408339615941,0.00011445901037561933,0.00012738404518825903,0.00014018048017780675,1.6396656468671211,2.270013329495256,2.894089256080419,3.51195583293924,4.123674842195998,4.729307453145868,5.328914212810908,5.92255508415605,6.510289417503391,7.092175993139153
208,208,13208137.0,45518.04666896302,2.1969308289361656e-05,1.34212905766788e-05,2.742275765656835e-05,4.128491460348518e-05,5.500914775875599e-05,6.859682931400621e-05,8.204931794418979e-05,9.536795867891312e-05,0.0001085540833958748,0.00012160901037533473,0.00013453404518797444,0.00014733048017752213,1.312560552505713,1.9429082351338476,2.5669841617190103,3.1848507385778317,3.7965697478345892,4.40220235878446,5.0018091184495,5.595449989794641,6.183184323141982,6.765070898777744
209,209,13230772.0,45654.79899740097,2.1903502412899197e-05,1.124968553820335e-05,2.52511526180929e-05,3.911330956500972e-05,5.283754272028054e-05,6.642522427553075e-05,7.987771290571434e-05,9.319635364043766e-05,0.00010638247835739934,0.00011943740533685928,0.00013236244014949898,0.00014515887513904667,1.4115605525124293,2.041908235140564,2.665984161725727,3.2838507385845483,3.8955697478413054,4.501202358791176,5.100809118456216,5.694449989801358,6.282184323148699,6.864070898784461
210,210,13316623.0,41579.7554968296,2.4050165472383515e-05,6.98320424201344e-06,2.170250502497158e-05,3.627535369330943e-05,5.07032073113502e-05,6.49875084645562e-05,7.912968553456845e-05,9.3131152614458e-05,0.00010699330956137484,0.00012071754271664563,0.00013430522427189585,0.00014775771290207945,1.543464036338159,2.143070796003199,2.736711667348341,3.324446000695682,3.9063325763314443,4.482429571105492,5.052794597349493,5.617484672092111,6.1765562601887405,6.730065279864365
211,211,13344964.0,46229.036782956166,2.1631426254779388e-05,2.4545878868368e-06,1.645605496672635e-05,3.031821191364318e-05,4.4042445068914e-05,5.763012662416421e-05,7.108261525434779e-05,8.440125598907112e-05,9.75873807060328e-05,0.00011064230768549273,0.00012356734249813244,0.00013636377748768014,1.8156342302598438,2.4459819128879787,3.0700578394731415,3.6879244163319624,4.29964342558872,4.905276036538591,5.50488279620363,6.098523667548773,6.686258000896113,7.268144576531876
212,212,13427482.0,51738.5148802947,1.9327961042439263e-05,7.20699077416292e-06,2.039311549112461e-05,3.344804247058453e-05,4.637307728322424e-05,5.916951227277194e-05,7.183862687228056e-05,8.438168806296e-05,9.679994981238592e-05,0.00010909465398819717,0.00012126702984230604,0.00013331829459875219,1.6736760320194357,2.3430002284102383,3.005664863711427,3.6617362103323607,4.311279861674521,4.954360766434054,5.591043230467018,6.221390913095152,6.845466839680315,7.463333416539136
213,213,13447434.0,51888.766820993435,1.9271993945237e-05,5.30380598013269e-06,1.848993069709438e-05,3.15448576765543e-05,4.446989248919401e-05,5.726632747874171e-05,6.993544207825034e-05,8.247850326892978e-05,9.489676501835569e-05,0.00010719146919416694,0.00011936384504827581,0.00013141510980472194,1.7722900320246187,2.4416142284154216,3.10427886371661,3.7603502103375437,4.409893861679704,5.052974766439237,5.689657230472201,6.320004913100336,6.9440808396854985,7.56194741654432
214,214,13455819.0,58061.1466743675,1.7223221677112936e-05,9.75398829692739e-06,2.21722500463533e-05,3.446695422216455e-05,4.663933007627342e-05,5.869059483271956e-05,5.926244681059181e-05,5.982860904394346e-05,6.038913815450731e-05,6.094409018061142e-05,6.094409018061142e-05,6.094409018061142e-05,1.6045038469766482,2.315214608472097,3.018854028030888,3.7154924736912425,4.405199591662152,5.088044353398905,5.764095032236178,6.433419228626981,7.09608386392817,7.752155210549103
215,215,13456688.0,59644.1077517146,1.6766115509058863e-05,5.35982711482883e-06,1.765453129064007e-05,2.982690714474895e-05,4.187817190119508e-05,4.245002387906733e-05,4.301618611241899e-05,4.357671522298284e-05,4.413166724908694e-05,4.413166724908694e-05,4.413166724908694e-05,4.413166724908694e-05,1.8760526811577856,2.5939058470297307,3.3046166085251794,4.008256028083971,4.704894473744325,5.394601591715235,6.077446353451988,6.7534970322892605,7.422821228680063,8.085485863981253
216,216,13700013.0,56227.06997643182,1.778502775298732e-05,4.87938957320358e-06,1.754850417271221e-05,3.009156536339165e-05,4.250982711281756e-05,5.48045312886288e-05,6.697690714273768e-05,7.902817189918381e-05,7.960002387705606e-05,8.016618611040772e-05,8.072671522097157e-05,8.128166724707568e-05,1.8567844075061342,2.553422853166489,3.243129971137398,3.9259747328741517,4.602025411711424,5.271349608102227,5.934014243403416,6.59008559002435,7.23962924136651,7.882710146126043
217,217,13792914.0,56142.796805733924,1.781172397699056e-05,5.84938957315014e-06,1.851850417265877e-05,3.106156536333821e-05,4.347982711276412e-05,5.577453128857537e-05,6.794690714268424e-05,7.999817189913038e-05,8.057002387700263e-05,8.113618611035428e-05,8.169671522091813e-05,8.225166724702224e-05,1.8022827708334672,2.4989212164938217,3.1886283344647315,3.8714730962014845,4.547523775038758,5.21684797142956,5.879512606730749,6.535583953351682,7.185127604693843,7.8282085094533755
218,218,13796264.0,56069.86223429682,1.783489311640077e-05,6.64938957310607e-06,1.93185041726147e-05,3.186156536329414e-05,4.427982711272005e-05,5.65745312885313e-05,6.874690714264018e-05,8.079817189908631e-05,8.137002387695856e-05,8.193618611031021e-05,8.249671522087407e-05,8.305166724697817e-05,1.7573951260323721,2.454033571692727,3.143740689663636,3.8265854514003896,4.502636130237662,5.171960326628465,5.834624961929654,6.4906963085505875,7.140239959892748,7.783320864652281
219,219,13797017.0,55367.849040486115,1.8061023090652832e-05,1.96295458311162e-06,1.475938957265931e-05,2.742850417216794e-05,3.997156536284738e-05,5.238982711227329e-05,6.468453128808454e-05,7.685690714219342e-05,8.890817189863955e-05,8.94800238765118e-05,9.004618610986345e-05,9.060671522042731e-05,2.002132768542312,2.691839886513222,3.374684648249975,4.0507353270872475,4.72005952347805,5.382724158779239,6.038795505400173,6.688339156742333,7.331420061501866,7.96810252553483
220,220,13802880.0,54691.0293115999,1.8284534275311238e-05,9.92295458267312e-06,2.271938957222082e-05,3.538850417172945e-05,4.793156536240889e-05,6.03498271118348e-05,7.264453128764604e-05,8.481690714175492e-05,9.686817189820106e-05,9.744002387607331e-05,9.800618610942496e-05,9.856671521998882e-05,1.5640898043763132,2.2537969223472225,2.9366416840839755,3.6126923629212486,4.282016559312051,4.94468119461324,5.600752541234174,6.250296192576334,6.8933770973358675,7.530059561368831
221,221,13805739.0,54027.885313796774,1.8508960589368766e-05,4.89791976959822e-06,1.782295458223793e-05,3.061938957178563e-05,4.328850417129426e-05,5.58315653619737e-05,6.824982711139961e-05,8.054453128721085e-05,9.271690714131973e-05,0.00010476817189776588,0.00010534002387563812,0.00010590618610898978,1.8243436080265445,2.5071883697632975,3.1832390486005706,3.8525632449913734,4.515227880292562,5.171299226913495,5.8208428782556565,6.463923783015189,7.100606247048153,7.7309539296762875
222,222,13837223.0,50769.887738096215,1.9696714815653015e-05,6.51822733618478e-06,1.983686807090811e-05,3.30229927878698e-05,4.607791976732972e-05,5.900295457996943e-05,7.179938956951713e-05,8.446850416902576e-05,9.70115653597052e-05,0.00010942982710913112,0.00012172453128494237,0.00013389690713905123,1.6956504994481287,2.3583151347493176,3.014386481370251,3.6639301327124114,4.307011037471944,4.9436935015049075,5.574041184133042,6.198117110718205,6.8159836875770266,7.4277026968337845
223,223,13848555.0,50769.887738096215,1.9696714815653015e-05,6.51822733618478e-06,0.09181050919574625,0.18270108117943648,0.2726873209457041,0.36177822765605844,0.44998270930000955,0.5373095848750443,0.6237675875495953,0.7093653607903859,0.7941114646605466,0.8780143722643305,1.6956504994481287,2.3583151347493176,3.014386481370251,3.6639301327124114,4.307011037471944,4.9436935015049075,5.574041184133042,6.198117110718205,6.8159836875770266,7.4277026968337845
224,224,13936732.0,43026.30583380791,2.3241595591835592e-05,1.106586812177036e-05,2.549372173981113e-05,3.977802289301713e-05,5.392019996302938e-05,6.792166704291894e-05,8.178382398983575e-05,9.550805714510657e-05,0.0001090957387003568,0.00012254822733054037,0.0919265391957406,0.18281711117943084,1.3924878925687745,2.0042069018255315,2.609839512775402,3.209446272440442,3.8030871437855844,4.390821477132925,4.972708052768687,5.548805047542735,6.119170073786736,6.683860148529354
225,225,14047749.0,41671.32707222106,2.39973159066158e-05,5.38870468168094e-06,2.010800546463908e-05,3.468085413297693e-05,4.910870775101771e-05,6.339300890422371e-05,7.753518597423595e-05,9.15366530541255e-05,0.00010539881000104232,0.00011912304315631314,0.00013271072471156335,0.00014616321334174693,1.6098395127255178,2.209446272390558,2.8030871437357,3.390821477083041,3.972708052718803,4.54880504749285,5.119170073736852,5.68386014847947,6.242931736576099,6.796440756251724
226,226,14119918.0,40334.812185155926,2.4792479394958517e-05,1.491233267708548e-05,2.97795574724106e-05,4.449885825536874e-05,5.907170692370659e-05,7.349956054174737e-05,8.778386169495337e-05,0.00010192603876496562,0.00011592750584485516,0.000129789662791772,0.0001435138959470428,0.00015710157750229302,1.2094462723423647,1.8030871436875069,2.390821477034848,2.97270805267061,3.5488050474446573,4.119170073688658,4.683860148431277,5.242931736527907,5.7964407562035305,6.344442535817247
227,227,14281983.0,39021.64830590213,2.562680059439589e-05,9.93374426566751e-06,2.510129192015387e-05,4.011792734286858e-05,5.498515213819371e-05,6.970445292115185e-05,8.42773015894897e-05,9.870515520753047e-05,0.00011298945636073647,0.00012713163343074872,0.00014113310051063827,0.0001549952574575551,1.3908214769866547,1.9727080526224168,2.548805047396464,3.1191700736404653,3.6838601483830837,4.242931736479713,4.796440756155338,5.344442535769055,5.886991888507262,6.424143038369168
