,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
1770,1770,16254191.0,0.004891119878370209,204.4521551030179,1.3539251659464167,49.98525060289281,282.93578456418413,513.5685366505087,741.9065689104098,967.9727130985146,1191.7895734918566,1413.3795308935373,1632.7647399494685,1849.9671377117202,2065.1212892262097,0.7003082035417312,0.9312788520647137,1.1599514204160106,1.3863487706445,1.6104935409488772,1.83240814540794,2.0150127421161077,2.1958004812421184,2.374789443156401,2.551973260066938
1771,1771,16254994.0,0.004882324220831185,204.82048196089613,5.79225455570752,54.42357999265392,287.37411395394525,518.0068660402698,746.3448983001709,972.4110424882758,1196.2279028816176,1417.8178602832984,1637.2030693392298,1854.4054671014812,2069.559618615971,0.6786184930173301,0.9095891415403127,1.1382617098916095,1.3646590601200987,1.5888038304244763,1.810718434883539,1.9933230315917063,2.1741107707177174,2.3530997326320002,2.530283549542537
1772,1772,16258085.0,0.004852148959367029,206.0942498621171,20.894755425779234,69.52608086272564,302.47661482401696,533.1093669103415,761.4473991702426,987.5135433583475,1211.3304037516893,1432.9203611533703,1652.3055702093015,1869.507967971553,2084.6621194860427,0.6051077597528229,0.8360784082758055,1.0647509766271022,1.2911483268555917,1.515293097159969,1.7372077016190317,1.9198122983271992,2.1006000374532103,2.279588999367493,2.45677281627803
1773,1773,16264012.0,0.004852148959367029,206.0942498621171,20.87435356549063,69.50567900243703,302.4562129637284,533.0889650500529,761.426997309954,987.4931414980589,1211.3100018914008,1432.8999592930816,1652.2851683490128,1869.4875661112644,2084.6417176257537,0.6052067597528282,0.8361774082758108,1.0648499766271076,1.2912473268555968,1.5153920971599744,1.737306701619037,1.9199112983272046,2.1006990374532157,2.279687999367498,2.456871816278035
1774,1774,16269192.0,0.004869160382793856,205.37421678154172,12.332738358507356,60.964063795453754,293.9145977567451,524.5473498430697,752.8853821029708,978.9515262910757,1202.7683866844175,1424.3583440860984,1643.7435531420297,1860.945950904281,2076.100102418771,0.6467273597550629,0.8776980082780454,1.1063705766293424,1.3327679268578316,1.5569126971622091,1.7788273016212717,1.9614318983294392,2.14221963745545,2.321208599369733,2.4983924162802698
1775,1775,16270065.0,0.004869647298832136,205.35368141340035,12.232738358512739,60.86406379545914,293.81459775675046,524.447349843075,752.7853821029761,978.851526291081,1202.6683866844228,1424.2583440861038,1643.643553142035,1860.8459509042864,2076.000102418776,0.6472143147985837,0.8781849633215663,1.106857531672863,1.3332548819013523,1.5573996522057298,1.7793142566647926,1.9619188533729601,2.142706592498971,2.3216955544132536,2.4988793713237905
1776,1776,16270743.0,0.004869647298832136,205.35368141340035,12.230738358512847,60.86206379545924,293.81259775675056,524.4453498430752,752.7833821029762,978.8495262910811,1202.666386684423,1424.2563440861038,1643.641553142035,1860.8439509042867,2075.998102418776,0.647224054102188,0.8781947026251705,1.1068672709764673,1.3332646212049566,1.557409391509334,1.7793239959683969,1.9619285926765644,2.1427163318025753,2.321705293716858,2.498889110627395
1777,1777,16275814.0,0.004881347902437219,204.8614481054931,6.15757574215622,54.788901179102616,287.73943514039394,518.3721872267186,746.7102194866196,972.7763636747245,1196.5932240680663,1418.1831814697473,1637.5683905256785,1854.77078828793,2069.9249398024194,0.6768349541037817,0.9078056026267642,1.1364781709780611,1.3628755212065504,1.5870202915109277,1.8089348959699905,1.991539492678158,2.172327231804169,2.3513161937184517,2.5285000106289885
1778,1778,16280248.0,0.004880371779277646,204.90242244372865,6.754972523531311,55.38629796047771,288.33683192176903,518.9695840080936,747.3076162679947,973.3737604560996,1197.1906208494415,1418.7805782511223,1638.1657873070535,1855.3681850693051,2070.5223365837946,0.673918969835859,0.9048896183588415,1.1335621867101384,1.3599595369386277,1.584104307243005,1.8060189117020677,1.9886235084102353,2.1694112475362464,2.348400209450529,2.525584026361066
1779,1779,16281095.0,0.004860404214821153,205.74420476194834,16.654972522998435,65.28629795994483,298.23683192123616,528.8695840075607,757.2076162674618,983.2737604555667,1207.0906208489087,1428.6805782505894,1648.0657873065206,1865.2681850687723,2080.4223365832618,0.6256990006602512,0.8566696491832337,1.0853422175345306,1.31173956776302,1.5358843380673974,1.7577989425264602,1.9404035392346275,2.1211912783606386,2.3001802402749214,2.4773640571854583
1780,1780,16282186.0,0.004841970646428453,206.52748085898094,26.16947057952782,74.80079601647422,307.7513299777655,538.3840820640901,766.7221143239911,992.7882585120961,1216.6051189054378,1438.1950763071188,1657.58028536305,1874.7826831253017,2089.936834639791,0.5795397926873337,0.8105104412103162,1.039183009561613,1.2655803597901023,1.4897251300944798,1.7116397345535426,1.89424433126171,2.075032070387721,2.2540210323020036,2.4312048492125404
1781,1781,16286244.0,0.004813488548502214,207.74953340465814,40.68846904996357,89.31979448690997,322.27032844820127,552.9030805345259,781.241112794427,1007.3072569825318,1231.1241173758738,1452.7140747775545,1672.0992838334857,1889.3016815957374,2104.4558331102266,0.5094449438447334,0.7404155923677158,0.9690881607190127,1.195485510947502,1.4196302812518795,1.6415448857109423,1.8241494824191096,2.004937221545121,2.1839261834594033,2.36111000036994
1782,1782,16287026.0,0.004803871672322649,208.16542743251605,45.63846904969713,94.26979448664353,327.22032844793483,557.8530805342594,786.1911127941605,1012.2572569822654,1236.0741173756073,1457.664074777288,1677.0492838332193,1894.251681595471,2109.4058331099604,0.4856416335932343,0.7166122821162169,0.9452848504675136,1.171682200696003,1.3958269710003806,1.617741575459443,1.8003461721676106,1.9811339112936217,2.1601228732079045,2.3373066901184414
1783,1783,16287635.0,0.004767979194403837,209.73245881057892,14.942467547201504,64.06252167851473,112.69384711546112,345.64438107675244,576.277133163077,804.6151654229781,1030.681309611083,1254.4981700044248,1476.0881274061057,1695.473336462037,1912.6757342242886,0.6284338319340196,0.8571064002853164,1.0835037505138057,1.3076485208181832,1.529563125277246,1.7121677219854134,1.8929554611114243,2.071944423025707,2.249128239936244,2.4245491381984072
1784,1784,16292495.0,0.004766072479428652,209.81636437888963,15.932467547148216,65.05252167846143,113.68384711540783,346.6343810766991,577.2671331630237,805.6051654229249,1031.6713096110298,1255.4881700043716,1477.0781274060523,1696.4633364619835,1913.6657342242352,0.6237142146111246,0.8523867829624214,1.0787841331909107,1.3029289034952882,1.524843507954351,1.7074481046625185,1.8882358437885294,2.067224805702812,2.244408622613349,2.419829520875512
1785,1785,16293057.0,0.004684801034217817,213.45623703034423,9.04611534123366,58.65980921363409,292.3051382080883,523.6257715440421,752.6448416251048,979.385246615218,1203.8696593489176,1426.1205262534522,1646.1600701175742,1864.0102940276336,2079.6929787296044,0.6504757336912134,0.8768730839197026,1.10101785422408,1.3229324586831428,1.5055370553913103,1.6863247945173214,1.865313756431604,2.042497573342141,2.217918471604304,2.391593988762111
1786,1786,16296008.0,0.00468152298484473,213.60570122954692,10.925795902820246,60.53948977522068,294.18481876967485,525.5054521056287,754.5245221866913,981.2649271768046,1205.7493399105042,1428.0002068150388,1648.0397506791608,1865.8899745892202,2081.572659291191,0.641672457681508,0.8680698079099974,1.0922145782143748,1.3141291826734376,1.4967337793816051,1.677521518507616,1.8565104804218988,2.0336942973324357,2.209115195594599,2.382790712752406
1787,1787,16298922.0,0.004598933234436011,217.4417302934894,5.338773905041112,55.45106864887798,105.06476252127841,246.4474540841621,386.4234334706122,525.0066984844739,662.2111051872563,798.0503732898816,932.5380855004397,1065.687689199631,1197.5124988225625,0.6614598852727643,0.8856046555771417,1.1075192600362045,1.290123856744372,1.470911595870383,1.6499005577846657,1.8270843746952026,2.002505272957366,2.176180790115173,2.348128293078698
1788,1788,16301703.0,0.004584240902957341,218.13862342070414,36.541091557382195,172.63870300890386,307.3821879328533,533.0476574601014,756.4678283565522,977.6650429679493,1196.661417400527,1413.4788501269536,1628.1390209452634,1840.6633936530832,2051.0732198492947,1.6952137136630474,1.9193584839674247,2.1412730884264874,2.3238776851346548,2.504665424260666,2.6836543861749487,2.8608382030854855,3.0362591013476488,3.209934618505456,3.3818821214689816
1789,1789,16304425.0,0.004621060069560899,216.40056284639937,118.17886536669968,252.92235029064915,478.58781981789724,702.007990714348,923.205205325745,1142.2015797583229,1359.0190124847495,1573.679183303059,1786.203556010879,1996.6133822070904,2204.9296987439507,1.3310202105346032,1.9458820675410713,2.1700268378454486,2.3919414423045113,2.574546039012679,2.75533377813869,2.9343227400529726,3.1115065569635094,3.2869274552256726,3.46060297238348
1790,1790,16309271.0,0.004636333992219041,215.68765358109593,95.28901657413968,230.03250149808915,455.69797102533727,679.118141921788,900.3153565331851,1119.3117309657628,1336.1291636921894,1550.7893345104992,1763.313707218319,1973.7235334145303,2182.039849951391,1.4369754228539824,2.0518372798604507,2.275982050164828,2.4978966546238905,2.6805012513320583,2.8612889904580694,3.0402779523723518,3.2174617692828886,3.392882667545052,3.5665581847028593
1791,1791,16317811.0,0.004653519342029593,214.89112357785075,70.28901657548528,205.03250149943474,430.69797102668286,654.1181419231336,875.3153565345307,1094.3117309671084,1311.129163693535,1525.7893345118448,1738.3137072196646,1948.7235334158759,2157.0398499527364,1.5531054637154877,2.167967320721956,2.392112091026333,2.614026695485396,2.7966312921935637,2.9774190313195747,3.156407993233857,3.333591810144394,3.509012708406557,3.6826882255643647
1792,1792,16326189.0,0.004653519342029593,214.89112357785075,70.22397098729031,204.84276403675747,430.38478233217313,653.6827302967275,874.7589380536914,1093.6355096105913,1310.3343314604451,1524.8770715412636,1737.2851819088141,1947.5799025362028,2155.78225876739,1.551668216997038,2.1659610796841067,2.389542516977309,2.6108993934011204,2.7929518112801968,2.9731928655806112,3.1516405819994806,3.32828853863555,3.50317890825052,3.676329175349291
1793,1793,16329907.0,0.004653519342029593,214.89112357785075,70.22397098729031,204.84276403675747,338.1221449006026,470.0754389156533,600.7158416054161,730.0564148749853,858.1100920937647,984.8896774806068,1110.407847683227,1234.6771540234872,1357.7100209926057,1.551668216997038,2.1659610796841067,2.389542516977309,2.6108993934011204,2.7929518112801968,2.9731928655806112,3.1516405819994806,3.32828853863555,3.50317890825052,3.676329175349291
1794,1794,16335190.0,0.004645150959429787,215.27825655912687,82.10397098665089,216.72276403611804,350.0021448999632,481.95543891501393,612.5958416047766,741.9364148743458,869.9900920931252,996.7696774799674,1122.2878476825874,1246.557154022848,1369.5900209919662,1.4964301253194587,2.1107229880065272,2.3343044252997296,2.555661301723541,2.737713719602618,2.917954773903032,3.096402490321901,3.2730504469579706,3.4479408165729404,3.6210910836717116
1795,1795,16336196.0,0.004623833398854075,216.27076794069401,113.67793228681244,248.2967253362796,381.57610620012474,513.5294002151754,644.1698029049383,773.5103761745074,901.5640533932868,1028.343638780129,1153.861808982749,1278.1311153230095,1401.163982292128,1.3500891662370602,1.964382028924129,2.1879634662173313,2.4093203426411427,2.5913727605202195,2.7716138148206335,2.950061531239503,3.1267094878755723,3.301599857490542,3.4747501245893133
1796,1796,16340100.0,0.004609983376567512,216.9205219010089,134.00956228571812,268.62835533518523,401.9077361990304,533.8610302140811,664.5014329038439,793.8420061734131,921.8956833921925,1048.6752687790347,1174.1934389816547,1298.462745321915,1421.4956122910335,1.2562128326539084,1.870505695340977,2.0940871326341792,2.315444009057991,2.4974964269370674,2.6777374812374815,2.8561851976563513,3.0328331542924203,3.2077235239073905,3.3808737910061617
1797,1797,16340854.0,0.004577370039576108,218.46606050067257,46.852320902403875,182.82398736820667,317.4427804176738,450.72216128151894,582.6754552965697,713.3158579863324,842.6564312559016,970.7101084746811,1097.4896938615232,1223.0078640641432,1347.2771704044037,1.6462535255383601,1.8698349628315625,2.091191839255374,2.2732442571344507,2.4534853114348647,2.631933027853734,2.8085809844898035,2.9834713541047733,3.1566216212035445,3.3280491001731263
1798,1798,16343771.0,0.004574624578543796,218.59717291125165,51.216068019915454,187.18773448571824,321.80652753518535,455.08590839903053,587.0392024140813,717.679605103844,847.0201783734132,975.0738555921927,1101.8534409790348,1227.3716111816548,1351.6409175219153,1.6262843046158164,1.8498657419090188,2.0712226183328304,2.2532750362119067,2.4335160905123208,2.6119638069311906,2.7886117635672596,2.9635021331822298,3.136652400281001,3.3080798792505828
1799,1799,16344467.0,0.00456776812811613,218.9252982971416,61.11606801938259,197.08773448518536,331.70652753465254,464.98590839849766,596.9392024135484,727.5796051033111,856.9201783728803,984.9738555916598,1111.7534409785019,1237.271611181122,1361.5409175213824,1.5810273597822793,1.8046087970754814,2.025965673499293,2.2080180913783694,2.388259145678784,2.566706862097653,2.7433548187337227,2.9182451883486924,3.0913954554474636,3.2628229344170454
1800,1800,16345253.0,0.004539536984230712,220.28678331595617,103.68606801709129,239.65773448289409,374.27652753236123,507.55590839620635,639.5092024112571,770.1496051010198,899.490178370589,1027.5438555893684,1154.3234409762106,1279.8416111788306,1404.1109175190911,1.3871640503936271,1.6107454876868292,1.8321023641106409,2.0141547819897174,2.1943958362901315,2.372843552709001,2.5494915093450703,2.72438187896004,2.8975321460588117,3.068959625028393
1801,1801,16347779.0,0.004522772568888684,221.10331323728613,129.21801602439632,265.1896824901991,399.80847553966623,533.0878564035114,665.0411504185621,795.6815531083248,925.022126377894,1053.0758035966735,1179.8553889835155,1305.3735591861357,1429.642865526396,1.2714658370677623,1.4950472743609644,1.716404150784776,1.8984565686638526,2.078697622964267,2.257145339383136,2.4337932960192057,2.6086836656341754,2.7818339327329467,2.9532614117025284
1802,1802,16348505.0,0.004516445433671761,221.41305916033713,1.7798807131136987,139.11801602386345,275.08968248966625,409.70847553913336,542.9878564029785,674.9411504180292,805.581553107792,934.9221263773612,1062.9758035961406,1189.7553889829828,1315.2735591856028,1.4503004925271084,1.67165736895092,1.8537097868299965,2.0339508411304106,2.21239855754928,2.3890465141853494,2.563936883800319,2.737087150899091,2.908514629868672,3.078236459889623
1803,1803,16350356.0,0.004503817704903375,222.0338533931524,21.116422069785628,158.4545573805354,294.4262238463382,429.0450168958053,562.3243977596504,694.2776917747012,824.9180944644639,954.2586677340331,1082.3123449528125,1209.0919303396547,1334.6101005422747,1.3630865402756651,1.5844434166994767,1.7664958345785533,1.9467368888789673,2.1251846052978367,2.301832561933906,2.476722931548876,2.6498731986476476,2.821300677617229,2.9910225076381796
