,index,blocknum,p0vs1,p1vs0,BAT-slippagemap_01,BAT-slippagemap_2,BAT-slippagemap_3,BAT-slippagemap_4,BAT-slippagemap_5,BAT-slippagemap_6,BAT-slippagemap_7,BAT-slippagemap_8,BAT-slippagemap_9,BAT-slippagemap_10,BAT-slippagemap_11,BAT-slippagemap_12,BAT-slippagemap_13,BAT-slippagemap_14,BAT-slippagemap_15,BAT-slippagemap_16,BAT-slippagemap_17,BAT-slippagemap_18,BAT-slippagemap_19,BAT-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
221,221,15535649.0,0.32567957983354967,3.070502610299013,460.2389098304536,1126.6763469779403,1789.126433073779,2118.8646635169757,2775.379997253026,3427.967805077158,3752.796705754511,4399.538264139836,5042.410522942042,5362.40363134796,5999.517165042305,6632.819378449599,6948.048057514444,7575.6763637771,8199.550850550742,8510.086987819615,9128.370943951508,9742.957870716795,10048.870784519568,10657.95145430191,394.16391930200695,609.7599017412531,717.0733065147003,930.7375357767252,1143.1231685938062,1248.839262288811,1459.3222419706597,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735,1564.0915810069735
222,222,15536342.0,0.31955038598907376,3.129396939718272,519.0502580152034,1191.5115215268147,1859.950015867862,2192.6687469212334,2855.118833017072,3513.6058320249435,3841.372397196319,4493.960205020451,5142.644724543518,5465.5306640831295,6108.402922885335,6747.4300258033745,7065.509564985598,7698.811778392892,8328.325188407982,8641.668763720394,9265.543250494035,9885.684826000284,10194.3633438948,10808.950270660087,373.1594144815044,586.8236437435293,693.1755672481656,904.925370255615,1115.4083499374635,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775,1220.1776889737775
223,223,15541842.0,0.3024202840154197,3.3066565070384377,597.0978676332696,1287.9612030298274,1974.6936354739375,2316.51661683704,2997.097099974988,3673.60524431906,4010.3393351739664,4680.786296077604,5347.223733225091,5678.9452350212505,6339.412049764125,6995.927383500176,7322.7108796229295,7973.344092001661,8620.085650386987,8942.003902283801,9582.951017595109,10220.064551289455,10537.189825884976,11168.595443761593,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369,239.4446802147369
224,224,15542482.0,0.31209765759050806,3.2041252975761307,503.66771081695344,1184.2481939549016,1860.7563382989738,2197.49042915388,2867.937390057517,3534.374827205004,3866.0963290011637,4526.563143744039,5183.0784774800895,5509.861973602843,6160.495185981575,6807.2367443669,7129.154996263715,7770.102111575023,8407.215645269369,8724.340919864888,9355.746537741506,9983.374844004164,10295.77998226884,10917.785468046679,375.46355541565754,586.5793225692167,691.662628792511,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249,796.4319678288249
225,225,15543896.0,0.3136619751990742,3.188145452968351,557.701792438728,1236.2428520795063,1910.7244757776932,2246.451648434398,2914.8901427754454,3579.330375624977,3910.058959924656,4568.545958932527,5223.096020226656,5548.900331928035,6197.584851451102,6842.389042887528,7163.3430497929185,7802.370152710958,8437.574966488703,8753.751905300476,9383.265315315566,10009.014028892652,10320.483377401619,10940.624952907869,359.1598461080418,570.9096491154911,676.3093225740455,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536,886.1619678336536
226,226,15548846.0,0.31932679016615406,3.131588174858971,559.1903846732629,1231.6516481848741,1900.0901425259215,2232.808873579293,2895.258959675132,3553.7459586830028,3881.5125238543787,4534.100331678511,5182.784851201578,5505.670790741189,6148.543049543395,6787.570152461434,7105.649691643657,7738.951905050952,8368.465315066042,8681.808890378454,9305.683377152094,9925.824952658344,10234.50347055286,10849.090397318147,360.3360683585498,574.0002976205745,680.352221125211,892.1020241326604,1102.585003814509,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228,1207.3543428508228
227,227,15554381.0,0.3253540793058588,3.0735744950040114,517.6714355566868,1184.1088727041736,1846.5589588000123,2176.297189243209,2832.812522979259,3485.400330803391,3810.229231480744,4456.97078986607,5099.8430486682755,5419.836157074193,6056.949690768538,6690.251904175832,7005.480583240677,7633.108889503334,8256.983376276976,8567.519513545849,9185.803469677741,9800.390396443026,10106.303310245801,10715.383980028144,375.46789416403675,591.0638766032828,698.3772813767301,912.0415106387549,1124.427143455836,1230.1432371508408,1440.6262168326894,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031,1545.3955558690031
228,228,15556621.0,0.3278688494206188,3.050000028264694,419.26969760861886,1083.7099304581502,1744.1767452010256,2072.9255137657,2727.475575059829,3378.1087874385607,3701.9644062842754,4346.768597720701,4987.715713032009,5306.7497075441315,5941.954521321875,6573.360139198494,6887.64487014874,7513.393583725825,8135.399069503665,8445.004507741041,9061.438292649158,9674.182866203619,9979.17918100623,10586.435387916888,408.3253290804096,624.5687679440568,732.2048746111166,946.5106434346487,1159.5344321512252,1265.5681414636697,1476.6839086172288,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372,1686.5365538768372
229,229,15559646.0,0.32243917507850517,3.10136012398781,350.68883056161553,1021.1357914652524,1687.5732286127393,2019.294730408899,2679.7615451517745,3336.2768788878248,3663.0603750105784,4313.69358738931,4960.435145774635,5282.353397671451,5923.300512982759,6560.414046677104,6877.539321272624,7508.944939149243,8136.573245411899,8448.978383676575,9070.983869454414,9689.267825586307,9997.023092599906,10609.767666154366,427.9886086687511,642.2943774922832,748.9662427042232,961.3518755213041,1172.4676426748633,1277.5509488981577,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715,1382.3202879344715
230,230,15561848.0,0.3165608347386545,3.1589504773247694,375.2396499416753,1051.7477942857474,1724.2090577973588,2058.928846044291,2725.3662831917777,3387.816369287616,3717.5545997308127,4374.069933466863,5026.657741290995,5351.486641968348,5998.228200353674,6641.100459155879,6961.093567561797,7598.207101256142,8231.509314663435,8546.73799372828,9174.366299990937,9798.24078676458,10108.776924033453,10727.060880165345,417.38439668672953,629.7700295038105,735.4861231988154,945.969102880664,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978,1050.738441916978
231,231,15562914.0,0.3150135579348425,3.174466542188766,654.7453441713249,1331.253488515397,2003.7147520270084,2338.4345402739405,3004.871977421427,3667.3220635172656,3997.0602939604623,4653.575627696513,5306.163435520644,5630.992336197997,6277.7338945833235,6920.606153385529,7240.599261791446,7877.7127954857915,8511.015008893086,8826.24368795793,9453.871994220586,10077.746480994228,10388.282618263102,11006.566574394994,329.11464609392533,541.5002789110064,647.2163726060112,857.6993522878597,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737,962.4686913241737
232,232,15563826.0,0.3038449334227059,3.291152459694993,672.9323244603588,1361.7265165666465,2046.4007200430347,2387.2007550409962,3065.7418146817745,3740.2234383799614,4075.9506110366665,4744.389105377713,5408.829338227245,5739.557922526924,6398.044921534795,7052.594982828924,7378.3992945303025,8027.08381405337,8671.888005489796,8992.842012395187,9631.869115313226,10267.07392909097,10583.250867902743,11212.764277917835,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543,321.3307887952543
233,233,15564697.0,0.30013071571285366,3.331881569085177,697.0775461230241,1390.0175881356472,2078.8117802419347,2421.6630023552207,3104.2860187162846,3782.827078357063,4120.5746112003435,4793.035874711954,5461.474369053002,5794.193100106373,6456.643186202212,7115.130185210083,7442.896750381459,8095.484558205591,8744.169077728659,9067.055017268269,9709.927276070475,10348.954378988514,10667.033918170739,11300.336131578033,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628,104.77887978369628
234,234,15570223.0,0.3062853194020118,3.2649295824964426,552.5425635702227,1239.2749960143328,1921.8980123753968,2261.6784605153834,2938.1866048594557,3610.647868371067,3945.367656617999,4611.805093765485,5274.255179861324,5603.993410304521,6260.508744040571,6913.0965518647035,7237.9254525420565,7884.667010927382,8527.539269729587,8847.532378135505,9484.64591182985,10117.948125237144,10433.17680430199,11060.805110564646,358.5180537663222,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613,463.28739280263613
235,235,15571342.0,0.3003408702518085,3.3295501846338493,654.3414981577781,1347.2815401704013,2036.0757322766888,2378.9269543899745,3061.5499707510385,3740.0910303918167,4077.8385632350974,4750.299826746708,5418.738321087756,5751.457052141128,6413.907138236966,7072.394137244837,7400.160702416213,8052.748510240345,8701.433029763411,9024.318969303024,9667.191228105228,10306.218331023269,10624.297870205492,11257.600083612786,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042,117.6099929015042
236,236,15573120.0,0.3055817078108702,3.2724471865931104,688.0218020435792,1374.7542344876892,2057.377250848753,2397.15769898874,3073.665843332812,3746.1271068444235,4080.8468950913552,4747.284332238843,5409.734418334681,5739.472648777877,6395.987982513928,7048.57579033806,7373.404691015413,8020.146249400738,8663.018508202944,8983.011616608861,9620.125150303207,10253.427363710502,10568.656042775345,11196.284349038002,317.06741536166294,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685,421.83675439797685
237,237,15574255.0,0.30469684876615616,3.2819505815351047,508.4878203172278,1197.2820124235154,1881.9562158999036,2222.756250897865,2901.297310538643,3575.7789342368305,3911.506106893535,4579.9446012345825,5244.384834084114,5575.113418383793,6233.6004173916635,6888.150478685793,7213.954790387172,7862.639309910239,8507.443501346665,8828.397508252056,9467.424611170096,10102.62942494784,10418.806363759613,11048.319773774703,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429,371.3697358477429
238,238,15577564.0,0.30013071571285366,3.331881569085177,696.4851007764167,1389.4251427890397,2078.2193348953274,2421.070557008613,3103.693573369677,3782.234633010455,4119.982165853736,4792.443429365348,5460.881923706394,5793.600654759766,6456.050740855605,7114.5377398634755,7442.3043050348515,8094.892112858984,8743.57663238205,9066.462571921662,9709.334830723867,10348.361933641907,10666.44147282413,11299.743686231424,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964,104.95669183306964
239,239,15579363.0,0.30013071571285366,3.331881569085177,691.5025383756328,1384.4425803882557,2073.2367724945434,2416.087994607829,3098.711010968893,3777.252070609671,4114.999603452952,4787.460866964563,5455.899361305611,5788.618092358982,6451.068178454821,7109.555177462692,7437.321742634068,8089.909550458199,8738.594069981267,9061.480009520878,9704.352268323084,10343.379371241122,10661.458910423347,11294.76112383064,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615,106.45219183341615
240,240,15583598.0,0.3085909794343366,3.2405354227562073,465.43677253017216,1150.1109760065603,1830.6914591445086,2169.4520706453,2843.9336943434873,3514.380655247124,3848.0993613412393,4512.539594190771,5173.006408933646,5501.75517749832,6156.30523879245,6806.938451171181,7130.794070016896,7775.598261453322,8416.54537676463,8735.579371276752,9370.784185054496,10002.189802931114,10316.474533881361,10942.223247458445,385.94760159969144,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996,595.8002468592996
