,index,blocknum,p0vs1,p1vs0,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
217,217,12548834.0,0.0003856001466038172,2593.3600098639085,25666.87034190915,77409.76534991871,123044.65418762394,168089.73231161167,212686.46784752427,248498.77319440065,277049.73859903455,302646.4035199677,327908.08123682335,352918.4133901331,377590.20563181443,58.33915306174534,80.65099117205787,102.74724116673265,122.12971291952304,140.61324177750356,158.90590877978272,176.79060144586637,191.7362042508791,201.69323292851016,211.37777296251082
218,218,12549758.0,0.0003876103889563132,2579.910210076201,10147.768606709298,61890.66361471886,107525.55245242409,152570.63057641182,197167.3661123244,232979.6714592008,261530.63686383472,287127.3017847678,312388.9795016235,337399.31165493326,362071.1038966146,64.33938210137437,86.65122021168689,108.74747020636167,128.12994195915206,146.6134708171326,164.90613781941175,182.7908304854954,197.7364332905081,207.6934619681392,217.37800200213985
219,219,12550283.0,0.0003931534418703592,2543.536170617441,23990.950170496064,69625.83900820129,114670.91713218902,159267.65266810163,195079.958014978,223630.92341961194,249227.58834054501,274489.26605740073,299499.59821071045,324171.39045239176,346912.50844979356,53.736507595190226,76.27254499565672,98.58438310596924,120.68063310064403,140.06310485343442,158.54663371141493,176.83930071369412,194.72399337977777,209.66959618479046,219.62662486242152
220,220,12550853.0,0.00039189742435597407,2551.6881149279134,32205.231851109318,77974.86430245927,123153.34538426263,167882.15656192257,203825.2234433436,232505.64934648195,258230.48667750377,283619.0615309451,308755.02823516965,333426.82047685096,356167.93847425276,50.67076007257312,73.2586871331706,95.62189861771557,117.76901083899723,137.20183875612094,155.73522275093475,174.0278897532139,191.91258241929756,206.85818522431026,216.81521390194135
221,221,12551561.0,0.00038795937787867795,2577.5894514211705,7607.7002083211455,60094.087549010655,106465.07121734733,152238.92026399967,197557.17568877956,234083.82204982487,263342.021000765,289638.88273209863,315593.7905304105,341290.45534896187,366517.36694655154,66.18338048401102,88.77586770400464,111.14997444503652,130.80753836177843,149.56342230591665,168.07637545640534,186.1791624973776,201.12476530239033,211.0817939800214,220.76633401402205
222,222,12552090.0,0.00038745538355401877,2580.9423289651636,11707.776881840946,64358.27236850194,110891.73136120236,156826.4391547436,202303.9528341672,238988.27288500578,268402.5767222395,294853.99014875444,320961.91190349724,346810.06823885615,372036.9798364459,64.78326180979673,87.43769560682134,109.87313257748177,129.59141650842295,148.40741632231618,166.97988720948217,185.1415998056059,200.14554187501588,210.1603293609348,219.90205352235117
223,223,12552876.0,0.0003835619736628418,2607.140615245188,42270.143505723805,94920.6389923848,178955.33117670263,262018.14689442364,344254.3558924807,417331.634888167,482776.79920327116,544900.5781649888,606325.9371007935,667140.1334831534,726985.1847419826,53.00105673427763,75.65549053130225,98.09092750196268,117.80921143290387,136.6252112467971,155.1976821339631,173.3593947300868,188.36333679949678,198.3781242854157,208.11984844683207
224,224,12553475.0,0.00038126760652148735,2622.8296946691753,60536.0570495905,113186.55253625149,197221.24472056932,280284.06043829035,362520.26943634736,435597.54843203374,501042.7127471379,563166.4917088554,624591.8506446602,685406.0470270201,745251.0982858492,46.015748758028266,68.67018255505289,91.10561952571331,110.82390345665449,129.63990327054773,148.21237415771373,166.37408675383742,181.37802882324743,191.39281630916636,201.13454047058272
225,225,12554105.0,0.00037256170042143004,2684.1191643393067,9426.656056441287,71075.68169041497,132098.26357631214,185161.3247344159,269604.4776986188,353071.6901421988,435708.2722501396,509181.94078099093,575019.5506803648,637531.8705247889,698957.2294605935,64.92162548642735,84.79255871627953,103.75968901807771,122.3321599052437,140.4938725013674,155.4978145707774,165.51260205669632,175.25432621811268,184.89914269479976,192.27217067179353
226,226,12554697.0,0.00037256170042143004,2684.1191643393067,8748.087601693423,65959.36417983734,122275.69764205397,170679.3359782279,250509.4258317649,329409.4736661518,407524.33296822774,476521.26827970374,542363.3276841171,604880.0527625023,666309.773101633,60.13308630006895,78.2800330804179,95.54033003863924,112.42295001108008,128.9116251425359,142.25917594423544,150.6340526998811,158.75218269566017,166.7895592465293,174.16258722352308
227,227,12555368.0,0.0003701850378021958,2701.351750835318,29190.2700940533,90788.79522627205,151448.7255762583,204152.74346024822,288240.42551179824,371355.7038645326,453643.8535114373,526772.5563643825,596705.2735259538,659250.97513374,720709.3836952941,57.409702559439125,77.14778977745392,95.9833958421384,114.42565111497304,132.4584436984715,147.33474846886386,157.22316860407136,166.8397827277554,176.3607339713517,185.20257556809875
228,228,12556013.0,0.00036209408729988513,2761.713143279811,27830.55294170218,75877.9457068505,123447.20855285227,170217.46311788264,222921.48100187257,307009.1630534226,390124.4414061569,472412.59105306165,545541.2939060068,615474.0110675781,678019.7126753643,39.32051566283041,53.11869921451168,66.57365266699584,79.66876541119932,89.65651870484281,99.54493884005029,109.16155296373432,118.68250420733061,127.52434580407768,145.41536949172325
229,229,12557231.0,0.0003613706589655643,2767.2418199710337,32720.564752410133,80767.95751755846,128337.22036356023,175107.4749285906,227811.49281258052,311899.1748641305,395014.4532168649,477302.6028637696,550431.3057167148,620364.0228782861,682909.7244860723,37.55160348890545,51.34978704058671,64.80474049307088,77.89985323727436,87.88760653091784,97.77602666612533,107.39264078980936,116.91359203340565,125.75543363015272,143.6464573177983
230,230,12557745.0,0.0003644552462651648,2743.8211145201494,12025.21456300641,60072.60732815473,107641.8701741565,154412.12473918687,207116.1426231768,291203.8246747268,374319.10302746115,456607.25267436594,529735.9555273111,599668.6726888823,662214.3742966686,45.062532082307904,58.86071563398917,72.31566908647333,85.41078183067681,95.39853512432029,105.28695525952779,114.90356938321182,124.4245206268081,133.26636222355518,151.15738591120075
231,231,12558248.0,0.00036959324489143627,2705.6771567720034,27251.810823623488,75992.63351493012,122762.88807996048,175466.9059639504,259554.5880155004,342669.8663682348,424958.0160151395,498086.71886808466,568019.436029656,630565.1376374422,692023.5461989964,43.86676446103819,58.51680474961985,72.31498830130111,85.76994175378528,98.86505449798877,108.85280779163224,118.74122792683973,128.35784205052377,137.87879329412004,146.72063489086713
232,232,12558762.0,0.00036959324489143627,2705.6771567720034,27075.244501160934,75500.27163414426,122270.52619917462,174974.54408316457,259062.22613471455,342177.50448744895,424465.6541343537,497594.3569872988,567527.0741488701,630072.7757566563,691531.1843182105,43.6975225284996,58.34756281708126,72.14574636876253,85.60069982124669,98.69581256545017,108.68356585909366,118.57198599430114,128.18860011798517,137.70955136158148,146.55139295832853
233,233,12559298.0,0.000369150021145816,2708.9257557024366,29916.842908692866,78341.87004167619,125112.12460670655,177816.14249069648,261903.8245422465,345019.10289498087,427307.2525418856,500435.95539483073,570368.672556402,632914.3741641883,694372.7827257424,42.64789193645199,57.297932225033655,71.09611577671492,84.55106922919909,97.64618197340256,107.63393526704604,117.52235540225354,127.13896952593757,136.65992076953384,145.50176236628093
234,234,12559838.0,0.0003570603402040087,2800.647082307275,11468.381429479554,60889.52827026685,109801.28547414414,158226.31260712747,204996.5671721578,257700.58505614777,341788.2671076977,424903.5454604321,507191.69510733685,580320.397960282,650253.1151218533,39.13896367305592,52.59391712554008,65.68902986974356,75.67678316338704,85.56520329859454,95.18181742227857,104.70276866587486,113.54461026262193,131.43563395026752,148.59827380614365
235,235,12560763.0,0.00035371986485697364,2827.0959574304634,31130.30571096774,80759.0788435604,129876.39652925915,178504.93888253105,225476.68375898633,278380.1871930223,362473.1143557814,445593.58563254715,527886.8765355771,601020.6694909175,670958.4261099702,32.3720834401146,45.89938508938252,59.06612619006742,69.1247951605573,79.01507989504447,88.63354006586745,98.15631898902733,106.9999700805364,124.89278525906191,142.0571987810642
236,236,12561281.0,0.00034971055534252884,2859.507626301231,12634.252639509354,54468.62856546443,104097.40169805709,153214.71938375584,201843.26173702773,248815.006613483,301718.510047519,385811.4372102781,468931.9084870438,551225.1993900738,624358.9923454141,36.976520417300115,50.143261517985025,60.20193048847489,70.09221522296207,79.71067539378505,89.23345431694493,98.077105408454,115.9699205869795,133.1343341089818,149.77806743657993
237,237,12561920.0,0.000355848457009285,2810.1850107893188,17824.03998450479,65613.24096350836,112909.28960399581,159734.6839608408,204921.22156468933,256057.27994291286,338400.3475417958,419788.36979727773,500366.448983662,571802.0959889212,640058.6026746788,35.13355229353777,48.01984780139395,60.551960556868615,69.98231553472684,79.25053779002594,88.25312479578747,97.1661582938207,105.40613072364948,122.70127364607953,139.27396155728115
238,238,12562748.0,0.0003565251779234191,2804.850994884849,13952.356420487533,61741.5573994911,109037.60603997856,155863.00039682354,201049.53800067207,252185.59637889563,334528.6639777785,415916.68623326044,496494.76541964477,567930.412424904,636186.9191106615,36.51270114643607,49.39899665429225,61.93110940976692,71.36146438762515,80.62968664292424,89.63227364868577,98.545307146719,106.78527957654778,124.08042249897784,140.65311041017947
239,239,12563300.0,0.00035471161869917307,2819.1915552901264,24295.843611093653,72079.53057015987,119370.12005330631,166190.10956969266,211371.29610945043,262502.0566648857,344839.8791525595,426222.7084840101,506795.64641426917,578226.2033171331,646477.6705454093,32.82828828055989,45.71266240651386,58.24287289719207,67.67134453719072,76.93770219321013,85.9384431518327,94.84964897030234,103.08781190536911,120.38116333691924,136.95207758199476
240,240,12563906.0,0.00035485352463076876,2818.064160530792,23800.087870525047,72307.54879444186,120314.71094115054,167844.14345059375,213727.71426120156,265553.8705983163,348580.16991034703,430644.62594210927,511892.40860857116,583991.0957746527,652904.0455806857,33.775171154789064,46.91174716124986,59.69165020827778,69.36733004216589,78.87843625347753,88.12149060092365,97.2725988679232,105.74827730223667,123.27678103136394,140.080507884848
241,241,12564453.0,0.00035421539468163986,2823.140989958315,26598.680904249242,73750.18630078754,120414.88420988564,166615.20957467772,211182.89741538698,261706.26337915825,343442.7346498453,424230.19601644686,504213.689699586,575060.6671228256,642734.3613033001,31.338691723943505,44.00277970168794,56.31489581747754,65.74336745747618,75.00972511349559,84.01046607211816,92.92167189058782,101.15983482565458,118.45318625720472,135.02410050228022
242,242,12564954.0,0.00036376347327777,2749.039069231669,16233.55486193779,62898.252771035885,109098.57813582796,153666.26597653722,204189.6319403085,285926.10321099556,366713.56457759714,446697.05826073623,517544.0356839759,585217.7298644503,645526.8850099725,41.94814255556253,54.94751270257784,67.61160068032227,79.92371679611188,89.35218843611052,98.61854609212993,107.6192870507525,116.53049286922214,124.76865580428891,142.06200723583905
243,243,12565532.0,0.000366685105934174,2727.135582593083,40998.16182963808,83761.76019405478,124926.91532685998,172081.60264804226,250482.91251103824,327968.39625848806,404682.7659264952,472293.1459940065,536762.4459419586,593899.0894997645,650002.2583674334,32.298670732134084,44.89545870605841,56.66081913755608,68.10317538947349,79.20571560050679,88.63418724050544,97.90054489652485,106.90128585514742,115.81249167361707,124.05065460868384
244,244,12566036.0,0.00036822834475151196,2715.706203102916,31757.67328916311,74521.27165357981,115686.42678638501,162841.11410756726,241242.42397056328,318727.9077180131,395442.2773860202,463052.6574535315,527521.9574014836,584658.6009592895,640761.7698269584,35.694291245696256,48.291079219620585,60.056439651118254,71.49879590303567,82.60133611406897,92.02980775406762,101.29616541008703,110.2969063687096,119.20811218717924,127.446275122246
245,245,12566614.0,0.0003849452159493553,2597.7722506143923,21784.829664412384,70040.4979970466,147818.12374204336,224686.12882884877,300789.1635481767,367794.2912394548,431664.3608814841,488207.7362733583,543723.5397990473,598686.9789458036,652735.2109976476,40.37117848811735,56.60932890835112,72.69232234264685,85.69647329208182,97.23107060091613,108.44495974713456,119.54749995816786,128.9759715981665,138.2423292541859,147.24307021280848
246,246,12567255.0,0.00038222192021800854,2616.281136962601,36793.557134604554,85049.22546723876,162826.85121223552,239694.85629904093,315797.8910183688,382803.018709647,446673.0883516763,503216.46374355047,558732.2672692395,613695.7064159958,667743.9384678397,34.61367543536129,50.85182585559505,66.93481928989078,79.93897023932576,91.47356754816006,102.6874566943785,113.7899969054118,123.21846854541045,132.48482620142985,141.48556716005243
247,247,12567843.0,0.000379745658117524,2633.341497457014,8801.686815113932,51428.24841501949,100029.80169649844,178149.87094985,255356.9123417062,331795.6100650516,399133.0610289221,463005.00373097684,519550.2335465592,575067.8730450479,630033.1298972653,46.25213564769275,62.46439264299047,75.59652102389805,87.13183964668482,98.3464429300198,109.44969017274477,118.87886180969194,128.14591249792508,137.14733959332207,146.05922472172588
248,248,12569010.0,0.0003793281884171599,2636.239621876628,11127.039046497988,53753.600646403545,102355.1539278825,180475.22318123406,257682.26457309024,334120.96229643567,401458.4132603062,465330.3559623609,521875.58577794326,577393.2252764319,632358.4821286494,45.36955415238271,61.581811147680426,74.71393952858801,86.24925815137479,97.46386143470977,108.56710867743472,117.9962803143819,127.26333100261503,136.26475809801204,145.17664322641585
