,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
1432,1432,13413835.0,1.0006027954406922,0.9993975677027499,10903401.178731441,10915098.049102293,10915278.502412846,10915458.055744993,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,10915601.053476287,27088850.21188562,27217467.641842246,27219749.617946815,27221602.854848403,27221781.584636614,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244,27221817.223624244
1433,1433,13414367.0,1.0008029260058082,0.9991977181671393,9123329.629749557,9135026.50012041,9135206.953430964,9135386.50676311,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,9135529.504494404,29004880.3092452,29133497.739201825,29135779.715306394,29137632.952207983,29137811.681996193,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823,29137847.320983823
1434,1434,13415207.0,1.0007028557202362,0.9992976379389561,10303999.376727806,10315696.247098658,10315876.700409211,10316056.253741357,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,10316199.251472652,27823297.97876111,27951915.408717737,27954197.384822305,27956050.62172389,27956229.351512104,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735,27956264.990499735
1435,1435,13415806.0,1.000302674628223,0.9996974169559872,14584927.39027838,14605662.041868968,14605842.585448803,14606022.228481065,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,14606183.141233664,22690074.617013883,22792663.791710522,22794944.627522096,22796588.205563586,22796766.845987417,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872,22796784.661116872
1436,1436,13416488.0,1.0020045502671724,0.9979994599159875,1123802.8975967967,1132557.2831622476,1132737.6462444686,1132917.1099152295,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,1133042.201617349,26566461.197511867,26724459.69129023,26726742.808329336,26728805.80664956,26728984.625855196,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077,26729038.097604077
1437,1437,13417027.0,1.0010030965990384,0.9989979085954415,6160228.626730583,6171925.497101435,6172105.950411988,6172285.503744135,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,6172428.501475429,31836137.55973037,31964754.989686996,31967036.96579157,31968890.202693153,31969068.932481367,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994,31969104.571468994
1438,1438,13417902.0,1.0002026543627869,0.9997973866976828,15965299.149026612,15986033.8006172,15986214.344197035,15986393.987229297,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,15986554.899981897,21174690.764193527,21277279.938890163,21279560.774701737,21281204.352743227,21281382.993167058,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517,21281400.808296517
1439,1439,13418517.0,1.0000026438339937,0.9999973561729961,18223152.1911324,18243886.842722986,18244067.386302825,18244247.029335085,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18244407.942087684,18916547.21135434,19019136.38605098,19021417.22186255,19023060.79990404,19023239.440327875,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733,19023257.25545733
1440,1440,13419105.0,1.0000026438339937,0.9999973561729961,17821264.61623254,17841999.267823126,17842179.81140296,17842359.454435226,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,17842520.367187824,19318452.783564486,19421041.958261125,19423322.794072695,19424966.372114185,19425145.012538016,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475,19425162.827667475
1441,1441,13419980.0,1.000102644098377,0.9998973664363527,16365220.361090574,16385955.012681162,16386135.556260997,16386315.19929326,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,16386476.11204586,20774684.510461632,20877273.685158268,20879554.52096984,20881198.09901133,20881376.739435162,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462,20881394.55456462
1442,1442,13420517.0,1.0002026543627869,0.9997973866976828,16134191.818707433,16154926.47029802,16155107.013877856,16155286.656910118,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,16155447.569662718,21005760.416310903,21108349.59100754,21110630.426819112,21112274.004860602,21112452.645284433,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389,21112470.46041389
1443,1443,13421243.0,1.0002026543627869,0.9997973866976828,16030893.690340765,16051628.341931352,16051808.885511188,16051988.52854345,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,16052149.44129605,21109081.283115886,21211670.457812525,21213951.293624096,21215594.871665586,21215773.512089416,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875,21215791.327218875
1444,1444,13421779.0,0.9998026733013067,1.0001973656442043,19622605.014304493,19643339.665895082,19643520.209474918,19643699.852507178,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,19643860.76525978,17517145.636887625,17619734.811584264,17622015.647395834,17623659.225437324,17623837.865861155,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614,17623855.680990614
1445,1445,13422412.0,0.9998026733013067,1.0001973656442043,19644140.279063895,19664874.93065448,19665055.474234316,19665235.11726658,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,19665396.03001918,17709677.607788693,17812266.782485332,17814547.618296903,17816191.196338393,17816369.836762223,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682,17816387.651891682
1446,1446,13423036.0,0.9999026535686368,1.0000973559086135,19100377.78674127,19121112.43833186,19121292.981911696,19121472.624943957,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,19121633.53769656,18253399.110342935,18355988.285039574,18358269.120851144,18359912.698892634,18360091.339316465,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924,18360109.154445924
1447,1447,13423600.0,0.9999026535686368,1.0000973559086135,18607813.627456497,18628548.279047087,18628728.822626922,18628908.465659183,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18629069.378411785,18745949.11611877,18848538.290815406,18850819.12662698,18852462.70466847,18852641.3450923,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176,18852659.16022176
1448,1448,13424180.0,1.000102644098377,0.9998973664363527,17295482.494187217,17316217.145777803,17316397.68935764,17316577.332389902,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,17316738.2451425,20058349.168635435,20160938.34333207,20163219.179143645,20164862.757185135,20165041.397608966,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425,20165059.212738425
1449,1449,13424734.0,1.000102644098377,0.9998973664363527,16329938.299210766,16350672.950801354,16350853.49438119,16351033.137413451,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,16351194.050166052,21024043.09306648,21126632.26776312,21128913.103574693,21130556.681616183,21130735.322040014,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947,21130753.13716947
