,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20
289,289,14140239.0,1.0001,0.9999000099990001,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,4721897.227884184,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224,6275520.556318224
290,290,14141015.0,1.0001,0.9999000099990001,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,4755237.041784789,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117,6242175.675442117
291,291,14141612.0,1.0001,0.9999000099990001,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,4766469.71946573,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018,6230941.340685018
292,292,14144051.0,1.0001,0.9999000099990001,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,4660813.080301862,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857,6336614.564194857
293,293,14146674.0,1.0001,0.9999000099990001,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,4628582.966728486,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257,6368850.181138257
294,294,14147585.0,1.0001,0.9999000099990001,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,4652866.456810389,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272,6344562.525295272
295,295,14151332.0,1.0001,0.9999000099990001,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,4612162.95887686,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203,6385273.072626203
296,296,14152018.0,1.0001,0.9999000099990001,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,4612088.500936987,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983,6385347.543764983
297,297,14153060.0,1.0001,0.9999000099990001,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,4649706.788079928,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454,6347722.729383454
298,298,14154875.0,1.000400060004,0.9996000999800037,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,3071514.1463082656,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294,7926292.187429294
299,299,14155449.0,1.000800280056007,0.9992003598800331,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,1119119.161652468,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356,9880016.645699356
300,300,14156383.0,1.0005001000100004,0.999500149965007,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,2717606.2208527816,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995,8280384.479917995
301,301,14158075.0,1.0001,0.9999000099990001,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,4578981.404299815,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116,6418460.619036116
302,302,14159938.0,1.0001,0.9999000099990001,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,4553223.9161904,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281,6444222.910169281
303,303,14160478.0,1.0001,0.9999000099990001,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,4630711.901772189,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671,6366720.876165671
304,304,14162140.0,1.0001,0.9999000099990001,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,4658210.430133666,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247,6339217.651061247
305,305,14163741.0,1.0001,0.9999000099990001,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,4677849.349266463,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484,6319575.470173484
306,306,14166446.0,1.0001,0.9999000099990001,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,4721600.750417654,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484,6275817.079840484
307,307,14171950.0,1.0001,0.9999000099990001,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,4755214.885488477,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924,6242197.835031924
308,308,14173861.0,1.0001,0.9999000099990001,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,4811547.309841598,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902,6185857.354147902
309,309,14175427.0,1.0001,0.9999000099990001,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,4695052.1707135085,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565,6302369.854948565
