,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
545,545,14967348.0,0.6616759453842547,1.5113138190617925,50.42802601924699,128.00846749907996,204.81700951806013,280.8613320598168,356.14903811551665,430.6876562595534,504.4846397673898,577.5473676666721,649.8831450572649,721.4992055043832,792.402709907673,120.79961393443428,171.2409269361267,221.18036543573425,270.62292316240763,270.6280933945443,270.6332121845069,270.6382800442319,270.6432974804237,270.6482649947775,270.6531830839969
546,546,14968338.0,0.6602879531992565,1.514490753851794,58.760183946946,136.34062542677896,213.14916744575913,289.1934899875158,364.4811960432157,439.01981418725245,512.8167976950889,585.8795255943711,658.2153029849638,729.8313634320823,800.7348678353721,115.29172798684957,165.733040988542,215.67247948814955,265.1150372148229,265.12020744695957,265.1253262369222,265.1303940966472,265.13541153283904,265.14037904719277,265.1452971364122
547,547,14969043.0,0.6653915388539503,1.5028745356792017,28.579876715071883,106.16031819490485,182.96886021388502,259.0131827556417,334.30088881134157,408.83950695537834,482.6364904632147,555.699218362497,628.0349957530897,699.6510562002081,770.554560603498,135.29783117973705,185.73914418142948,235.67858268103703,285.1211404077104,285.1263106398471,285.13142942980966,285.1364972895347,285.1415147257265,285.1464822400803,285.1514003292997
548,548,14969775.0,0.6612790787319273,1.5122208340805308,53.034619072308864,130.6150605521418,207.423602571122,283.4679251128787,358.75563116857853,433.2942493126153,507.0912328204517,580.153960719734,652.4897381103267,724.1057985574452,795.009302960735,119.0752954721888,169.51660847388123,219.45604697348878,268.89860470016214,268.9037749322988,268.90889372226144,268.9139615819864,268.9189790181783,268.923946532532,268.9288646217514
549,549,14972279.0,0.6623379191632293,1.5098033361329504,46.78311263984761,124.36355411968057,201.17209613866075,277.2164186804174,352.50412473611726,427.04274288015404,500.8397263879904,573.9024542872728,646.2382316778654,717.8542921249839,788.7577965282737,123.21272671826783,173.65403971996025,223.59347821956783,273.03603594624116,273.0412061783778,273.04632496834046,273.0513928280655,273.0564102642573,273.061377778611,273.06629586783043
550,550,14973045.0,0.6634647948559242,1.5072389789983605,40.079432113602316,117.65987359343526,194.46841561241544,270.5127381541721,345.800444209872,420.33906235390873,494.1360458617452,567.1987737610275,639.5345511516201,711.1506115987386,782.0541160020284,127.65675781616402,178.09807081785647,228.037509317464,277.48006704413734,277.485237276274,277.49035606623664,277.4954239259617,277.5004413621535,277.5054088765072,277.5103269657266
551,551,14974073.0,0.6735586252134697,1.4846517623956963,58.525193213670455,135.33373523265064,211.3780577744073,286.66576383010715,361.2043819741439,435.0013654819803,508.06409338126264,580.3998707718554,652.0159312189737,722.9194356222636,793.117473271793,116.26967199020062,167.21790341822776,217.6592164199202,267.59865491952775,317.0412126462011,317.04638287833774,317.0515016683004,317.0565695280254,317.0615869642172,317.06655447857094
552,552,14975963.0,0.6780863927021208,1.4747383383038832,32.70376490244014,109.51230692142032,185.556629463177,260.84433551887685,335.3829536629136,409.17993717075,482.24266507003233,554.5784424606251,626.1945029077434,697.0980073110333,767.2960449605627,133.72148551983798,184.66971694786508,235.11102994955752,285.05046844916507,334.49302617583845,334.4981964079751,334.5033151979377,334.50838305766274,334.51340049385453,334.5183680082083
553,553,14976654.0,0.6912998996235127,1.4465501883402672,34.91398973825243,110.95831228000911,186.24601833570898,260.78463647974576,334.58161998758214,407.64434788686447,479.98012527745715,551.5961857245755,622.4996901278654,692.6977277773948,762.197317954263,133.33910704086355,184.7993507319951,235.74758216002223,286.1888951617147,336.12833366132224,385.5708913879956,385.57606162013224,385.5811804100949,385.5862482698199,385.5912657060117
554,554,14977250.0,0.6960165214542218,1.4367475040831652,8.844971078727088,84.88929362048377,160.17699967618364,234.7156178202204,308.5126013280568,381.5753292273391,453.9111066179318,525.5271670650502,596.43067146834,666.6287091178694,736.1282992947376,151.42353463555224,202.8837783266838,253.83200975471092,304.2733227564034,354.21276125601094,403.65531898268426,403.6604892148209,403.66560800478356,403.67067586450855,403.6756933007004
555,555,14978515.0,0.698386886448044,1.4318711009680367,71.9213935016292,147.20909955732907,221.74771770136581,295.54470120920223,368.60742910848455,440.94320649907723,512.5592669461956,583.4627713494855,653.6608089990149,723.1603991758831,791.968491204761,108.46074806442685,160.4655135938158,211.92575728494737,262.8739887129745,313.31530171466693,363.2547402142745,412.6972979409478,412.70246817308447,412.7075869630471,412.71265482277215
556,556,14979545.0,0.6999949444431588,1.4285817461088854,63.075693502105295,138.36339955780517,212.9020177018419,286.69900120967833,359.76172910896065,432.09750649955333,503.71356694667173,574.6170713499616,644.8151089994909,714.3146991763591,783.1227912052371,114.64612110278578,166.65088663217475,218.1111303233063,269.0593617513334,319.50067475302586,369.4401132526334,418.88267097930674,418.8878412114434,418.89296000140604,418.8980278611311
557,557,14980596.0,0.7060405575669634,1.4163492299168048,30.603093503853085,105.89079955955296,180.4294177035897,254.22640121142612,327.2891291107084,399.6249065013011,471.24096694841955,542.1444713517094,612.3425090012388,681.842099178107,750.6501912069849,137.47613826870565,189.48090379809463,240.94114748922618,291.8893789172533,342.3306919189457,392.27013041855326,441.71268814522665,441.7178583773633,441.7229771673259,441.72804502705094
558,558,14981604.0,0.7131360265943766,1.4022570206914933,67.78334554321319,142.32196368724996,216.11894719508635,289.18167509436864,361.5174524849613,433.1335129320798,504.0370173353696,574.235054984899,643.7346451617672,712.5427371906452,780.666211535907,111.99051893813525,164.51791437411075,216.5226799034997,267.98292359463125,318.93115502265834,369.3724680243508,419.3119065239583,468.7544642506317,468.7596344827684,468.76475327273096
559,559,14982385.0,0.7118536003965639,1.4047832299266503,74.54712454284913,149.0857426868859,222.8827261947223,295.9454540940046,368.2812314845973,439.89729193171576,510.80079633500554,580.9988339845349,650.4984241614031,719.3065161902812,787.429990535543,107.17092891845913,159.69832435443462,211.70308988382357,263.1633335749551,314.1115650029823,364.5528780046747,414.49231650428226,463.9348742309556,463.94004446309225,463.9451632530549
560,560,14982976.0,0.7032221767726277,1.4220256883669489,45.83810247291776,121.12580852861763,195.6644266726544,269.4614101804908,342.5241380797731,414.85991547036576,486.4759759174842,557.3794803207741,627.5775179703035,697.0771081471717,765.8852001760496,126.74083888126675,178.74560441065572,230.20584810178727,281.1540795298144,331.59539253150683,381.5348310311144,430.9773887577877,430.98255898992437,430.987677779887,430.99274563961205
561,561,14983966.0,0.7041369143169018,1.4201783483686852,40.64792537595206,115.93563143165193,190.4742495756887,264.2712330835251,337.3339609828074,409.6697383734001,481.28579882051855,552.1893032238083,622.3873408733377,691.8869310502059,760.695023079084,130.39325127996858,182.39801680935753,233.85826050048908,284.8064919285162,335.24780493020864,385.1872434298162,434.6298011564896,434.63497138862624,434.6400901785888,434.64515803831387
562,562,14984509.0,0.7093665919470067,1.4097083388932772,12.744748865185892,88.03245492088575,162.57107306492253,236.36805657275892,309.43078447204124,381.7665618626339,453.3826223097524,524.2861267130422,594.4841643625715,663.9837545394397,732.7918465683177,150.1149049308422,202.11967046023113,253.5799141513627,304.52814557938984,354.9694585810823,404.9088970806898,454.35145480736315,454.3566250394998,454.36174382946245,454.3668116891875
563,563,14985082.0,0.7123520474310149,1.4038002748870337,72.12325492174205,146.66187306577882,220.4588565736152,293.52158447289753,365.8573618634902,437.47342231060867,508.37692671389846,578.5749643634279,648.074554540296,716.8826465691741,785.0061209144359,108.897087457934,161.4244828939095,213.42924842329845,264.88949211443,315.8377235424571,366.27903654414956,416.2184750437571,465.6610327704305,465.66620300256716,465.67132179252974
564,564,14986091.0,0.7139922606529926,1.4005754055169095,63.22235492222113,137.7609730662579,211.5579565740943,284.62068447337657,356.9564618639693,428.5725223110877,499.47602671437755,569.674064363907,639.1736545407751,707.9817465696531,776.105220914915,115.24536456012741,167.7727599961029,219.77752552549185,271.2377692166234,322.18600064465056,372.627313646343,422.56675214595055,472.0093098726239,472.01448010476054,472.0195988947232
565,565,14986592.0,0.7331650139839643,1.3639494260181269,38.450550253379454,112.24753376121586,185.31026166049816,257.64603905109084,329.2620994982093,400.16560390149914,470.3636415510285,539.8632317278967,608.6713237567747,676.7947981020365,744.2404660725456,134.04806112791582,187.1033394325671,239.6307348685426,291.63550039793154,343.0957440890631,394.04397551709025,444.4852885187827,494.42472701839023,543.8672847450636,543.8724549772003
566,566,14987152.0,0.7440959994268225,1.343912614461441,57.25444615835963,130.31717405764195,202.65295144823463,274.26901189535306,345.1725162986429,415.37055394817224,484.87014412504044,553.6782361539184,621.8017104991803,689.2473784696894,756.0219844064028,121.08057301517562,174.66903912943923,227.72431743409052,280.251712870066,332.256478399455,383.71672209058653,434.66495351861363,485.10626652030606,535.0457050199136,584.488262746587
567,567,14987935.0,0.7420897501943593,1.3475458995870673,67.28037415782,140.3431020571023,212.67887944769498,284.2949398948134,355.19844429810325,425.39648194763265,494.89607212450085,563.7041641533788,631.8276384986407,699.2733064691497,766.0479124058631,113.62992239003256,167.21838850429617,220.27366680894747,272.80106224492295,324.8058277743119,376.2660714654435,427.2143028934706,477.655615895163,527.5950543947706,577.0376121214439
568,568,14988459.0,0.7444681218435771,1.343240859694075,55.281321408621835,128.34404930790413,200.67982669849684,272.29588714561527,343.1993915489051,413.39742919843445,482.89701937530265,551.7051114041807,619.8285857494425,687.2742537199515,754.048859656665,122.54925557766042,176.137721691924,229.1929999965753,281.7203954325508,333.72516096193976,385.1854046530713,436.1336360810984,486.57494908279085,536.5143875823984,585.9569453090718
569,569,14988995.0,0.7553410038782558,1.3239053551515891,2.1221691411827255,75.18489704046503,147.52067443105773,219.13673487817616,290.040239281466,360.23827693099537,429.73786710786356,498.54595913674154,566.6694334820033,634.1151014525124,700.8897073892259,162.414916487997,216.00338260226061,269.0586609069119,321.5860563428874,373.5908218722763,425.0510655634079,475.999296991435,526.4406099931275,576.380048492735,625.8226062194084
570,570,14990270.0,0.7571559085583472,1.3207319505754593,66.19959776640226,138.53537515699495,210.1514356041134,281.0549400074032,351.2529776569326,420.7525678338008,489.5606598626788,557.6841342079406,625.1298021784496,691.9044081151632,758.0146286708556,115.08333203053793,169.21034378102317,222.79880989528678,275.8540881999381,328.3814836359135,380.3862491653025,431.84649285643405,482.7947242844612,533.2360372861536,583.1754757857611
571,571,14991496.0,0.7577618453312542,1.319675840320057,63.369736674996034,135.70551406558872,207.32157451270717,278.225078915997,348.42311656552636,417.92270674239455,486.73079877127253,554.8542731165344,622.2999410870434,689.0745470237568,755.1847675794494,117.2269553651862,171.35396711567145,224.94243322993506,277.99771153458636,330.5251069705618,382.5298724999508,433.99011619108234,484.93834761910944,535.3796606208019,585.3190991204094
572,572,14992194.0,0.7731461838980627,1.293416459689656,62.39121974209474,134.0072801892132,204.910784592503,275.1088222420324,344.60841241890057,413.41650444777855,481.5399787930404,548.9856467635494,615.7602527002629,681.8704732559554,747.3229187425359,118.67410552470088,173.34507546155277,227.47208721203802,281.06055332630166,334.1158316309529,386.6432270669284,438.64799259631735,490.1082362874489,541.0564677154761,591.4977807171684
573,573,14992858.0,0.7716015139472922,1.29600575157543,69.57465100796311,141.19071145508155,212.09421585837137,282.29225350790074,351.79184368476893,420.5999357136469,488.72341005890877,556.1690780294178,622.9436839661313,689.0539045218238,754.5063500084043,113.12554341190996,167.79651334876186,221.9235250992471,275.5119912135107,328.567269518162,381.09466495413744,433.0994304835264,484.55967417465797,535.5079056026851,585.9492186043775
574,574,14993374.0,0.7919252002334044,1.262745521553386,47.50676527359292,118.41026967688275,188.6083073264121,258.1078975032803,326.9159895321583,395.03946387742013,462.48513184792915,529.2597377846427,595.3699583403352,660.8224038269157,725.6236189198821,131.14021435645503,186.3606091493156,241.0315790861675,295.15859083665276,348.7470569509164,401.80233525556764,454.3297306915431,506.33449622093207,557.7947399120636,608.7429713400908
575,575,14994129.0,0.8064694630201448,1.2399725542677131,53.36842059147685,123.56645824100622,193.0660484178744,261.8741404467524,329.99761479201425,397.44328276252327,464.21788869923677,530.3281092549292,595.7805547415097,660.5817698344762,724.7382343888298,127.34498678087921,183.1203279724961,238.34072276535667,293.01169270220856,347.13870445269384,400.72717056695745,453.7824488716087,506.30984430758417,558.3146098369732,609.7748535281047
576,576,14994665.0,0.8086497636384532,1.2366293109399824,43.824520591990535,114.0225582415199,183.5221484183881,252.33024044726608,320.45371479252793,387.89938276303695,454.67398869975045,520.7842092554429,586.2366547420233,651.0378698349899,715.1943343893435,135.05241086992342,190.82775206154034,246.0481468544009,300.7191167912528,354.84612854173804,408.43459465600165,461.4898729606529,514.0172683966284,566.0220339260173,617.482277617149
