,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
2459,2459,16509095.0,0.0006290930087366458,1589.590070327145,3434.6731922165654,9321.57770401633,15149.909456489411,20920.25119272603,26631.61254444161,32286.147688192428,37884.42212102348,43395.569717319755,48846.58463552258,54242.04929123534,59583.83080897458,8.99425308830559,12.642963553646196,16.255370522134783,19.831835263417727,23.372715337012018,26.874992607024407,30.34242337297206,33.775354348428074,37.174128778963066,40.539086547806384
2460,2460,16512714.0,0.0006224601706246629,1606.5284932150137,651.48243646551,6618.507862634549,12505.412374434314,18333.744126907393,24104.085863144017,29815.447214859592,35469.98235861041,41068.25679144146,46579.40438773773,52030.41930594056,57425.88396165332,10.650530827338052,14.26293779582664,17.839402537109585,21.380282610703873,24.882559880716265,28.34999064666392,31.782921622119932,35.18169605265492,38.54665382149824,41.87864727191536
2461,2461,16514362.0,0.0006214029400957997,1609.2617776250515,1146.0969848795921,7113.122411048631,13000.026922848398,18828.358675321477,24598.700411558097,30310.061763273676,35964.5969070245,41562.87133985555,47074.01893615182,52525.033854354646,57920.4985100674,10.342897654265666,13.955304622754253,17.531769364037196,21.072649437631487,24.57492670764388,28.042357473591533,31.475288449047547,34.87406287958253,38.23902064842586,41.57101409884298
2462,2462,16518617.0,0.0006109288954234755,1636.8516982763326,265.14733936532764,6292.139341866508,12259.164768035547,18146.069279835312,23974.401032308393,29744.742768545013,35456.10412026059,41110.63926401141,46708.913696842465,52220.06129313874,57671.07621134156,10.784435095870915,14.360899837153859,17.90177991074815,21.40405718076054,24.871487946708193,28.304418922164206,31.703193352699195,35.06815112154252,38.40014457195964,41.698985787487544
2463,2463,16519185.0,0.0006255801088294439,1598.5162985299405,5114.490505791665,11001.39501759143,16829.72677006451,22600.068506301133,28311.42985801671,33965.96500176753,39564.23943459858,45075.38703089485,50526.40194909768,55921.86660481044,61263.648122549675,7.940389144928997,11.589099610269605,15.201506578758192,18.777971320041136,22.318851393635427,25.821128663647816,29.28855942959547,32.72149040505148,36.12026483558647,39.485222604429794
2464,2464,16519698.0,0.0006268324583627739,1595.3226203568079,4501.093533232266,10387.99804503203,16216.329797505112,21986.671533741734,27698.03288545731,33352.56802920813,38950.84246203918,44461.990058335454,49913.00497653828,55308.46963225104,60650.251149990276,8.324528920043747,11.973239385384355,15.585646353872942,19.162111095155886,22.702991168750177,26.205268438762566,29.67269920471022,33.10563018016624,36.50440461070122,39.86936237954455
2465,2465,16521641.0,0.0006394307314684548,1563.8910530676196,4482.682489065225,10311.014241538305,16081.355977774925,21792.717329490504,27447.252473241326,33045.52690607237,38556.674502368645,44007.68942057147,49403.154076284234,54744.935594023475,60029.51270255546,8.36485229908536,12.050231040956398,15.698941506297004,19.311348474785593,22.887813216068537,26.428693289662828,29.930970559675217,33.39840132562287,36.83133230107889,40.23010673161387
2466,2466,16525496.0,0.000640198470511206,1562.0156030699172,4118.399820395911,9946.73157286899,15717.073309105612,21428.43466082119,27082.96980457201,32681.244237403058,38192.39183369933,43643.406751902156,49038.87140761492,54380.65292535416,59665.230033886146,8.597941920411039,12.283320662282076,15.932031127622682,19.54443809611127,23.120902837394215,26.661782910988507,30.164060181000895,33.631490946948546,37.06442192240456,40.46319635293955
2467,2467,16527202.0,0.0006373241930797023,1569.0601594264951,5462.414047314087,11290.745799787166,17061.087536023788,22772.448887739367,28426.984031490185,34025.25846432123,39536.406060617504,44987.42097882034,50382.88563453309,55724.66715227233,61009.24426080432,7.739387082050095,11.424765823921133,15.073476289261741,18.685883257750326,22.26234799903327,25.80322807262756,29.305505342639954,32.77293610858761,36.20586708404362,39.60464151457861
2468,2468,16527796.0,0.0006350975685990317,1574.5612161701551,598.4249128881122,6485.329424687878,12313.661177160957,18084.00291339758,23795.364265113156,29449.899408863977,35048.173841695025,40559.3214379913,46010.33635619412,51405.801011906886,56747.582529646126,10.7871452289,14.435855694240608,18.048262662729194,21.624727404012138,25.16560747760643,28.66788474761882,32.135315513566475,35.568246489022485,38.96702091955748,42.331978688400795
2469,2469,16529739.0,0.0006307937698178969,1585.3041799837195,2621.8433496011016,8508.747861400867,14337.079613873948,20107.42135011057,25818.782701826145,31473.317845576967,37071.59227840802,42582.73987470429,48033.754792907115,53429.21944861988,58771.00096635911,9.506328063873255,13.155038529213861,16.76744549770245,20.343910238985394,23.884790312579682,27.387067582592074,30.854498348539728,34.287429323995745,37.68620375453073,41.05116152337405
2470,2470,16536081.0,0.0006353516457348659,1573.9315491083232,490.3244705008515,6377.228982300617,12205.560734773697,17975.90247101032,23687.263822725898,29341.798966476716,34940.07339930777,40451.22099560404,45902.235913806864,51297.70056951963,56639.48208725887,10.855817895119444,14.504528360460052,18.11693532894864,21.693400070231583,25.234280143825874,28.736557413838263,32.20398817978592,35.636919155241934,39.03569358577692,42.400651354620244
2471,2471,16537270.0,0.0006130094846376519,1631.2961300934796,5260.828782697883,11227.854208866922,17114.758720666687,22943.090473139768,28713.432209376388,34424.79356109197,40079.32870484279,45677.60313767384,51188.75073397011,56639.76565217294,62035.23030788569,7.80317519974713,11.415582168235717,14.992046909518661,18.53292698311295,22.035204253125343,25.502635019072997,28.93556599452901,32.334340425064,35.69929819390732,39.03129164432444
2472,2472,16542852.0,0.0005906846354263755,1692.95075582619,4466.855680379369,10554.41690260716,16581.40890510834,22548.434331277378,28435.338843077145,34263.670595550226,40034.01233178685,45745.373683502425,51399.908827253246,56998.1832600843,62509.33085638057,8.179681045045532,11.720561118639823,15.222838388652214,18.690269154599868,22.12320013005588,25.52197456059087,28.88693232943419,32.21892577985131,35.51776699537922,38.80621214279512
2473,2473,16543826.0,0.0005979945548014298,1672.2560297092678,692.9241738012075,6780.485396028998,12807.47739853018,18774.50282469922,24661.407336498985,30489.739088972063,36260.080825208686,41971.44217692426,47625.97732067508,53224.251753506134,58735.39934980241,10.422733034551559,13.963613108145848,17.46589037815824,20.933321144105893,24.366252119561906,27.765026550096895,31.129984318940217,34.46197776935734,37.76081898488524,41.04926413230115
2474,2474,16544732.0,0.0006059400103030533,1650.328387293426,5854.591686076178,18690.41139514921,31398.518944980904,43959.43404349548,56395.37217737379,68707.57674758711,80895.71158215671,92962.57839634382,104909.38396972482,116705.89684373468,128379.73975153279,19.74921133042316,27.36608830585524,34.90717981837824,42.36986772661509,49.75830435076465,57.07322847162297,64.31537148033121,71.48545760351983,78.58471959505023,85.6133462733408
2475,2475,16549126.0,0.0006056976948808165,1650.9886176746481,6082.2916860639225,18918.111395136955,31626.21894496865,44187.134043483224,56623.07217736154,68935.27674757486,81123.41158214446,93190.27839633156,105137.08396971256,116933.59684372242,128607.43975152053,19.61125699725006,27.228133972682137,34.76922548520513,42.23191339344199,49.62035001759155,56.93527413844987,64.17741714715811,71.34750327034673,78.44676526187713,85.4753919401677
2476,2476,16555610.0,0.000601352550022857,1662.9180336260163,10793.535150533518,23629.354859606552,36337.462409438245,48898.37750795282,61334.315641831134,73646.52021204444,85834.65504661406,97901.52186080115,109848.32743418215,121644.84030819203,133318.68321599014,16.76773978847972,24.384616763911797,31.925708276434797,39.388396184671656,46.776832808821204,54.09175692967953,61.333899938387766,68.5039860615764,75.6032480531068,82.63187473139736
2477,2477,16560092.0,0.0005982936118842663,1671.4201524742998,1148.9625999976452,14113.77793143211,26949.597640505144,39657.705190336834,52218.62028885141,64654.55842272972,76966.76299294304,89154.89782751266,101221.76464169974,113168.57021508075,124965.0830890906,22.392992530661065,29.934084043184065,37.396771951420924,44.78520857557047,52.1001326964288,59.342275705137034,66.51236182832567,73.61162381985606,80.64025049814663,87.62137098204764
2478,2478,16562699.0,0.0005983534412454546,1671.2530271715832,1066.4837912048883,14031.299122639353,26867.11883171239,39575.226381544075,52136.14148005865,64572.07961393697,76884.28418415028,89072.4190187199,101139.28583290699,113086.09140628799,124882.60428029786,22.442344030663723,29.983435543186722,37.446123451423574,44.83456007557313,52.14948419643145,59.39162720513969,66.56171332832832,73.66097531985872,80.68960199814929,87.6707224820503
2479,2479,16563979.0,0.000603340191862838,1657.4397222112095,8636.093897222292,21471.913606295326,34180.02115612702,46740.93625464159,59176.87438851991,71489.07895873323,83677.21379330283,95744.08060748993,107690.88618087093,119487.39905488079,131161.2419626789,18.06732406588698,25.684201041319056,33.22529255384205,40.68798046207891,48.07641708622847,55.39134120708679,62.63348421579503,69.80357033898365,76.90283233051406,83.93145900880462
2480,2480,16570822.0,0.000612335578615551,1633.091453318672,11912.770634065728,24620.878183897417,37181.79328241199,49617.731416290306,61929.935986503624,74118.07082107324,86184.93763526033,98131.74320864133,109928.25608265119,121602.0989904493,133158.47657170202,16.184403085549157,23.877827026393273,31.49470400182535,39.03579551434835,46.49848342258521,53.88692004673476,61.20184416759309,68.44398717630132,75.61407329948995,82.71333529102034
2481,2481,16572943.0,0.0006125192976598153,1632.6016238518353,11712.97653867714,24421.08408850883,36981.99918702341,49417.93732090172,61730.14189111504,73918.27672568464,85985.14353987174,97931.94911325275,109728.4619872626,121402.30489506072,132958.68247631344,16.306766946599254,24.000190887443374,31.61706786287545,39.15815937539845,46.62084728363531,54.009283907784855,61.324208028643184,68.56635103735142,75.73643716054005,82.83569915207045
2482,2482,16576252.0,0.0006135000639023503,1629.9916802603107,10663.207727509292,23371.315277340982,35932.23037585556,48368.16850973387,60680.37307994719,72868.5079145168,84935.37472870389,96882.1803020849,108678.69317609476,120352.53608389286,131908.91366514558,16.950321474830563,24.643745415674683,32.26062239110676,39.80171390362976,47.26440181186661,54.65283843601617,61.96776255687449,69.20990556558273,76.37999168877136,83.47925368030175
2483,2483,16578490.0,0.0006104403721682476,1638.161638045105,1042.2945559309044,13878.114265003938,26586.22181483563,39147.1369133502,51583.07504722852,63895.27961744183,76083.41445201145,88150.28126619854,100097.08683957954,111893.59971358941,123567.44262138751,22.676171141816358,30.293048117248436,37.834139629771435,45.296827538008294,52.68526416215784,60.00018828301617,67.24233129172441,74.41241741491304,81.51167940644343,88.540306084734
2484,2484,16579339.0,0.0006067282051229974,1648.1844614381782,5020.082954492599,17855.902663565634,30564.010213397323,43124.925311911895,55560.863445790215,67873.06801600353,80061.20285057314,92128.06966476023,104074.87523814123,115871.38811215111,127545.2310199492,20.25522150999336,27.872098485425436,35.413189997948436,42.87587790618529,50.26431453033484,57.579238651193165,64.8213816599014,71.99146778309003,79.09072977462043,86.11935645291099
2485,2485,16580157.0,0.0006056371311676998,1651.1537165364155,6202.591562498316,19038.41127157135,31746.518821403042,44307.43391991762,56743.37205379593,69055.57662400925,81243.71145857885,93310.57827276595,105257.38384614696,117053.89672015682,128727.73962795493,19.53839167495467,27.15526865038675,34.69636016290975,42.15904807114661,49.547484695296156,56.862408816154485,64.10455182486272,71.27463794805135,78.37389993958175,85.40252661787231
2486,2486,16585103.0,0.0005990718604198876,1669.2488265082306,305.58667168563227,13270.402003120096,26106.22171219313,38814.329262024825,51375.24436053939,63811.18249441771,76123.38706463102,88311.52189920064,100378.38871338773,112325.19428676873,124121.7071607786,22.897924242437128,30.439015754960128,37.90170366319698,45.29014028734654,52.60506440820486,59.8472074169131,67.01729354010173,74.11655553163213,81.1451822099227,88.1263026938237
2487,2487,16586406.0,0.000606970932811166,1647.525352439091,4748.430364822902,17584.250073895935,30292.35762372763,42853.2727222422,55289.21085612052,67601.41542633383,79789.55026090344,91856.41707509053,103803.22264847155,115599.73552248141,127273.57843027951,20.42008066727355,28.036957642705627,35.578049155228626,43.04073706346548,50.429173687615034,57.744097808473356,64.9862408171816,72.15632694037022,79.25558893190062,86.28421561019118
2488,2488,16588398.0,0.0006112344209701862,1636.0335178976713,205.29835989545563,13041.11806896849,25749.22561880018,38310.14071731475,50746.07885119307,63058.283421406384,75246.418255976,87313.2850701631,99260.0906435441,111056.60351755396,122730.44642535206,23.187482158681707,30.804359134113785,38.345450646636785,45.80813855487364,53.19657517902319,60.51149929988152,67.75364230858976,74.92372843177839,82.02299042330878,89.05161710159935
2489,2489,16593264.0,0.0006186749096266618,1616.3577743979436,5307.951844466029,18016.059394297718,30576.974492812293,43012.91262669061,55325.11719690393,67513.25203147353,79580.11884566063,91526.92441904164,103323.4372930515,114997.28020084961,126553.65778210232,20.249724557780127,27.943148498624243,35.560025474056324,43.10111698657932,50.56380489481618,57.95224151896573,65.26716563982406,72.5093086485323,79.67939477172092,86.77865676325132
2490,2490,16593888.0,0.0006392389406084648,1564.3602673018354,9732.08046116839,22168.018595046706,34480.223165260024,46668.35799982963,58735.22481401673,70682.03038739774,82478.5432614076,94152.3861692057,105708.76375045843,117150.15909226064,128473.66088080018,17.726293482483474,25.57512704169107,33.34586735199578,41.03929129283989,48.65616826827197,56.19725978079497,63.659947689031824,71.04838431318137,78.36330843403971,85.60545144274793
2491,2491,16598497.0,0.000645082269631707,1550.1898704655518,4042.9524819544126,16478.89061583273,28791.095186046045,40979.23002061566,53046.09683480275,64992.902408183756,76789.41528219361,88463.25818999173,100019.63577124444,111461.03111304666,122784.5329015862,21.379822546537103,29.228656105744697,36.9993964160494,44.69282035689352,52.3096973323256,59.850788844848594,67.31347675308545,74.701913377235,82.01683749809334,89.25898050680156
2492,2492,16599338.0,0.0006527389431213684,1532.0060347832855,9113.395502994867,21425.600073208185,33613.73490777779,45680.601721964886,57627.407295345896,69423.92016935576,81097.76307715385,92654.14065840658,104095.5360002088,115419.03778874833,126629.87445102066,18.231730177913228,26.15944187906975,34.008275438277344,41.77901574858205,49.47243968942617,57.089316664858245,64.63040817738124,72.0930960856181,79.48153270976765,86.79645683062598
2493,2493,16601104.0,0.0006602883896217578,1514.4897528379136,1956.8663452043174,14269.070915417635,26457.205749987246,38524.07256417434,50470.878137555344,62267.3910115652,73941.23391936331,85497.61150061604,96939.00684241825,108262.50863095779,119473.3452932301,22.930160881302367,30.85787258245889,38.70670614166649,46.47744645197119,54.1708703928153,61.78774736824739,69.32883888077038,76.79152678900724,84.1799634131568,91.49488753401512
2494,2494,16601104.0,0.0006602883896217578,1514.4897528379136,1956.8663452043174,14269.070915417635,26457.205749987246,38524.07256417434,50470.878137555344,62267.3910115652,73941.23391936331,85497.61150061604,96939.00684241825,108262.50863095779,119473.3452932301,22.930160881302367,30.85787258245889,38.70670614166649,46.47744645197119,54.1708703928153,61.78774736824739,69.32883888077038,76.79152678900724,84.1799634131568,91.49488753401512
2495,2495,16608327.0,0.0006579815349493659,1519.7994881071452,4134.657512603807,16446.862082817122,28634.996917386732,40701.86373157383,52648.669304954834,64445.18217896469,76119.0250867628,87675.40266801552,99116.79800981774,110440.29979835727,121651.1364606296,21.494656085174107,29.42236778633063,37.27120134553822,45.041941655842926,52.735365596687046,60.352242572119124,67.89333408464212,75.35602199287898,82.74445861702853,90.05938273788685
2496,2496,16608834.0,0.0006541764776288894,1528.6394943831874,7757.403040221972,20069.60761043529,32257.7424450049,44324.609259191995,56271.414832573,68067.92770658286,79741.77061438096,91298.1481956337,102739.54353743591,114063.04532597544,125273.88198824775,19.117824303800933,27.045536004957455,34.894369564165046,42.665109874469756,50.35853381531387,57.97541079074595,65.51650230326895,72.97919021150581,80.36762683565536,87.68255095651368
2497,2497,16613966.0,0.0006540456619560416,1528.9452375684589,7856.372262774402,20168.576832987717,32356.711667557327,44423.57848174442,56370.384055125425,68166.89692913528,79840.7398369334,91397.11741818611,102838.51275998833,114162.01454852788,125372.85121080019,19.05308606193323,26.980797763089747,34.829631322297345,42.60037163260205,50.29379557344617,57.910672548878246,65.45176406140125,72.9144519696381,80.30288859378766,87.61781271464598
2498,2498,16615471.0,0.0006536533718718386,1529.862834083367,8198.001248669483,20510.205818882798,32698.34065345241,44765.207467639506,56712.01304102051,68508.52591503038,80182.36882282847,91738.7464040812,103180.14174588342,114503.64353442295,125714.48019669527,18.829697047413827,26.757408748570345,34.60624230777794,42.37698261808265,50.07040655892676,57.68728353435884,65.22837504688184,72.6910629551187,80.07949957926824,87.39442370012658
2499,2499,16618880.0,0.0006600903427155728,1514.944145199972,2150.80482019812,14463.009390411436,26651.144224981046,38718.01103916814,50664.81661254915,62461.32948655901,74135.17239435711,85691.54997560984,97132.94531741206,108456.44710595159,119667.2837682239,22.80212052302356,30.72983222418008,38.57866578338768,46.34940609369238,54.0428300345365,61.65970700996858,69.20079852249158,76.66348643072843,84.05192305487799,91.36684717573631
2500,2500,16621056.0,0.0006730204655514604,1485.8389175143711,2469.2126068777993,14657.34744144741,26724.214255634502,38671.01982901551,50467.53270302537,62141.375610823474,73697.7531920762,85139.14853387841,96462.65032241795,107673.48698469027,118772.77957023795,22.802496642112768,30.79667258022534,38.724384281381866,46.57321784058946,54.34395815089416,62.03738209173828,69.65425906717036,77.19535057969335,84.65803848793021,92.04647511207976
2501,2501,16623077.0,0.000674232932660156,1483.1669465544267,1394.871738396564,13583.006572966175,25649.873387153268,37596.67896053427,49393.19183454414,61067.03474234224,72623.41232359497,84064.80766539718,95388.30945393672,106599.14611620903,117698.4387017567,23.526236151197217,31.520412089309794,39.44812379046631,47.29695734967391,55.06769765997861,62.76112160082273,70.37799857625481,77.9190900887778,85.38177799701467,92.77021462116421
2502,2502,16626214.0,0.0006655916162057263,1502.4227704378297,9328.611492831262,21516.746327400873,33583.613141587964,45530.41871496897,57326.931588978834,69000.77449677694,80557.15207802966,91998.54741983187,103322.04920837142,114532.88587064373,125632.17845619141,18.21129800301624,26.205473941128815,34.13318564228533,41.98201920149293,49.752759511797635,57.446183452641755,65.06306042807383,72.60415194059684,80.06683984883368,87.45527647298324
2503,2503,16627692.0,0.0006624045907763659,1509.6513730799452,12312.201549890291,24500.3363844599,36567.203198646996,48514.008772028,60310.52164603786,71984.36455383597,83540.74213508869,94982.1374768909,106305.63926543044,117516.47592770276,128615.76851325044,16.23017759788697,24.224353535999544,32.152065237156066,40.00089879636366,47.77163910666837,55.46506304751248,63.08194002294456,70.62303153546756,78.08571944370442,85.47415606785397
2504,2504,16628880.0,0.0006426357306998393,1556.0915028969616,6408.98499357212,18844.923127450435,31157.127697663753,43345.26253223336,55412.12934642046,67358.93491980147,79155.44779381133,90829.29070160943,102385.66828286216,113827.06362466437,125150.5654132039,19.856349299300298,27.705182858507893,35.4759231688126,43.16934710965671,50.78622408508879,58.32731559761179,65.79000350584865,73.17844012999821,80.49336425085653,87.73550725956477
2505,2505,16633929.0,0.000642507222830201,1556.402736758456,6527.640119499319,18963.578253377633,31275.78282359095,43463.917658160564,55530.78447234765,67477.59004572866,79274.10291973852,90947.94582753662,102504.32340878935,113945.71875059156,125269.2205391311,19.78009911193552,27.628932671143115,35.39967298144782,43.093096922291934,50.70997389772401,58.251065410247016,65.71375331848387,73.10218994263343,80.41711406349175,87.65925707219999
2506,2506,16636157.0,0.000630983026873286,1584.8286838321246,5398.901583315827,17959.8166818304,30395.75481570872,42707.95938592203,54896.09422049164,66962.96103467874,78909.76660805974,90706.2794820696,102380.12238986771,113936.49997112043,125377.89531292264,20.362498544840758,28.133238855145464,35.826662795989584,43.44353977142166,50.98463128394466,58.44731919218152,65.83575581633107,73.1506799371894,80.39282294589763,87.56290906908626
2507,2507,16637543.0,0.0006027974570937266,1658.9320147787453,9235.107555183546,22070.927264256577,34779.03481408827,47339.949912602846,59775.88804648116,72088.09261669447,84276.22745126409,96343.09426545117,108289.89983883219,120086.41271284205,131760.25562064015,17.706061645779393,25.32293862121147,32.864030133734474,40.326718041971326,47.71515466612088,55.0300787869792,62.27222179568744,69.44230791887607,76.54156991040647,83.57019658869703
2508,2508,16641718.0,0.0005912164642943528,1691.427861694534,8893.175783813751,21857.991115248216,34693.81082432125,47401.91837415294,59962.83347266752,72398.77160654584,84710.97617675914,96899.11101132876,108965.97782551585,120912.78339889686,132709.2962729067,17.786858024691984,25.327949537214984,32.79063744545184,40.17907406960139,47.49399819045972,54.73614119916795,61.906227322356585,69.00548931388698,76.03411599217755,83.01523647607856
2509,2509,16642269.0,0.0005893866224657663,1696.6791608136364,10983.493816914019,23948.309148348482,36784.128857421514,49492.23640725321,62053.15150576778,74489.0896396461,86801.29420985942,98989.42904442902,111056.29585861611,123003.10143199713,134799.614306007,16.55287532070756,24.09396683323056,31.556654741467415,38.94509136561697,46.26001548647529,53.50215849518353,60.672244618372154,67.77150660990256,74.80013328819312,81.78125377209413
2510,2510,16643657.0,0.0005846321103136231,1710.4773794644204,3166.555032083415,16261.66248582088,29226.477817255345,42062.29752632838,54770.40507616007,67331.32017467465,79767.25830855296,92079.46287876628,104267.59771333588,116334.46452752299,128281.27010090399,20.99549484905318,28.45818275729004,35.84661938143959,43.16154350229792,50.40368651100616,57.57377263419478,64.67303462572518,71.70166130401574,78.68278178791675,85.59444242190881
2511,2511,16644291.0,0.0005944175081923953,1682.3192221254858,5408.069535623812,18372.884867058277,31208.704576131313,43916.812125963,56477.727224477574,68913.6653583559,81225.86992856921,93414.00476313882,105480.87157732592,117427.67715070692,129224.19002471678,19.852996227930973,27.394087740453973,34.85677564869083,42.245212272840384,49.560136393698706,56.802279402406946,63.97236552559557,71.07162751712598,78.10025419541654,85.08137467931755
2512,2512,16645342.0,0.000609281694486396,1641.2769480018046,2260.0194139394034,15095.839123012438,27803.94667284413,40364.8617713587,52800.79990523702,65113.00447545033,77301.13931001995,89368.00612420704,101314.81169758804,113111.3245715979,124785.16747939601,21.933460253930573,29.55033722936265,37.09142874188565,44.55411665012251,51.94255327427206,59.25747739513039,66.49962040383862,73.66970652702724,80.76896851855764,87.7975951968482
2513,2513,16648451.0,0.0006058794223608173,1650.4934201321555,5938.857128333999,18774.676837407034,31482.784387238724,44043.6994857533,56479.63761963161,68791.84218984493,80979.97702441455,93046.84383860164,104993.64941198264,116790.1622859925,128464.00519379061,19.69815261521017,27.315029590642247,34.85612110316524,42.3188090114021,49.70724563555165,57.02216975640998,64.26431276511822,71.43439888830684,78.53366087983724,85.5622875581278
2514,2514,16649053.0,0.0006057582646503047,1650.8235353211157,6036.9908783287165,18872.81058740175,31580.918137233442,44141.83323574802,56577.77136962633,68889.97593983964,81078.11077440926,93144.97758859635,105091.78316197736,116888.29603598722,128562.13894378532,19.63869908443574,27.255576059867817,34.79666757239082,42.259355480627676,49.647792104777224,56.96271622563555,64.20485923434379,71.37494535753241,78.47420734906281,85.50283402735337
2515,2515,16649605.0,0.0005981739711083048,1671.7544532189968,1254.1087590705515,14218.924090505016,27054.74379957805,39762.85134940974,52323.76644792432,64759.70458180263,77071.90915201594,89260.04398658556,101326.91080077265,113273.71637415366,125070.22924816352,22.330086988237955,29.871178500760955,37.333866408997814,44.72230303314736,52.03722715400569,59.279370162713924,66.44945628590256,73.54871827743295,80.57734495572352,87.55846543962453
2516,2516,16650699.0,0.0005887975598763202,1698.3766036837092,11637.389799864293,24602.205131298757,37438.02484037179,50146.132390203486,62707.04748871805,75142.98562259637,87455.19019280969,99643.3250273793,111710.1918415664,123656.9974149474,135453.51028895727,16.16766501720264,23.70875652972564,31.171444437962496,38.55988106211205,45.87480518297038,53.11694819167861,60.287034314867235,67.38629630639764,74.4149229846882,81.39604346858921
2517,2517,16651287.0,0.0005905074654709197,1693.4586918431537,9736.668337794319,22701.483669228783,35537.30337830182,48245.41092813351,60806.32602664808,73242.26416052639,85554.46873073971,97742.60356530933,109809.47037949642,121756.27595287742,133552.7888268873,17.288444017262965,24.829535529785964,32.292223438022816,39.68066006217237,46.9955841830307,54.237727191738934,61.40781331492756,68.50707530645796,75.53570198474853,82.51682246864954
2518,2518,16663473.0,0.0005902713215236698,1694.1361769341866,9984.093700276511,22948.909031710977,35784.72874078401,48492.8362906157,61053.75138913027,73489.6895230086,85801.89409322191,97990.02892779151,110056.89574197862,122003.70131535962,133800.2141893695,17.14236352614096,24.68345503866396,32.14614294690082,39.53457957105037,46.849503691908694,54.091646700616934,61.26173282380556,68.36099481533596,75.38962149362652,82.37074197752753
2519,2519,16664212.0,0.0005865644863273467,1704.842388705281,989.6969663424238,14084.804420079889,27049.619751514354,39885.43946058739,52593.547010419075,65154.46210893365,77590.40024281197,89902.60481302529,102090.73964759489,114157.606461782,126104.412035163,22.270378711713928,29.733066619950783,37.12150324410033,44.43642736495866,51.6785703736669,58.848656496855526,65.94791848838592,72.97654516667649,79.9576656505775,86.86932628456955
2520,2520,16664905.0,0.0005929926878808153,1686.361434866442,6927.220876553804,19892.03620798827,32727.855917061304,45435.963466892994,57996.87856540757,70432.81669928589,82745.02126949921,94933.15610406881,107000.0229182559,118946.82849163692,130743.34136564677,18.95101879297105,26.492110305494048,33.9547982137309,41.34323483788046,48.65815895873878,55.90030196744702,63.070388090635646,70.16965008216604,77.19827676045661,84.17939724435762
2521,2521,16666423.0,0.0005952502338402245,1679.965740707995,4438.165873367289,17402.981204801756,30238.800913874788,42946.90846370648,55507.823562221056,67943.76169609936,80255.96626631268,92444.1011008823,104510.96791506938,116457.77348845039,128254.28636246026,20.429960890014744,27.971052402537744,35.433740310774596,42.82217693492415,50.13710105578248,57.37924406449071,64.54933018767935,71.64859217920974,78.6772188575003,85.65833934140132
2522,2522,16667918.0,0.0005971579899842557,1674.5987105127163,2380.6516681825083,15345.466999616972,28181.286708690008,40889.3942585217,53450.30935703627,65886.24749091458,78198.4520611279,90386.58689569752,102453.4537098846,114400.25928326561,126196.77215727548,21.656748749851122,29.197840262374122,36.660528170610974,44.04896479476053,51.36388891561885,58.60603192432709,65.77611804751572,72.87538003904612,79.90400671733669,86.8851272012377
2523,2523,16668514.0,0.0005948932086691428,1680.973972180883,4849.320200507374,17814.13553194184,30649.95524101487,43358.06279084656,55918.97788936114,68354.91602323945,80667.12059345277,92855.25542802238,104922.12224220947,116868.92781559048,128665.44068960033,20.185273844102152,27.726365356625152,35.18905326486201,42.57748988901156,49.89241400986989,57.13455701857812,64.30464314176675,71.40390513329716,78.43253181158771,85.41365229548873
2524,2524,16675800.0,0.0005929333945413613,1686.5300710099284,7033.879754025352,19998.695085459818,32834.51479453285,45542.62234436454,58103.53744287912,70539.47557675742,82851.68014697074,95039.81498154036,107106.68179572745,119053.48736910845,130850.00024311832,18.887769985283267,26.428861497806267,33.891549406043126,41.279986030192674,48.594910151051,55.837053159759236,63.00713928294787,70.10640127447827,77.13502795276882,84.11614843666985
2525,2525,16677722.0,0.0005962033488480978,1677.2800789060689,3411.8442196314204,16376.659551065884,29212.47926013892,41920.58680997061,54481.50190848518,66917.4400423635,79229.64461257681,91417.77944714643,103484.64626133352,115431.45183471452,127227.9647087244,21.04141967889678,28.58251119141978,36.045199099656635,43.43363572380619,50.74855984466451,57.99070285337275,65.16078897656138,72.26005096809178,79.28867764638234,86.26979813028335
2526,2526,16679517.0,0.0005988322915709264,1669.9166262004408,582.0542183198637,13546.869549754329,26382.689258827362,39090.796808659055,51651.71190717363,64087.650041051944,76399.85461126525,88587.98944583487,100654.85626002196,112601.66183340296,124398.17470741284,22.73233030763992,30.27342182016292,37.736109728399775,45.124546352549324,52.43947047340765,59.68161348211589,66.85169960530452,73.95096159683492,80.97958827512548,87.96070875902649
2527,2527,16680653.0,0.0006035212120212059,1656.9425897243575,8435.217125556688,21275.67992510125,33988.38436819049,46553.85062239551,58994.2946294654,71310.96024088867,83503.51173079756,95574.75125602426,107525.88603344995,119326.6850373031,131004.77142938215,18.196967517852308,25.816599739907428,33.36041908524051,40.82580768523961,48.216918130158845,55.534489468153616,62.776632476861856,69.94671860005047,77.04598059158089,84.07460726987145
