,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
2291,2291,16628681.0,0.999402852192261,1.0005975046063047,633003.6232840435,633003.6232840437,633003.6232840441,633003.6232840443,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,633003.6232840447,506230.3807842678,506230.3807842681,506230.3807842683,506230.3807842686,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689,506230.3807842689
2292,2292,16629194.0,0.9998026733013067,1.0001973656442043,516892.34425907314,516892.34425907343,516892.3442590737,516892.344259074,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,516892.3442590743,622301.4784546415,622301.4784546418,622301.4784546421,622301.4784546423,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426,622301.4784546426
2293,2293,16629968.0,0.9987035499445962,1.0012981330200295,778297.979135692,778297.9791356922,778297.9791356926,778297.9791356928,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,778297.9791356932,272815.63994087407,272815.63994087436,272815.63994087465,272815.63994087494,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752,272815.6399408752
2294,2294,16630947.0,0.9993029219000711,1.0006975643567653,661521.0260836281,661521.0260836283,661521.0260836286,661521.0260836289,661521.0260836291,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,661521.0260836292,389481.18875469186,389481.18875469215,389481.18875469244,389481.18875469273,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296,389481.18875469296
2295,2295,16632394.0,0.999103091290782,1.0008977138766124,700354.1547144591,700354.1547144594,700354.1547144597,700354.15471446,700354.1547144603,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,700354.1547144604,350677.61575986183,350677.6157598621,350677.6157598624,350677.6157598627,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294,350677.61575986294
2296,2296,16633058.0,0.999402852192261,1.0005975046063047,627602.3851695902,627602.3851695905,627602.3851695907,627602.385169591,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,627602.3851695913,511628.71959505044,511628.71959505073,511628.719595051,511628.7195950513,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155,511628.71959505155
2297,2297,16634101.0,0.999402852192261,1.0005975046063047,626602.6499640897,626602.6499640901,626602.6499640903,626602.6499640907,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,626602.6499640909,512627.9291799642,512627.92917996447,512627.92917996476,512627.92917996505,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534,512627.92917996534
2298,2298,16634647.0,0.999402852192261,1.0005975046063047,636637.8883981,636637.8883981003,636637.8883981005,636637.8883981009,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,636637.8883981011,502598.12304832076,502598.123048321,502598.1230483213,502598.1230483216,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187,502598.12304832187
2299,2299,16635397.0,0.999103091290782,1.0008977138766124,699834.5783778704,699834.5783778707,699834.578377871,699834.5783778713,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,699834.5783778715,351196.74737464683,351196.7473746471,351196.7473746474,351196.7473746477,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794,351196.74737464794
2300,2300,16635929.0,0.9997027030310036,1.0002973853807686,544587.7079647098,544587.7079647101,544587.7079647104,544587.7079647107,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,544587.707964711,594611.4798527404,594611.4798527407,594611.4798527409,594611.4798527412,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415,594611.4798527415
2301,2301,16637676.0,0.9995027924774801,1.0004974548608188,609555.2079573873,609555.2079573876,609555.2079573879,609555.2079573881,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,609555.2079573885,529666.938267032,529666.9382670324,529666.9382670326,529666.938267033,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332,529666.9382670332
2302,2302,16638891.0,0.9995027924774801,1.0004974548608188,614595.3264266268,614595.326426627,614595.3264266273,614595.3264266276,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,614595.3264266279,524629.2087664306,524629.208766431,524629.2087664312,524629.2087664315,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318,524629.2087664318
2303,2303,16639772.0,0.9995027924774801,1.0004974548608188,614419.0552873033,614419.0552873035,614419.0552873039,614419.0552873041,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,614419.0552873045,524805.3948780394,524805.3948780396,524805.39487804,524805.3948780402,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404,524805.3948780404
2304,2304,16640336.0,0.999402852192261,1.0005975046063047,630468.4162334302,630468.4162334304,630468.4162334306,630468.416233431,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,630468.4162334312,508764.21445869305,508764.21445869334,508764.21445869363,508764.2144586939,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416,508764.21445869416
2305,2305,16641984.0,0.999402852192261,1.0005975046063047,629295.8313640035,629295.8313640037,629295.831364004,629295.8313640043,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,629295.8313640046,509936.1716021996,509936.1716021999,509936.1716022002,509936.1716022005,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008,509936.1716022008
2306,2306,16642873.0,0.999402852192261,1.0005975046063047,633591.1104818882,633591.1104818885,633591.1104818888,633591.1104818891,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,633591.1104818893,505643.21500068635,505643.21500068664,505643.21500068693,505643.21500068717,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746,505643.21500068746
2307,2307,16643787.0,0.9993029219000711,1.0006975643567653,658951.7838082033,658951.7838082035,658951.7838082038,658951.7838082041,658951.7838082043,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,658951.7838082045,392048.7389299426,392048.7389299429,392048.7389299432,392048.7389299435,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437,392048.7389299437
2308,2308,16644338.0,0.999203001599911,1.000797634113201,674263.0119416426,674263.011941643,674263.0119416432,674263.0119416434,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,674263.0119416438,376748.07775825483,376748.0777582551,376748.0777582554,376748.0777582557,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594,376748.07775825594
2309,2309,16645760.0,0.999203001599911,1.000797634113201,675262.5119376386,675262.5119376389,675262.5119376392,675262.5119376394,675262.5119376397,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,675262.5119376398,375749.3079211881,375749.30792118836,375749.30792118865,375749.30792118894,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892,375749.3079211892
