,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
471,473,13167483.0,1.001804179413248,0.9981990697879652,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,72646.97577691705,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122,148512.7350585122
472,474,13168108.0,1.0029067151682318,0.9971017093371997,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,28613.697025895148,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893,192651.97778393893
473,475,13168613.0,1.0009030062984088,0.9990978083863008,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110175.65463666483,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054,110931.55851225054
474,476,13169960.0,1.0006027954406922,0.9993975677027499,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,123478.13525356773,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834,97618.81297173834
475,477,13170614.0,0.9997027030310036,1.0002973853807686,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,159831.61465761258,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217,61259.53154890217
476,478,13171167.0,0.999602742756728,1.0003974151193067,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,163058.97257125797,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064,58033.232053333064
477,479,13172564.0,0.9998026733013067,1.0001973656442043,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,154659.9201789225,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165,66430.06481101165
478,480,13174653.0,0.9997027030310036,1.0002973853807686,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,157658.4201792826,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879,63432.15783134879
479,481,13175493.0,0.999602742756728,1.0003974151193067,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,163458.66095746806,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062,57633.69259397062
480,482,13177409.0,0.9999026535686368,1.0000973559086135,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,150246.47693711254,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513,70843.03805973513
481,483,13178566.0,0.9998026733013067,1.0001973656442043,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,154594.39647064928,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825,66495.57803288825
482,484,13182086.0,1.0019043598311892,0.9980992598619792,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,69141.14105889417,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204,152025.2502814204
483,485,13183162.0,1.002305181693391,0.9977001199480019,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,52488.01776575503,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526,168714.25484890526
484,486,13183759.0,1.0010030965990384,0.9989979085954415,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,105051.07786266401,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969,116061.25442271969
485,487,13184335.0,1.000302674628223,0.9996974169559872,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,133915.17304486936,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798,87176.77635788798
486,488,13184962.0,1.000402704895686,0.999597457210266,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,128428.21936154293,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338,92666.02320532338
487,489,13186730.0,1.001403557901868,0.9985984093118175,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,90214.80836361652,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216,130915.99865267216
488,490,13187427.0,1.0008029260058082,0.9991977181671393,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,114132.95131328987,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757,106970.75207919757
489,491,13188337.0,0.9998026733013067,1.0001973656442043,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,155322.58404672536,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595,65767.51293833595
490,492,13189577.0,0.9954134244260583,1.00460770918032,176507.60968551997,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,180538.19438761479,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718,2053.933814924718
491,493,13190838.0,0.9983041683750029,1.0016987123551306,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,174614.19559286092,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186,7959.361481250186
492,494,13191542.0,0.999402852192261,1.0005975046063047,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,169782.674870233,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354,51312.55849940354
493,495,13193252.0,0.9957120783167842,1.004306387133984,22497.69926901302,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,26528.28397110782,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895,2725.4306990571895
494,496,13193828.0,1.0007028557202362,0.9992976379389561,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,16110.627141170642,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556,13311.27486646556
495,497,13194366.0,0.9993029219000711,1.0006975643567653,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,19109.127569206354,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576,10126.477356302576
496,498,13196082.0,0.99660857772727,1.0034029631577766,22569.343896029535,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,24584.125117011634,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401,4662.247681925401
497,499,13199681.0,0.9990031909716848,1.000997803648,19772.144845212242,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,19772.14484521224,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835,9463.984582472835
498,500,13202587.0,0.9988034202995907,1.0011980132187077,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,20250.18469049096,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614,8986.456316281614
499,501,13205709.0,0.9985038391917196,1.0014984026596148,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,20744.411080084028,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129,8492.876304930129
500,502,13207033.0,0.996907590199842,1.0031020024629747,22025.71103003408,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,24040.492251016178,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576,5204.15706977576
501,503,13208226.0,0.9979049465181071,1.0020994519460025,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,22036.383909703607,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464,7203.157069866464
502,504,13210376.0,1.0013034275591122,0.9986982691527487,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14671.356745551047,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687,14752.046856836687
503,505,13210947.0,0.997805166001507,1.002199661891197,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,22165.591775287587,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638,7074.219429425638
504,506,13212153.0,0.996907590199842,1.0031020024629747,22136.332694546567,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,24151.113915528666,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732,5093.874432604732
505,507,13212697.0,0.9964092859059959,1.0036036537844377,23135.832694508223,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,25150.613915490325,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006,4097.708079082006
506,508,13217108.0,0.999203001599911,1.000797634113201,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,19326.097489252672,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935,9909.655402400935
507,509,13218956.0,0.9977053954619607,1.0022998818573863,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,22324.597489100815,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955,6915.557448038955
508,510,13221834.0,0.9998026733013067,1.0001973656442043,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,18025.53640182403,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331,11395.810732770331
