,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,YFI-slippagemap_12,YFI-slippagemap_13,YFI-slippagemap_14,YFI-slippagemap_15,YFI-slippagemap_16,YFI-slippagemap_17,YFI-slippagemap_18,YFI-slippagemap_19,YFI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
844,844,12977972.0,11.12149317381985,0.08991598379559446,0.31613652367306483,0.7392763687131381,1.1603362321395536,1.3699207310027814,1.791408041611313,2.2145613620157687,2.4251878946022893,2.8497841320594066,3.2845483868646554,3.501076148806344,3.959957109527408,4.522338780353408,4.838223033499834,5.4700492586403335,6.101508691949928,6.4160841107501,7.239384372823572,8.16809051852527,8.630358295346774,9.551511085859348,8.12906898111576,12.534442312408006,14.725231840181454,19.087143509162203,23.42296393194458,25.581138198680122,29.878112897027385,34.1434398030274,36.26652588655165,40.49363872678942,43.729800844995694,45.34061543053763,48.45465086136229,51.45720460127221,52.95173955957903,55.9273928750754,58.88524662107931,60.32174718169081,63.181852694119186,66.02484982058223
845,845,12978747.0,11.072668538011381,0.09031246592157062,0.26030835570986594,0.6842656258002385,1.1065905054569425,1.3168046572999625,1.7353458580804073,2.1597704993281845,2.3710297871761776,2.791651945492364,3.2238384935780333,3.4410168120250644,3.8873291880918117,4.364347375670283,4.6788072055138175,5.309629550488597,5.942456615500792,6.257977117110338,6.934550260648123,7.860902388315805,8.32455894368568,9.247861031274477,8.582773911755316,12.970934869925866,15.155161972061903,19.504008534654385,23.826841228424534,25.978551153681675,30.259678047588615,34.51222891629606,36.6289553303285,40.35984979903022,43.586318460282044,45.19230811842482,48.203882558587814,51.197442589323444,52.68750088355662,55.65424106253426,58.56745021143522,59.99964794238469,62.85118644603506,65.68566776327174
846,846,12979777.0,11.156021567628072,0.08963768973894286,0.417813597866254,0.8401384775229579,1.259937128229206,1.468893830146423,1.8933184713942002,2.3152042918287137,2.5251999175583792,2.9573864656440487,3.3910925460327688,3.620877160157827,4.097895347736299,4.7282394307262585,5.043177522554613,5.676004587566807,6.306100507976525,6.668098232714139,7.59445036038182,8.520374692573197,8.981409003340492,9.932101942530002,7.133938044531727,11.562238994313809,13.759610424710912,18.134627054620395,22.483473617212876,24.648132044247486,28.958016236240166,33.239143130147106,35.3686079153303,39.608420412887,43.33931488158872,44.9549689572986,48.17177320098331,51.183347641146305,52.68237271357511,55.666965966115114,58.63370614509275,60.110414733382214,62.97911302494319,65.83065152859355
847,847,12980415.0,11.031777404188558,0.09064722422882815,0.39010717947219964,0.8140644495625722,1.2363893292192762,1.4466034810622963,1.865144681842741,2.2895693230905185,2.500828610938511,2.921450769254698,3.3536373173403673,3.570815635787398,4.017128011854146,4.494146199432617,4.808606029276151,5.439428374250931,6.072255439263126,6.387775940872672,7.064349084410457,7.990701212078138,8.454357767448014,9.377659855036809,7.148109746811705,11.536270704982256,13.72049780711829,18.069344369710773,22.392177063480922,24.543886988738063,28.825013882645003,33.07756475135245,35.19429116538489,38.92518563408661,42.15165429533844,43.75764395348121,46.7692183936442,49.76277842437983,51.25283671861301,54.21957689759065,57.13278604649162,58.56498377744108,61.416522281091446,64.25100359832813
848,848,12981128.0,11.029571379616922,0.09066535458014616,0.39928254419718434,0.8232398142875569,1.2455646939442608,1.4557788457872811,1.8743200465677259,2.298744687815503,2.510003975663496,2.930626133979682,3.3628126820653517,3.5799910005123827,4.02630337657913,4.503321564157601,4.817781394001136,5.448603738975915,6.08143080398811,6.396951305597656,7.073524449135442,7.999876576803123,8.463533132172998,9.386835219761794,7.046893843606314,11.435054801776865,13.6192819039129,17.968128466505384,22.290961160275533,24.44267108553267,28.72379797943961,32.97634884814706,35.093075262179504,38.823969730881224,42.050438392133046,43.656428050275814,46.66800249043881,49.661562521174446,51.15162081540762,54.118360994385256,57.031570143286224,58.46376787423569,61.31530637788605,64.14978769512273
849,849,12983063.0,10.912189945360776,0.09164063354901016,0.33619869683728865,0.7610934819107412,1.1850507520011138,1.3965299200744223,1.8175897835008379,2.236130984281283,2.4486615929725972,2.8718149133770527,3.2924370716932394,3.507037683420691,3.9418019382259395,4.388114314292687,4.617210660888692,5.179592331714693,5.810414676689473,6.127302810001617,6.758762243311213,7.435335386848998,7.896637924184857,8.825344069886555,7.350619846574429,11.712531515555177,13.883693511302948,18.206526205073096,22.50350090342036,24.639363024237177,28.891913892944622,33.119026733182395,34.739534775678784,37.966003436930606,41.08003886775526,42.58356753523638,45.577127565972006,48.55278088146838,50.03392603918282,52.947135188083784,55.80724070051217,57.23087142268362,60.06535273992029,62.835756354654364
850,850,12984059.0,10.831741787383564,0.09232125540185654,0.3839727721871259,0.7985905090458753,1.223821533982201,1.4354822109489656,1.8578070906056694,2.2776057413119175,2.4865624432291344,2.9109870844769117,3.3328729049114254,3.542868530641091,3.9750550787267604,4.40876115911548,4.638545773240539,5.11556396081901,5.745908043808971,6.060846135637324,6.693673200649519,7.323769121059236,7.68576684579685,8.612118973464531,6.80803013262528,11.156876695217763,13.321535122252373,17.63141931424505,21.91254620815199,24.04201099333519,28.281823490891885,32.0127179595936,33.628372035303485,36.8451762789882,39.856750719151194,41.35577579158,44.340369044119996,47.30710922309764,48.7838178113871,51.65251610294807,54.50405460659844,55.923421010890024,58.725815434669734,61.48792072867119
851,851,12984631.0,10.840410214307823,0.0922474316221115,0.35639043813835236,0.7710081749971017,1.1962391999334274,1.407899876900192,1.830224756556896,2.2500234072631438,2.458980109180361,2.8834047504281384,3.305290570862652,3.5152861965923172,3.9474727446779867,4.381178825066707,4.6109634391917655,5.087981626770237,5.7183257097601965,6.033263801588551,6.6660908666007455,7.296186787010463,7.658184511748077,8.58184522177821,7.106929205227575,11.455775767820057,13.620434194854667,17.930318386847347,22.211445280754287,24.340910065937486,28.580722563494177,32.3116170321959,33.927271107905774,37.14407535159049,40.15564979175349,41.6546748641823,44.63926811672229,47.60600829569994,49.0827168839894,51.951415175550366,54.802953679200726,56.22232008349231,59.02471450727203,61.78681980127349
852,852,12985723.0,10.71432276889067,0.09333301054766872,0.34848836030600633,0.754221970617092,1.1688397074758412,1.3817741392885592,1.8057314093789316,2.2280562890356355,2.438270440878656,2.8568116416591005,3.2812362829068777,3.492495570754871,3.913117729071057,4.3453042771567265,4.562482595603758,5.008794971670505,5.485813159248976,5.800272989092511,6.43109533406729,7.063922399079485,7.379442900689031,8.056016044226817,7.168063266498008,11.490895960268158,13.642605885525297,17.923732779432235,22.176283648139684,24.29301006217213,28.023904530873846,31.25037319212567,32.85636285026844,35.867937290431435,38.86149732116707,40.351555615400244,43.31829579437788,46.23150494327885,47.66370267422832,50.51524117787868,53.34972249511536,54.73700200594998,57.49910729995143,60.24469036269713
853,853,12986441.0,10.815507165430365,0.09245983426429624,0.19564385710204876,0.5369327679266915,0.8980948037991575,1.0786681276542476,1.4386462182316961,1.7969221425567752,1.9752556446944207,2.3345215102282193,2.695825576688569,2.8756663555703597,3.238967455135605,3.6128032255056794,3.799003554146173,4.197501901271389,4.699862149403718,4.985870463103036,5.558213005807339,6.130544574642873,6.415688824537557,7.180390961315569,7.092911383900925,10.740875692991919,12.556666461558313,16.17194772511645,19.75965888207737,21.545458610190494,25.101026620070424,28.337188738276698,29.948003323818643,33.0620387546433,36.06459249455322,37.55912745286004,40.534780768356406,43.49263451436032,44.92913507497182,47.7892405874002,50.63223771386324,52.047352626808326,54.8177562415424,57.571588044699354
854,854,12986954.0,10.965788204724394,0.09119271513644316,0.32318058415000206,0.684869758946846,1.0448478495242945,1.224254505843418,1.581457275987019,1.9407231415208177,2.121646159088437,2.481867986862958,2.845169086428203,3.0322450902639657,3.4052051854387715,3.8037035325639876,4.0215696480915675,4.592072094395634,5.164414637099937,5.4507452936550385,6.021890455830156,6.786592592608168,7.219783276180585,8.082275798993306,5.878296727689954,9.559238962688603,11.391444820331088,15.039409129422083,18.665551860355453,20.470481161546612,24.058192318507533,27.624442440979724,29.39956005650059,32.63572217470686,35.85252641839158,37.36057219107346,40.36312593098338,43.34771918352338,44.833314204786575,47.79116795079048,50.65986624235145,52.08777402383036,54.9307711502934,57.73316557407311
855,855,12987579.0,10.931848591820726,0.09147583700968982,0.23307240369719245,0.5942344395696584,0.9548401954433529,1.1347858540021971,1.4930617783272762,1.8491945960161513,2.0306611459987205,2.39196521245907,2.7511080784484223,2.9351070909061057,3.30894286127618,3.6946912138306636,3.89364153704189,4.396001785174219,4.967161738014457,5.25435264157784,5.826684210413374,6.4444831782109935,6.876530597086071,7.741614361179635,6.7311167375821785,10.401033047824152,12.227751107484938,15.864788125481539,19.480069389039677,21.27661547553199,24.853580274113718,28.40914828399365,30.029656326490045,33.25612498774187,36.37016041856652,37.873689086047634,40.86724911678326,43.84290243227964,45.32404758999408,48.23725673889505,51.097362251323425,52.52099297349488,55.35547429073155,58.12587790546563
856,856,12988650.0,10.918738896374743,0.09158566840828308,0.2646071533432393,0.6257691892157052,0.9863749450893997,1.166320603648244,1.524596527973323,1.880729345662198,2.0621958956447672,2.4234999621051165,2.782642828094469,2.9666418405521524,3.340477610922227,3.7262259634767108,3.925176286687937,4.427536534820266,4.998696487660504,5.285887391223886,5.858218960059421,6.4694240844402024,6.894897409823149,7.746892003776589,6.386573692629234,10.056490002871207,11.883208062531994,15.520245080528595,19.13552634408673,20.932072430579048,24.509037229160775,28.064605239040706,29.6851132815371,32.91158194278892,36.02561737361358,37.52914604109469,40.52270607183032,43.49835938732669,44.97950454504114,47.8927136939421,50.75281920637048,52.176449928541935,55.01093124577861,57.78133486051268
857,857,12989188.0,11.042814147216623,0.09055662684063674,0.30243031634770734,0.6630360722214018,1.0223883870993695,1.2012576551053251,1.5573904727942003,1.9197800403443883,2.1001610892371185,2.459303955226471,2.830378971519917,3.0171387380542294,3.4028870906087128,3.8197035293475188,4.104197661952268,4.675357614792506,5.24887917491099,5.534880087191423,6.146085211572204,6.998194818750837,7.423553130908591,8.270602531108796,6.360360530133589,10.052361811791872,11.89007226439136,15.548996181694632,19.18603319969123,20.99638516205821,24.597860549741686,28.174825348323413,29.95527574268248,33.35090140069974,36.57737006195156,38.18335972009433,41.194934160257326,44.18849419099296,45.678552485226135,48.64529266420377,51.55850181310474,52.99069954405421,55.84223804770457,58.67671936494125
858,858,12989790.0,10.988839402700606,0.09100142092842316,0.26254350732312026,0.6242326821199642,0.9842107726974128,1.1636174290165362,1.520820199160137,1.880086064693936,2.0610090822615548,2.421230910036076,2.7845320096013215,2.9716080134370837,3.3445681086118895,3.7430664557371056,3.9609325712646855,4.531435017568753,5.1037775602730555,5.390108216828157,5.961253379003273,6.712787578872318,7.139423860668003,7.98886642017745,6.543982920502142,10.22492515550079,12.057131013143277,15.70509532223427,19.33123805316764,21.1361673543588,24.72387851131972,28.290128633791912,30.065246249312775,33.30140836751905,36.518212611203765,38.02625838388565,41.02881212379557,44.01340537633556,45.49900039759876,48.45685414360267,51.32555243516364,52.75346021664255,55.59645734310559,58.3988517668853
859,859,12990569.0,10.799296875939582,0.09259862114060051,0.23721106721449345,0.5784999780391362,0.9396620139116022,1.1202353377666923,1.4802134283441408,1.8384893526692199,2.016822854806865,2.376088720340664,2.7373927868010135,2.917233565682804,3.2805346652480494,3.654370435618124,3.8405707642586178,4.239069111383834,4.741429359516163,5.027437673215481,5.599780215919783,6.172111784755318,6.457256034650002,7.2087902345190455,6.643655684001466,10.29161999309246,12.107410761658853,15.722692025216991,19.31040318217791,21.096202910291034,24.651770920170968,27.88793303837724,29.498747623919183,32.612783054743836,35.61533679465376,37.10987175296058,40.08552506845695,43.04337881446086,44.47987937507236,47.33998488750074,50.18298201396378,51.598096926908866,54.36850054164294,57.122332344799894
860,860,12991332.0,10.853425863621162,0.09213680662359615,0.2671857781800649,0.6178792929453344,0.9795684677421782,1.1596008997607825,1.51895321463875,1.8761559847823512,2.053955300333581,2.416344867883769,2.77656669565829,2.955868782765852,3.326943799059298,3.6999038942341036,3.8994519181480936,4.3162683568869,4.8867708031909665,5.171922442331886,5.745444002450371,6.316589164625488,6.642650039111585,7.494759646290218,6.334414111599721,9.993338028902993,11.814584278333202,15.44072700926657,19.042202396950046,20.83336746741865,24.399617589890845,27.7952432479081,29.41089732361798,32.627701567302694,35.63927600746569,37.1383010798945,40.1228943324345,43.089634511412136,44.5663430997016,47.435041391262565,50.28657989491293,51.70594629920452,54.50834072298423,57.27044601698569
861,861,12992484.0,10.810101033795256,0.09250607342833647,0.21038651070148143,0.5516754215261243,0.9128374573985901,1.0934107812536804,1.453388871831129,1.8116647961562078,1.9899982982938533,2.349264163827652,2.7105682302880014,2.890409009169792,3.2537101087350377,3.6275458791051123,3.8137462077456057,4.212244554870822,4.714604803003151,5.0006131167024686,5.572955659406771,6.145287228242306,6.43043147813699,7.1819656780060335,6.933498831670999,10.581463140761993,12.397253909328386,16.012535172886526,19.600246329847444,21.386046057960566,24.9416140678405,28.177776186046774,29.788590771588716,32.90262620241337,35.90517994232329,37.399714900630116,40.37536821612648,43.333221962130395,44.769722522741894,47.62982803517027,50.47282516163331,51.8879400745784,54.658343689312474,57.41217549246942
862,862,12993716.0,10.807939337848296,0.09252457556808286,0.21636851070115945,0.5576574215258022,0.9188194573982682,1.0993927812533584,1.459370871830807,1.817646796155886,1.9959802982935313,2.35524616382733,2.7165502302876794,2.8963910091694705,3.2596921087347157,3.6335278791047902,3.8197282077452837,4.2182265548705,4.720586803002829,5.0065951167021465,5.578937659406449,6.1512692282419845,6.436413478136668,7.187947678005711,6.868838861660418,10.51680317075141,12.332593939317805,15.947875202875943,19.535586359836863,21.321386087949985,24.87695409782992,28.11311621603619,29.723930801578135,32.837966232402785,35.840519972312705,37.335054930619535,40.3107082461159,43.26856199211981,44.70506255273131,47.56516806515969,50.40816519162273,51.82328010456782,54.59368371930189,57.34751552245884
