,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20
143,143,12822223.0,1.0025030023012653,0.9975032470770465,884547.2278730198,1273394.739354191,1277501.534191212,1279545.7101497694,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,1281583.7629211599,460062.33856854576,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458,460062.3385685458
144,144,12822777.0,1.002803783278048,0.9972040559431449,872946.0835846112,1261793.5950657825,1265900.3899028033,1267944.5658613609,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,1269982.6186327513,471694.77246035094,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351,471694.772460351
145,145,12823297.0,1.0037066677766084,0.9963070208701319,824395.0922766421,1213242.6037578136,1217349.3985948344,1219393.5745533917,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,1221431.6273247823,520404.3059024832,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323,520404.30590248323
146,146,12836373.0,1.0037066677766084,0.9963070208701319,824511.7412766359,1213359.2527578073,1217466.047594828,1219510.2235533856,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,1221548.276324776,520287.2225739062,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063,520287.2225739063
147,147,12843695.0,1.0037066677766084,0.9963070208701319,824567.5732766328,1213415.0847578042,1217521.879594825,1219566.0555533825,1221604.108324773,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,1221604.1083247731,520231.18278122705,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717,520231.18278122717
148,148,12852531.0,1.0036063071458938,0.996406651572219,826454.0043467914,1215301.5158279627,1219408.3106649835,1221452.486623541,1223490.5393949314,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,1223490.5393949316,518337.7655428436,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437,518337.7655428437
149,149,12859692.0,1.0036063071458938,0.996406651572219,388751.3568758578,777598.8683570292,781705.66319405,783749.8391526075,785787.8919239979,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,785787.891923998,7504.48102955276,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849,7504.481029552849
150,150,12866023.0,1.0036063071458938,0.996406651572219,385871.89284332737,770587.8960049913,770587.8960049915,770587.8960049916,770587.8960049917,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,770587.8960049918,1.4282208407e-10,2.3131237949e-10,2.3133384911e-10,2.3137659562e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10
151,151,12902957.0,1.0036063071458938,0.996406651572219,8.76004385e-12,2.1015403427e-10,4.2310805634e-10,5.2927839647e-10,7.1864400873e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,8.0190713295e-10,1.4282208407e-10,2.3131237949e-10,2.3133384911e-10,2.3137659562e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10,2.3141908643e-10
152,152,12959222.0,1.0036063071458938,0.996406651572219,1463.7026078536333,1463.7026078538345,1463.7026078540475,1463.7026078541537,1463.7026078543431,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1463.7026078544263,1708.255627515371,1708.2556275154595,1708.2556275154595,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598,1708.2556275154598
153,153,12960757.0,1.002803783278048,0.9972040559431449,1608.2293902626536,1608.229390262855,1608.2293902630681,1608.2293902631743,1608.2293902633637,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1608.229390263447,1563.2556275075635,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522,1563.2556275076522
154,154,12973570.0,1.0016012005601818,0.9984013591843878,1813.159306173128,1813.1593061733295,1813.1593061735423,1813.1593061736485,1813.1593061738379,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1813.159306173921,1357.858309853142,1357.8583098532304,1357.8583098532304,1357.8583098532304,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306,1357.8583098532306
155,155,12990939.0,1.0016012005601818,0.9984013591843878,453.28982654329434,453.28982654349574,453.28982654370867,453.28982654381485,453.2898265440042,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,453.2898265440875,339.46457746338706,339.46457746347556,339.46457746347556,339.4645774634756,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757,339.4645774634757
156,156,13071927.0,1.00430904235335,0.9957094458263037,337.23129192123054,337.23129192143193,337.23129192164487,337.23129192175105,337.2312919219404,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,337.2312919220237,455.8734001696626,455.8734001697511,455.8734001697511,455.87340016975116,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512,455.8734001697512
157,157,13087297.0,1.004208621491201,0.9958090167708864,339.22529192112336,339.22529192132475,339.2252919215377,339.2252919216439,339.2252919218333,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,339.2252919219165,453.87079278666187,453.8707927867503,453.87079278675037,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504,453.8707927867504
158,158,13140775.0,1.0023025317718857,0.9977027577014944,423.9045388806813,423.9045388808827,423.9045388810956,423.9045388812018,423.90453888139115,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,423.9045388814744,368.90959116003984,368.90959116012834,368.90959116012834,368.9095911601284,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846,368.90959116012846
159,159,13192979.0,1.0003000300009999,0.9997000599900017,512.8543484361875,512.8543484363889,512.8543484366019,512.854348436708,512.8543484368973,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,512.8543484369807,279.8391240387165,279.839124038805,279.839124038805,279.83912403880504,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051,279.8391240388051
160,160,13369650.0,1.0003000300009999,0.9997000599900017,1117.5123849588442,1736.5337178313002,2351.8522449277984,2658.1298628421355,3267.9356476342896,3874.0936866699535,4175.811692522366,4776.539065517938,5373.673085194966,5670.899252710751,6262.683446493855,6850.927733886872,7143.729003972069,7726.703120366791,8306.19001799537,8594.63230462238,9168.927453140479,9739.787341721207,10023.935492075934,10589.680932192257,1230.6520579792148,1847.8192093824332,2155.017002927887,2766.6548483405004,3374.6340321595126,3677.2584748723125,4279.79066675756,4878.718673197594,5176.8378480169895,5770.399951763317,6360.411522539291,6654.092500474417,7238.818057003025,7820.045935227581,8109.35478898484,8685.375345728848,9257.950296454877,9542.952121171706,10110.397271837215,10674.44811629092
161,161,13372008.0,1.0003000300009999,0.9997000599900017,512.8543484361875,512.8543484363889,512.8543484366019,512.854348436708,512.8543484368973,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,512.8543484369806,279.8391240387165,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805,279.839124038805
162,162,13702727.0,1.0003000300009999,0.9997000599900017,2.152013082e-11,2.2291412123e-10,4.358681433e-10,5.4203848343e-10,7.3138281842e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,8.1462472911e-10,1.3029789266e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10,2.1876665396e-10
