,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10
30,30,12704613.0,32115.014827636624,3.1138083085655264e-05,0.060602218864091485,0.13897852933707483,0.2165750226124878,0.2933994557871069,0.348599957766836,0.4032512324191345,0.45735874529002934,0.5109279063013534,0.563964071401257,0.616472544540201,0.6684585753365095,5630.9523464430895,8111.528499302874,10567.42371962165,12998.883622573116,14745.955478468775,16475.64457608059,18188.123825472405,19883.56443324719,20035.98416817877,20186.887376924944
31,31,12705762.0,31990.016424937614,3.12597526277122e-05,0.07620073903208491,0.15457704950506823,0.23217354278048122,0.3089979759551003,0.3641984779348294,0.4188497525871279,0.47295726545802275,0.5265264264693469,0.5795625915692505,0.6320710647081943,0.6840570955045029,5130.9523464161775,7611.528499275962,10067.423719594739,12498.883622546204,14245.955478441863,15975.644576053677,17688.123825445495,19383.564433220276,19535.984168151856,19686.887376898034
32,32,12707621.0,31779.588015346213,3.146673894945097e-05,0.023139860568816378,0.10230382717060862,0.18068013764359195,0.25827663091900493,0.33510106409362406,0.39030156607335315,0.44495284072565167,0.4990603535965465,0.5526295146078706,0.6056656797077742,0.6581741528467181,6779.184402875109,9235.079623193888,11666.53952614535,13413.611382041012,15143.300479652826,16855.77972904464,18551.220336819424,18703.640071751004,18854.54328049718,19003.945054622407
33,33,12708262.0,31253.30192883697,3.199661918209399e-05,0.010267726162502745,0.09022726394388801,0.16939123054568025,0.24776754101866358,0.32536403429407657,0.4021884674686957,0.4573889694484248,0.5120402441007232,0.5661477569716181,0.6197169179829423,0.6727530830828459,7120.651285467223,9552.111188418687,11299.183044314348,13028.872141926162,14741.351391317976,16436.79199909276,16589.21173402434,16740.114942770517,16889.516716895745,16889.516716895745
34,34,12708951.0,30849.65855188879,3.2415269631526417e-05,0.058424696564809704,0.13311487268353467,0.20706190604321512,0.2802731900900046,0.3527560471668161,0.4245177231750201,0.47470584076005307,0.5243946026381375,0.5735889780660163,0.6222938857270951,0.6705141952320821,5134.967745758685,7406.193585927824,8994.625657893259,10567.253382336234,12124.233968526678,13665.723076953409,13665.723076953409,13665.723076953409,13665.723076953409,13665.723076953409
35,35,12709528.0,31413.092899905376,3.183385995089367e-05,0.07412763006103591,0.1582789711623667,0.2415930333549818,0.32407814942720453,0.40574256517727897,0.4657348934947882,0.5251303173464601,0.5839347767295758,0.6421541511886167,0.6903744606936038,0.7381149943770764,5641.230178230971,8251.848181163312,10836.491427966523,12735.222501311866,14615.06185982441,16476.197423485817,18318.815260943415,18616.947862792276,18912.114143399147,18912.114143399147
36,36,12710029.0,31112.985035667418,3.214092118945245e-05,0.030180956860178413,0.11517799057366798,0.19932933167499878,0.2826433938676139,0.36512850993983664,0.446792925689911,0.5067852540074202,0.5661806778590922,0.6249851372422079,0.6832045117012487,0.7314248212062358,6968.444485392469,9553.08773219568,11451.818805541023,13331.658164053566,15192.793727714972,17035.41156517257,17333.544167021435,17628.710447628302,17628.710447628302,17628.710447628302
37,37,12710609.0,31066.352872548654,3.218916633383238e-05,0.03645504827159349,0.12145208198508305,0.20560342308641383,0.28891748527902894,0.3714026013512517,0.4530670171013261,0.5130593454188354,0.5724547692705072,0.631259228653623,0.6894786031126638,0.7376989126176509,6773.372520584226,9358.015767387436,11256.74684073278,13136.586199245323,14997.721762906729,16840.33960036433,17138.47220221319,17433.63848282006,17433.63848282006,17433.63848282006
38,38,12711120.0,31072.566453786694,3.218272946611186e-05,0.03576959676265679,0.12076663047614636,0.20491797157747715,0.28823203377009227,0.370717149842315,0.4523815655923894,0.5123738939098986,0.5717693177615706,0.6305737771446863,0.6887931516037271,0.7370134611087141,6794.670466990311,9379.313713793523,11278.044787138866,13157.88414565141,15019.019709312814,16861.637546770413,17159.770148619275,17454.936429226145,17454.936429226145,17454.936429226145
39,39,12711723.0,31460.245537300027,3.178614733996198e-05,0.06779871650998312,0.15195005761131392,0.23526411980392903,0.3177492358761518,0.39941365162622616,0.4594059799437354,0.5188014037954073,0.5776058631785231,0.6358252376375639,0.684045547142551,0.7317860808260236,5840.197760599153,8450.815763531495,11035.459010334705,12934.190083680049,14814.029442192592,16675.165005853996,18517.782843311597,18815.91544516046,19111.081725767326,19111.081725767326
40,40,12712679.0,31366.01093491571,3.1881644180861704e-05,0.08044807998217153,0.1645994210835023,0.24791348327611742,0.33039859934834015,0.4120630150984146,0.47205534341592376,0.5314507672675958,0.5902552266507115,0.6484746011097523,0.6966949106147393,0.744435444298212,5442.8230529027305,8053.441055835071,10638.084302638283,12536.815375983626,14416.65473449617,16277.790298157573,18120.408135615173,18418.540737464034,18713.707018070905,18713.707018070905
41,41,12713213.0,32447.492175889725,3.081902276389345e-05,0.021240911618498802,0.10455497381111391,0.18704008988333665,0.26870450563341103,0.32869683395092025,0.3880922578025922,0.44689671718570795,0.5051160916447488,0.5533364011497358,0.6010769348332085,0.6483424656311421,7379.641087622404,10016.494935751896,12627.112938684237,15211.75618548745,17110.487258832793,18990.326617345334,20851.46218100674,22694.080018464338,22992.212620313203,23287.37890092007
42,42,12713818.0,32737.549192851668,3.0545964027702867e-05,0.06703918859633996,0.1495243046685627,0.23118872041863708,0.2911810487361463,0.35057647258781827,0.409380931970934,0.46760030642997485,0.5158206159349619,0.5635611496184345,0.6108266804163681,0.6108266804163683,5939.085475143721,8602.438809115318,11239.29265724481,13849.910660177151,16434.553906980364,18333.284980325705,20213.12433883825,22074.259902499656,23916.877739957254,24215.010341806115
43,43,12715433.0,32993.887680376625,3.0308644124855825e-05,0.03467063368345398,0.11715574975567672,0.1988201655057511,0.2588124938232603,0.3182079176749323,0.377012377058048,0.43523175151708887,0.4834520610220759,0.5311925947055486,0.5784581255034822,0.5784581255034823,7002.969791534853,9666.32312550645,12303.176973635944,14913.794976568284,17498.438223371497,19397.16929671684,21277.008655229383,23138.144218890786,24980.762056348387,25278.89465819725
44,44,12716166.0,32970.80119451811,3.0329866541619405e-05,0.03751680510929057,0.12000192118151332,0.2016663369315877,0.2616586652490969,0.3210540891007689,0.3798585484838846,0.43807792294292547,0.4862982324479125,0.5340387661313851,0.5813042969293187,0.5813042969293188,6909.090667723329,9572.444001694925,12209.297849824417,14819.915852756758,17404.55909955997,19303.290172905312,21183.129531417857,23044.265095079263,24886.88293253686,25185.015534385722
45,45,12718712.0,33262.209993084776,3.0064147878565505e-05,0.0009772891374159789,0.08346240520963873,0.16512682095971312,0.22511914927722232,0.2845145731288943,0.34331903251201,0.40153840697105087,0.4497587164760379,0.4974992501595106,0.5447647809574442,0.5447647809574443,8119.220723838582,10782.574057810178,13419.427905939672,16030.045908872013,18614.689155675223,20513.420229020565,22393.25958753311,24254.395151194516,26097.012988652114,26395.145590500975
46,46,12721279.0,34588.4552351426,2.8911380783030136e-05,0.004584377982810901,0.06457670630032011,0.12397213015199206,0.18277658953510784,0.24099596399414863,0.28921627349913565,0.33695680718260834,0.38422233798054195,0.38422233798054206,0.38422233798054223,0.38422233798054223,8157.733665912306,10874.887589980952,13565.0067279314,16228.360061902997,18865.21391003249,21475.83191296483,24060.47515976804,25959.206233113386,27839.045591625927,29700.181155287333
47,47,12722029.0,34508.99717273646,2.897795015585215e-05,0.014000933026823014,0.07399326134433223,0.13338868519600416,0.19219314457911993,0.25041251903816075,0.29863282854314777,0.34637336222662046,0.39363889302455407,0.3936388930245542,0.39363889302455435,0.39363889302455435,7832.382944832298,10549.536868900943,13239.656006851392,15903.009340822988,18539.86318895248,21150.48119188482,23735.12443868803,25633.855512033377,27513.694870545918,29374.830434207324
48,48,12723505.0,34643.838289040934,2.886516186967468e-05,0.058595282069598395,0.11799070592127034,0.1767951653043861,0.23501453976342693,0.2832348492684139,0.3309753829518866,0.3782409137498202,0.3782409137498204,0.3782409137498205,0.3782409137498205,0.3782409137498205,4897.965610872283,7642.425989473712,10359.579913542359,13049.699051492807,15713.052385464403,18349.906233593898,20960.52423652624,23545.16748332945,25443.89855667479,27323.737915187336
49,49,12724255.0,34605.75292195159,2.889692942833405e-05,0.002557818705168482,0.0625501470226777,0.12194557087434964,0.18075003025746542,0.2389694047165062,0.28718971422149325,0.33493024790496595,0.38219577870289956,0.38219577870289967,0.3821957787028998,0.3821957787028998,8227.851740937702,10945.005665006347,13635.124802956796,16298.478136928392,18935.331985057885,21545.949987990225,24130.593234793436,26029.32430813878,27909.163666651322,29770.29923031273
50,50,12727082.0,34567.7094236406,2.8928731948785346e-05,0.007088852384012948,0.06708118070152216,0.1264766045531941,0.1852810639363099,0.24350043839535068,0.2917207479003377,0.3394612815838104,0.386726812381744,0.3867268123817441,0.3867268123817443,0.3867268123817443,8071.1282094335,10788.282133502145,13478.401271452594,16141.75460542419,18778.608453553683,21389.226456486023,23973.869703289234,25872.60077663458,27752.44013514712,29613.575698808527
51,51,12727599.0,34838.378260170146,2.870397676183668e-05,0.041718192635051964,0.1011136164867239,0.15991807586983967,0.2181374503288805,0.2663577598338675,0.3140982935173402,0.3613638243152738,0.3613638243152739,0.3613638243152741,0.3613638243152741,0.3613638243152741,5484.331527659139,8228.791906260569,10945.945830329214,13636.064968279663,16299.418302251259,18936.27215038075,21546.890153313092,24131.533400116306,26030.264473461648,27910.103831974193
52,52,12728278.0,34897.65090710526,2.865522389062575e-05,0.036813543190683674,0.09620896704235561,0.1550134264254714,0.21323280088451219,0.2614531103894992,0.3091936440729719,0.3564591748709055,0.35645917487090567,0.3564591748709058,0.3564591748709058,0.3564591748709058,5655.353229874799,8399.813608476228,11116.967532544873,13807.086670495322,16470.44000446692,19107.293852596413,21717.911855528753,24302.555102331964,26201.286175677305,28081.12553418985
53,53,12728956.0,35368.40288667127,2.8273824045836523e-05,0.055999653160899054,0.11480411254401483,0.17302348700305564,0.22124379650804266,0.26898433019151535,0.31624986098944896,0.31624986098944907,0.31624986098944924,0.31624986098944924,0.31624986098944924,0.31624986098944924,4295.984510927979,7068.02583631086,9812.48621491229,12529.640138980936,15219.759276931383,17883.11261090298,20519.966459032476,23130.584461964816,25715.227708768027,27613.95878211337
54,54,12729583.0,35899.310988362646,2.7855687824319707e-05,0.011610494938137185,0.07041495432125296,0.12863432878029377,0.17685463828528078,0.22459517196875348,0.27186070276668706,0.2718607027666872,0.27186070276668733,0.27186070276668733,0.27186070276668733,0.27186070276668733,5877.786705020574,8649.828030403456,11394.288409004885,14111.442333073532,16801.56147102398,19464.914804995577,22101.76865312507,24712.38665605741,27297.02990286062,29195.760976205966
55,55,12730116.0,36010.765945703075,2.7769473204424394e-05,0.036933666387523045,0.920590625273181,0.9301050920711436,0.9301050920711437,0.9301050920711438,0.9301050920711439,0.9301050920711441,0.9301050920711442,0.9301050920711442,0.9301050920711442,0.9301050920711442,62391.59936989514,63442.91962861574,64483.77957859543,65514.28332335507,66534.53389545239,67544.63330865238,68544.6825663744,69534.78165657622,70515.0295995084,70825.32860088832
56,56,12732346.0,36032.377807605655,2.7752817350536372e-05,0.00011026630906893359,0.009720350264306376,0.019234817062268893,0.019234817062269035,0.019234817062269177,0.019234817062269316,0.019234817062269455,0.019234817062269594,0.019234817062269594,0.019234817062269594,0.019234817062269594,1024.855553945305,2076.175812665902,3117.035762645597,4147.539507405233,5167.790079502549,6177.88949270254,7177.938750424552,8168.0378406263835,9148.285783558571,9458.58478493848
57,57,12732901.0,35845.50507665274,2.789750061720654e-05,0.1252242325655692,1.0371224652691453,1.4953519686576877,1.495351968657688,1.495351968657688,1.4953519686576882,1.4953519686576884,1.4953519686576884,1.4953519686576884,1.4953519686576884,1.4953519686576884,28737.90734974173,29789.22760846233,30830.087558442025,31860.59130320166,32880.841875298975,33890.941288498965,34890.99054622098,35881.08963642281,36861.337579355,37171.63658073491
58,58,12733509.0,35048.0263628964,2.8532277100163623e-05,0.003906468700417305,0.013613130674004987,0.023223214629242286,0.032737681427204776,0.032737681427204915,0.03273768142720506,0.0327376814272052,0.03273768142720534,0.03273768142720547,0.03273768142720547,0.03273768142720547,1596.308414409904,2637.168364389599,3667.6721091492354,4687.922681246551,5698.022094446543,6698.071352168555,7688.170442370385,8668.418385302573,8978.717386682483,9285.929020752052
59,59,12734466.0,35002.49580638816,2.8569391323732242e-05,0.004514438700384605,0.014221100673972286,0.023831184629209586,0.03334565142717207,0.03334565142717222,0.03334565142717236,0.033345651427172496,0.033345651427172635,0.03334565142717277,0.03334565142717277,0.03334565142717277,1575.0133334626998,2615.873283442395,3646.3770282020314,4666.627600299347,5676.727013499339,6676.776271221351,7666.875361423181,8647.12330435537,8957.422305735277,9264.633939804848
60,60,12736108.0,34508.99717273646,2.897795015585215e-05,0.005317559028227571,0.015121769760704212,0.024828431734291893,0.034438515689529194,0.04395298248749168,0.04395298248749182,0.043952982487491965,0.043952982487492104,0.04395298248749224,0.04395298248749238,0.04395298248749238,2970.236072872359,4000.7398176319953,5020.990389729311,6031.089802929302,7031.139060651314,8021.238150853145,9001.486093785334,9311.785095165242,9618.996729234812,9923.151706705772
61,61,12737643.0,34702.77995331843,2.8816135230237534e-05,0.008758149364871834,0.018464811338459515,0.028074895293696812,0.0375893620916593,0.037589362091659445,0.037589362091659584,0.03758936209165972,0.03758936209165986,0.03758936209166,0.03758936209166,0.03758936209166,1427.1035072200361,2467.9634571997312,3498.4672019593677,4518.717774056683,5528.8171872566745,6528.866444978687,7518.965535180518,8499.213478112706,8809.512479492614,9116.724113562184
62,62,12738172.0,34702.77995331843,2.8816135230237534e-05,0.2603773934882754,0.548953808306194,0.8346589849619506,1.1175214895934245,1.3881498024245378,1.6560854547885888,1.8938666169548486,2.129281937142591,2.362354948970735,2.5931089630301747,2.5931089630301747,21880.509104254565,32482.537666986133,42979.07962362174,43999.330195719056,45009.42960891905,46009.47886664106,46999.57795684289,47979.82589977508,48290.12490115499,48597.33653522455
63,63,12739141.0,34702.77995331843,2.8816135230237534e-05,0.23430331502043333,0.4939818136900756,0.7510765987331428,1.005613375686943,1.2481977927144532,1.4883685765828083,1.7261497387490679,1.9615650589368103,2.1946380707649547,2.4253920848243937,2.4253920848243937,19761.02216147476,29372.273323528283,38887.89578024283,39908.14635234014,40918.24576554013,41918.295023262144,42908.394113463975,43888.642056396166,44198.94105777607,44506.152691845644
64,64,12739644.0,34557.34118453045,2.8937411436260862e-05,0.02901651736154581,0.2913046994964487,0.550983198166091,0.8080779832091581,1.0626147601629583,1.3051991771904685,1.5453699610588236,1.7831511232250832,2.0185664434128254,2.2516394552409698,2.4823934693004093,28120.675911545786,37636.29836826033,38656.54894035764,39666.64835355763,40666.69761127965,41656.79670148148,42637.04464441367,42947.343645793575,43254.55527986315,43558.71025733411
65,65,12740275.0,34419.39479369787,2.9053387079981374e-05,0.00937346917653384,0.019177679909010488,0.02888434188259817,0.038494425837835466,0.04800889263579795,0.0480088926357981,0.04800889263579824,0.048008892635798384,0.048008892635798515,0.048008892635798654,0.048008892635798654,2830.447061374341,3860.950806133977,4881.201378231292,5891.300791431284,6891.350049153296,7881.449139355127,8861.697082287315,9171.996083667224,9479.207717736794,9783.362695207754
66,66,12741074.0,33646.91398152265,2.9720407659054686e-05,0.01371762434713951,0.04468954886661831,0.05449375959909496,0.06420042157268264,0.07381050552791994,0.08332497232588243,0.08332497232588257,0.0833249723258827,0.08332497232588285,0.08332497232588298,0.08332497232588312,2659.0917572666895,3679.3423293640053,4689.441742563997,5689.491000286009,6679.590090487839,7659.838033420028,7970.137034799936,8277.348668869505,8581.503646340467,8882.632375371335
67,67,12743688.0,33245.58387625578,3.0079182959220238e-05,0.0011899202347401994,0.0324731023343684,0.0634450268538472,0.07324923758632385,0.08295589955991153,0.09256598351514883,0.10208045031311132,0.10208045031311146,0.1020804503131116,0.10208045031311173,0.10208045031311187,3052.0379930055105,4062.137406205502,5062.186663927514,6052.285754129344,7032.5336970615335,7342.832698441442,7650.044332511011,7954.199309981972,8255.32803901284,8553.460640861704
68,68,12744926.0,33751.37602436418,2.9628421646516806e-05,0.008830479567478754,0.03980240408695755,0.0496066148194342,0.05931327679302188,0.06892336074825918,0.07843782754622167,0.07843782754622182,0.07843782754622196,0.0784378275462221,0.07843782754622224,0.07843782754622237,2823.7874209508227,3844.0379930481386,4854.13740624813,5854.186663970141,6844.285754171972,7824.533697104161,8134.83269848407,8442.044332553638,8746.1993100246,9047.328039055468
69,69,12745836.0,33139.373345767024,3.0175585686738174e-05,0.006184109672187348,0.03746729177181555,0.06843921629129435,0.078243427023771,0.08795008899735868,0.09756017295259597,0.10707463975055846,0.10707463975055861,0.10707463975055875,0.10707463975055889,0.10707463975055903,2886.2593029106097,3896.3587161106007,4896.407973832613,5886.507064034443,6866.755006966632,7177.05400834654,7484.26564241611,7788.420619887071,8089.549348917939,8387.681950766802
70,70,12748926.0,33405.53826471101,2.99351560234065e-05,0.02486771099579524,0.05583963551527404,0.06564384624775069,0.07535050822133837,0.08496059217657567,0.09447505897453816,0.0944750589745383,0.09447505897453844,0.09447505897453858,0.09447505897453871,0.09447505897453885,2285.256904811247,3305.5074769085627,4315.606890108554,5315.656147830566,6305.755238032396,7286.003180964585,7596.302182344493,7903.513816414063,8207.668793885025,8508.797522915893
71,71,12749689.0,33405.53826471101,2.99351560234065e-05,0.03749493751509825,0.06846686203457705,0.0782710727670537,0.08797773474064138,0.09758781869587868,0.10710228549384117,0.1071022854938413,0.10710228549384145,0.10710228549384158,0.10710228549384172,0.10710228549384186,3445.6554874042363,4983.964801719507,6506.96844239938,8014.818699974248,9507.666333885963,10985.660644490612,11788.753592728639,12583.856045011064,13371.047484532859,14150.406611443115
72,72,12751271.0,33492.501319102965,2.9857429592146784e-05,0.031396119353481335,0.06236804387296013,0.07217225460543678,0.08187891657902446,0.09148900053426176,0.10100346733222425,0.10100346733222439,0.10100346733222454,0.10100346733222468,0.10100346733222482,0.10100346733222494,3649.6701642483304,5187.979478563601,6710.983119243475,8218.833376818342,9711.681010730057,11189.675321334706,11992.768269572734,12787.870721855159,13575.062161376953,14354.42128828721
73,73,12753327.0,33660.374766064684,2.9708522467437533e-05,0.019684357843148245,0.05065628236262704,0.06046049309510369,0.07016715506869137,0.07977723902392866,0.08929170582189117,0.0892917058218913,0.08929170582189144,0.08929170582189158,0.08929170582189172,0.08929170582189186,4042.9267502862835,5581.236064601554,7104.2397052814285,8612.089962856295,10104.937596768012,11582.931907372658,12386.024855610687,13181.127307893112,13968.318747414905,14747.677874325163
74,74,12755198.0,34347.1935125129,2.9114460243620592e-05,0.01264538457355655,0.022449595306033198,0.03215625727962088,0.04176634123485818,0.05128080803282067,0.05128080803282081,0.05128080803282095,0.05128080803282109,0.05128080803282123,0.05128080803282137,0.05128080803282137,3246.469552369291,4800.238354225262,6338.547668540532,7861.551309220406,9369.401566795274,10862.249200706989,12340.243511311637,13143.336459549664,13938.438911832089,14725.630351353884
75,75,12757165.0,34488.299019390164,2.899534127321778e-05,0.0019758520109876172,0.011780062743464265,0.021486724717051948,0.031096808672289245,0.040611275470251736,0.040611275470251874,0.04061127547025202,0.04061127547025216,0.0406112754702523,0.040611275470252436,0.040611275470252436,1468.6951637921068,2321.44605509805,3165.712356055855,4001.578483951212,4829.128019999919,5648.443705114434,6459.607479420965,7262.700427658993,8057.802879941418,8844.994319463212
76,76,12759419.0,34688.90231092116,2.8827663413413008e-05,0.00891811203935679,0.018624774012944472,0.02823485796818177,0.03774932476614426,0.0377493247661444,0.037749324766144544,0.03774932476614468,0.03774932476614482,0.037749324766144954,0.037749324766144954,0.037749324766144954,706.3744217977417,1567.6951637974462,2420.446055103389,3264.7123560611944,4100.578483956551,4928.128020005259,5747.443705119774,6558.607479426305,7361.700427664333,8156.8028799467575
77,77,12760609.0,35499.5018059614,2.8169409403713683e-05,0.007329848147278557,0.016939932102515855,0.026454398900478345,0.026454398900478487,0.026454398900478626,0.02645439890047877,0.026454398900478907,0.026454398900479043,0.026454398900479043,0.026454398900479043,0.026454398900479043,766.6281592895888,1102.7697155212131,1964.0904575209177,2816.8413488268607,3661.1076497846657,4496.973777680023,5324.5233137287305,6143.838998843245,6955.002773149777,7758.095721387805
78,78,12764357.0,35237.788112954026,2.8378625718348722e-05,0.0012226561734972534,0.010929318147084935,0.020539402102322232,0.030053868900284723,0.030053868900284865,0.030053868900285007,0.030053868900285146,0.030053868900285285,0.03005386890028542,0.03005386890028542,0.03005386890028542,975.4511513725834,1836.7718933722879,2689.522784678231,3533.789085636036,4369.655213531393,5197.2047495801,6016.520434694615,6827.684209001147,7630.777157239175,8425.879609521598
79,79,12764917.0,34988.49830761526,2.8580820794539494e-05,0.0047323061733084894,0.01443896814689617,0.02404905210213347,0.03356351890009596,0.0335635189000961,0.03356351890009624,0.03356351890009638,0.03356351890009652,0.03356351890009666,0.03356351890009666,0.03356351890009666,852.2099175318683,1713.5306595315728,2566.2815508375156,3410.547851795321,4246.413979690678,5073.963515739385,5893.2792008539,6704.442975160432,7507.53592339846,8302.638375680885
80,80,12765671.0,34675.03021819337,2.883919620855349e-05,0.009130155216966472,0.018836817190554155,0.028446901145791452,0.03796136794375394,0.037961367943754085,0.03796136794375422,0.03796136794375436,0.0379613679437545,0.03796136794375464,0.03796136794375464,0.03796136794375464,699.0197297323429,1560.3404717320473,2413.09136303799,3257.3576639957955,4093.223791891153,4920.77332793986,5740.089013054375,6551.252787360906,7354.345735598934,8149.4481878813585
81,81,12766473.0,34609.213497243785,2.889404002433162e-05,0.00027849318291598714,0.010082703915392635,0.019789365888980316,0.029399449844217617,0.03891391664218011,0.038913916642180246,0.038913916642180385,0.03891391664218053,0.03891391664218067,0.0389139166421808,0.0389139166421808,1527.3404717302615,2380.0913630362043,3224.3576639940097,4060.2237918893666,4887.773327938074,5707.089013052589,6518.252787359121,7321.345735597149,8116.448187879572,8903.639627401368
82,82,12767308.0,33873.09385290459,2.9521956404175665e-05,0.0026996573713441267,0.012602397113214609,0.02240660784569126,0.032113269819278936,0.041723353774516234,0.05123782057247873,0.051237820572478866,0.05123782057247901,0.05123782057247915,0.05123782057247929,0.05123782057247942,2492.506336268105,3336.77263722591,4172.638765121267,5000.188301169975,5819.503986284489,6630.667760591021,7433.760708829049,8228.863161111472,9016.054600633268,9795.413727543524
83,83,12771990.0,34053.08881606223,2.9365911721004236e-05,0.008281441180460609,0.018085651912937258,0.02779231388652494,0.03740239784176223,0.04691686463972473,0.046916864639724866,0.04691686463972501,0.04691686463972515,0.04691686463972529,0.04691686463972543,0.04691686463972543,1252.5859360361765,2105.3368273421192,2949.6031282999247,3785.4692561952816,4613.018792243989,5432.334477358504,6243.498251665035,7046.591199903063,7841.693652185488,8628.885091707281
84,84,12772957.0,34723.60682740152,2.8798851598874448e-05,0.008444204253607866,0.01815086622719555,0.027760950182432846,0.03727541698039533,0.03727541698039548,0.03727541698039562,0.037275416980395756,0.037275416980395895,0.037275416980396034,0.037275416980396034,0.037275416980396034,722.8233146179431,1584.1440566176475,2436.8949479235903,3281.1612488813957,4117.027376776753,4944.57691282546,5763.892597939975,6575.056372246507,7378.149320484535,8173.251772766959
85,85,12774329.0,34488.299019390164,2.899534127321778e-05,0.001975613520951763,0.011779824253428411,0.021486486227016093,0.03109657018225339,0.040611036980215884,0.04061103698021602,0.04061103698021616,0.04061103698021631,0.04061103698021644,0.04061103698021658,0.04061103698021658,1468.7033896786568,2321.4542809846,3165.720581942405,4001.586709837762,4829.136245886469,5648.451931000984,6459.615705307516,7262.708653545544,8057.811105827968,8845.002545349762
86,86,12775188.0,34288.855801481914,2.916399444150544e-05,0.004883413655035571,0.01468762438751222,0.0243942863610999,0.0340043703163372,0.043518837114299685,0.04351883711429983,0.04351883711429997,0.04351883711430011,0.04351883711430025,0.043518837114300386,0.043518837114300386,1368.703389673273,2221.454280979216,3065.720581937021,3901.5867098323783,4729.136245881085,5548.4519309956,6359.615705302132,7162.7086535401595,7957.811105822584,8745.00254534438
87,87,12775728.0,34258.01125558972,2.919025253799094e-05,0.005334980459312195,0.015139191191788843,0.024845853165376526,0.03445593712061382,0.04397040391857631,0.043970403918576456,0.043970403918576595,0.043970403918576734,0.04397040391857687,0.04397040391857701,0.04397040391857701,1353.2265484757568,2205.9774397816996,3050.243740739505,3886.109868634862,4713.659404683569,5532.975089798084,6344.138864104616,7147.231812342644,7942.334264625068,8729.525704146863
88,88,12780305.0,34457.27506431841,2.9021447521122508e-05,0.0024535515051804274,0.012257762237657076,0.021964424211244758,0.03157450816648206,0.041088974964444545,0.04108897496444469,0.04108897496444483,0.04108897496444497,0.04108897496444511,0.041088974964445246,0.041088974964445246,1452.2265484810866,2304.9774397870297,3149.2437407448347,3985.109868640192,4812.6594046888995,5631.9750898034135,6443.138864109946,7246.231812347974,8041.334264630398,8828.525704152193
89,89,12783661.0,34012.25165850155,2.9401170203033134e-05,0.00887963672399141,0.018683847456468058,0.028390509430055742,0.03800059338529304,0.04751506018325553,0.04751506018325567,0.04751506018325581,0.04751506018325595,0.04751506018325609,0.04751506018325623,0.04751506018325623,1232.2265484692425,2084.9774397751853,2929.243740732991,3765.1098686283476,4592.659404677055,5411.97508979157,6223.138864098101,7026.231812336129,7821.334264618554,8608.525704140347
90,90,12784599.0,33663.740803541295,2.9705551912246303e-05,0.01058729624564676,0.020490035987517242,0.03029424671999389,0.04000090869358157,0.04961099264881887,0.05912545944678136,0.0591254594467815,0.059125459446781645,0.05912545944678178,0.05912545944678192,0.05912545944678206,2226.1410650768285,3070.4073660346335,3906.2734939299908,4733.823029978698,5553.138715093213,6364.302489399744,7167.395437637772,7962.497889920197,8749.689329441992,9529.048456352248
91,91,12785453.0,33529.36149695707,2.9824606116962716e-05,0.015881239821950863,0.025783979563821342,0.03558819029629799,0.04529485226988567,0.05490493622512297,0.06441940302308546,0.0644194030230856,0.06441940302308574,0.06441940302308588,0.06441940302308602,0.06441940302308616,2048.27402235546,2892.540323313265,3728.4064512086225,4555.95598725733,5375.271672371844,6186.435446678376,6989.528394916404,7784.630847198829,8571.822286720622,9351.18141363088
92,92,12791432.0,32665.60934440745,3.061323575680384e-05,0.02400144378113109,0.04988855147385121,0.05979129121572169,0.06959550194819834,0.07930216392178602,0.08891224787702331,0.0984267146749858,0.09842671467498595,0.0984267146749861,0.09842671467498623,0.09842671467498637,1767.0568489950992,2602.9229768904565,3430.4725129391636,4249.788198053679,5060.95197236021,5864.044920598238,6659.147372880662,7446.338812402457,8225.697939312715,8997.302711226042
93,93,12793964.0,33040.10915958001,3.026624383019174e-05,0.009105503781932851,0.03499261147465297,0.04489535121652345,0.0546995619490001,0.06440622392258778,0.07401630787782508,0.08353077467578757,0.0835307746757877,0.08353077467578786,0.083530774675788,0.08353077467578814,2256.4344532104774,3092.3005811058347,3919.8501171545417,4739.165802269056,5550.329576575588,6353.422524813616,7148.524977096041,7935.716416617835,8715.075543528092,9486.680315441421
94,94,12794499.0,33492.501319102965,2.9857429592146784e-05,0.01718682791221595,0.027089567654086433,0.03689377838656308,0.04660044036015076,0.05621052431538806,0.06572499111335055,0.06572499111335069,0.06572499111335084,0.06572499111335098,0.06572499111335112,0.06572499111335124,2004.5202347488657,2848.7865357066707,3684.652663602028,4512.202199650736,5331.5178847652505,6142.681659071782,6945.77460730981,7740.877059592234,8528.068499114028,9307.427626024286
