,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
1560,1560,15383574.0,13.298728317530172,0.07519515972680003,0.06131079853100051,0.3103561298809216,0.5591285643788797,0.8054257901803689,1.0493303525095583,1.2908081375460114,1.5298833043756888,1.7665797522767055,1.9654046143651276,2.152350186643402,2.338281898455451,8.520932794754007,11.572002659737889,12.461423835637593,13.341995560713439,14.078624157003512,14.807923557802022,15.52996665649476,16.244825660030582,16.952572045344265,17.25034681295856
1561,1561,15386809.0,13.298728317530172,0.07519515972680003,0.06054193981642232,0.3095872711663434,0.5583597056643016,0.8046569314657906,1.0485614937949803,1.2900392788314332,1.5291144456611105,1.7658108935621273,1.9646357556505496,2.1515813279288234,2.337513039740873,8.531158162796514,11.582228027780397,12.471649203680101,13.352220928755946,14.08884952504602,14.81814892584453,15.540192024537268,16.25505102807309,16.962797413386774,17.26057218100107
1562,1562,15388559.0,13.300058190361925,0.07518764096270376,0.05944784745723251,0.30849317880715355,0.5572656133051117,0.8035628391066008,1.0474674014357903,1.2889451864722434,1.5280203533019208,1.7647168012029375,1.9635416632913596,2.1504872355696336,2.3364189473816834,8.545710090663071,11.596779955646953,12.486201131546657,13.366772856622504,14.103401452912577,14.832700853711087,15.554743952403825,16.269602955939646,16.97734934125333,17.275124108867626
1563,1563,15389112.0,13.42566186975098,0.0744842235490136,0.19430766017966,0.44308009467761816,0.6893773204791073,0.9332818828082968,1.1747596678447498,1.4138348346744272,1.650531282575444,1.849356144663866,2.0363017169421402,2.2222334287541896,2.406699690702919,7.175295034764412,10.257027185933065,13.308097050916949,14.197518226816653,15.078089951892498,15.814718548182572,16.544017948981082,17.26606104767382,17.980920051209644,18.688666436523324
1564,1564,15389941.0,13.506453935266135,0.07403867845644829,0.1198766098263864,0.3686490443243446,0.6149462701258337,0.8588508324550232,1.1003286174914761,1.3394037843211537,1.5761002322221704,1.7749250943105925,1.9618706665888666,2.147802378400916,2.3322686403496453,8.177646916180125,11.259379067348778,14.310448932332662,15.199870108232366,16.08044183330821,16.817070429598285,17.546369830396795,18.268412929089532,18.983271932625357,19.691018317939037
1565,1565,15392982.0,13.506453935266135,0.07403867845644829,0.12004790982637717,0.36882034432433536,0.6151175701258245,0.859022132455014,1.100499917491467,1.3395750843211445,1.5762715322221612,1.7750963943105833,1.9620419665888573,2.147973678400907,2.332439940349636,8.17533316515554,11.257065316324194,14.308135181308076,15.19755635720778,16.078128082283627,16.814756678573698,17.544056079372208,18.266099178064948,18.98095818160077,19.688704566914453
1566,1566,15393630.0,13.221822780140677,0.07563253695262132,0.12928417852734245,0.3783295098772635,0.6271019443752217,0.8733991701767108,1.1173037325059003,1.3587815175423534,1.5978566843720308,1.8345531322730475,2.03337799436147,2.2203235666397436,2.4062552784517934,7.619541583043636,10.670611448027518,11.560032623927222,12.440604349003069,13.177232945293142,13.906532346091652,14.62857544478439,15.343434448320213,16.051180833633893,16.348955601248193
1567,1567,15395750.0,13.261545817127042,0.0754059906582322,0.09421950663533973,0.3432648379852608,0.5920372724832189,0.8383344982847081,1.0822390606138976,1.3237168456503505,1.562792012480028,1.7994884603810448,1.998313322469467,2.185258894747741,2.3711906065597907,8.083887448170437,11.134957313154318,12.024378489054023,12.904950214129867,13.641578810419942,14.370878211218452,15.09292130991119,15.807780313447012,16.515526698760695,16.81330146637499
1568,1568,15397011.0,13.257568148942056,0.0754286147176848,0.09737019663517017,0.34641552798509123,0.5951879624830494,0.8414851882845384,1.085389750613728,1.3268675356501811,1.5659427024798585,1.8026391503808752,2.0014640124692975,2.1884095847475713,2.374341296559621,8.042108159941785,11.093178024925669,11.982599200825373,12.863170925901217,13.599799522191292,14.329098922989802,15.051142021682539,15.766001025218362,16.473747410532045,16.77152217814634
1569,1569,15397760.0,13.24431786953988,0.07550407728433212,0.1098065966345009,0.35885192798442195,0.6076243624823802,0.8539215882838692,1.0978261506130589,1.3393039356495118,1.5783791024791891,1.8150755503802058,2.013900412468628,2.200845984746902,2.3867776965589518,7.877305243554557,10.92837510853844,11.817796284438144,12.698368009513988,13.434996605804063,14.164296006602573,14.886339105295312,15.601198108831133,16.308944494144814,16.606719261759114
1570,1570,15403747.0,13.05758682017643,0.07658382929185749,0.04145075665754773,0.27900059493612056,0.5280459262860416,0.7768183607839998,1.0231155865854888,1.2670201489146784,1.5084979339511315,1.7475731007808089,1.9842695486818256,2.1830944107702477,2.370039983048522,8.703301393958707,9.592722569858411,10.473294294934258,11.20992289122433,11.93922229202284,12.66126539071558,13.376124394251402,14.083870779565084,14.38164554717938,14.676457560619545
