,index,blocknum,p0vs1,p1vs0,SUSHI-slippagemap_01,SUSHI-slippagemap_2,SUSHI-slippagemap_3,SUSHI-slippagemap_4,SUSHI-slippagemap_5,SUSHI-slippagemap_6,SUSHI-slippagemap_7,SUSHI-slippagemap_8,SUSHI-slippagemap_9,SUSHI-slippagemap_10,SUSHI-slippagemap_11,SUSHI-slippagemap_12,SUSHI-slippagemap_13,SUSHI-slippagemap_14,SUSHI-slippagemap_15,SUSHI-slippagemap_16,SUSHI-slippagemap_17,SUSHI-slippagemap_18,SUSHI-slippagemap_19,SUSHI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
459,459,12702594.0,0.003451948019712786,289.691500071662,1200.8522774294006,3667.052766403355,6434.008273182973,7968.790170191018,11023.919907615033,14060.120620971291,15584.650320464198,18774.060835669894,21838.247982920966,23363.653647329043,25794.255056442482,28141.980332892006,29310.571335107383,31961.083516356553,34457.35781067738,35446.297632313515,37446.27308990268,39452.245021561335,40446.958290040464,42432.531225804516,5.330015576055042,8.456211415636501,9.826518530626222,12.376417819525457,14.742709657955256,15.898217421539824,18.08596598696853,19.795572950694375,20.646537689263614,22.32365690271475,23.97169369656082,24.792011586437194,26.416812548452363,27.66777332636337,28.289341345232412,29.526897497219412,30.639639074960566,31.134893478117554,32.09030035675143,33.00942810321325
460,460,12703126.0,0.00347376284606797,287.87227116897816,1814.7139406667088,4273.527298011064,7347.702030914895,8877.886624979186,11923.209149045691,14963.562181188076,16560.67782150668,19687.364296270163,22742.56550805292,23959.689101621578,26348.790278328772,28689.483195831257,29832.769263949416,32846.97682969661,34825.20949303739,35816.48477580033,37830.876034415436,39825.87015076434,40817.60386177358,42782.320686710016,6.568322384592254,9.703910410348987,11.264663817793734,13.912558010905087,16.392182678513635,17.55116206011249,19.85871646482654,21.750504000673185,22.604025352851608,24.303405933201713,25.957363663227152,26.780146098718053,28.41832477602896,29.852790317121276,30.476225728520603,31.717499926106907,32.95134917271569,33.4480914771178,34.43711683093948,35.359005947478806
461,461,12704004.0,0.0034908251995390445,286.4652174884173,2439.693937019444,5206.649443799063,8271.615934871399,9796.561078231121,12832.761791587382,15954.407131398893,17546.70200628598,20610.889153537057,23353.41841151379,24566.896227058573,26914.621503508097,29226.49857384163,30733.724686972644,33229.998981293465,35210.21408569254,36218.914260518766,38224.88619217743,40211.33317166579,41205.17239642061,43138.8473548568,8.851879737150938,11.996888234563263,13.562330666699976,16.493391189134442,19.04329047803368,20.250602934864624,22.565090080048044,24.752838645476753,25.608924257024174,27.313410347771836,28.99052956122297,29.815783919578138,31.458884244945416,33.08368520696058,33.711210573472265,34.956214003740634,36.193770155727634,36.80976942906668,37.80176613662577,38.757173015259646
462,462,12704568.0,0.0034633576933113426,288.7371413964153,901.110372691272,3367.310861665226,6134.266368444845,7669.04826545289,10724.178002876904,13760.378716233163,15284.90841572607,18474.318930931764,21538.50607818284,23063.911742590913,25494.513151704352,27842.238428153876,29010.829430369253,31661.341611618427,34157.615905939245,35146.55572757539,37146.53118516455,39152.50311682321,40147.21638530234,42132.78932106639,6.366430291915356,9.492626131496815,10.862933246486536,13.412832535385771,15.77912437381557,16.93463213740014,19.122380702828846,20.83198766655469,21.682952405123928,23.360071618575063,25.008108412421134,25.82842630229751,27.453227264312677,28.704188042223684,29.325756061092726,30.563312213079726,31.67605379082088,32.171308193977865,33.12671507261174,34.04584281907357
463,463,12705571.0,0.003436449925379849,290.99798388287724,821.9737601509339,2793.5709193583134,5252.384276702668,6791.777112598455,9856.74360367079,12902.066127737296,14417.889460386772,17539.534800198286,20666.22127496177,22196.01682233645,24938.546080313183,27327.647257020377,28499.74917230749,30811.62624264102,33825.83380838821,34815.126650092854,36795.341754491936,38809.73301310704,39810.01386097682,41796.46084046519,5.3497873994960035,8.280847921930471,9.558435000052102,12.038059667660649,14.352546812844073,15.504593453973555,17.3963809898202,19.100867080567863,19.94928292234873,21.60324065237417,23.246340977741443,24.064201765175977,25.49866730626829,26.74367073653666,27.363376915253923,28.597226161862704,29.5892228694218,30.082993820086497,31.004882936625823,31.898824886024883
464,464,12706143.0,0.0034554015215234133,289.401967838204,2232.034268524113,5042.733215521445,8152.126477886761,9857.358351542369,13251.857883030832,16625.39837455951,18317.840504276075,21841.568508011198,25238.073344317454,26928.89167273049,29047.357143600988,30445.2586538647,31141.070528986613,32850.268594321715,34877.99945133124,35866.939272967385,37866.91473055655,39872.886662215205,40867.599930694334,42853.172866458386,8.773177809477833,11.89937364905929,13.269680764049012,15.819580052948247,18.185871891378046,19.341379654962616,21.52912822039132,23.238735184117164,24.089699922686403,25.76681913613754,27.41485592998361,28.235173819859984,29.859974781875152,31.11093555978616,31.7325035786552,32.9700597306422,34.08280130838335,34.578055711540344,35.53346259017422,36.45259033663604
465,465,12707100.0,0.0034981632678358827,285.8643017593184,2289.558082368,5399.121855421405,8804.647222752383,10499.107116101228,13872.81557987233,17329.949790222447,19089.23578963023,22485.90609752045,25558.929696622592,26295.436250144034,27693.50076856751,29061.39772790783,30098.753394821073,32126.644833232003,34107.01955847832,35115.79918531589,37121.92930774857,39108.53353175499,40102.45102569415,42036.281819867465,15.861241069021762,19.006842947206934,20.572580737350147,23.504229324359027,26.05471316017385,27.262316577925134,29.57738303296524,31.76570744297762,32.62207968381272,34.32713646004727,36.004539734841224,36.82979409319639,38.47289441856367,40.097695380578834,40.72522074709051,41.97022417735889,43.20778032934589,43.82377960268492,44.815776310244026,45.7711831888779
466,466,12707747.0,0.0035206221816915153,284.04070314626625,2181.2948847991934,5597.051653105358,8991.720167645948,10681.104540310364,14057.95437009188,17581.84884117495,19282.7313713598,22669.419841723084,24788.049301688752,25488.130066997266,26882.006833291776,28591.366446365795,29629.884872801882,31608.2776365469,33608.41223686061,34614.18253467159,36609.334367960364,38595.06407723887,39566.01971216138,41485.320830902565,16.923106508397076,22.72658172040965,24.297023559399626,27.423809230297877,30.07228972650889,31.344893772366543,33.71176666111331,36.0198986404379,37.055888055170314,38.76606741892205,40.466016975363644,41.29472034703391,42.94275714087998,44.58093581819089,45.38787599277153,46.63883677068253,47.88011096826884,48.49796094153857,49.61070251927973,50.59972787310141
467,467,12708449.0,0.0035319056524339013,283.1332709328975,1440.8333118816051,4856.59008018777,8251.25859472836,9940.642967392774,13317.492797174293,16841.387268257364,18542.269798442216,21928.958268805498,24047.587728771166,24747.668494079677,26141.54526037419,27850.904873448206,28889.423299884293,30867.81606362931,32867.950663943026,33873.72096175401,35868.87279504277,37854.60250432129,38825.558139243796,40744.85925798498,19.53426397161328,25.337739183625857,26.908181022615832,30.034966693514082,32.6834471897251,33.95605123558275,36.32292412432952,38.63105610365411,39.667045518386516,41.37722488213826,43.077174438579846,43.90587781025012,45.55391460409619,47.1920932814071,47.99903345598773,49.24999423389874,50.49126843148504,51.10911840475478,52.221859982495936,53.21088533631762
468,468,12708967.0,0.003541808350441839,282.3416461467347,2479.805040756109,5885.330408087086,9269.174674100346,10953.498765207032,14410.632975557151,17870.801505149786,19566.58928285515,22639.612881957295,24076.200200787247,24774.18395390221,26142.080913242535,28217.955006591867,29207.328018566706,31187.702743813028,33202.25266846157,34202.612493083274,36189.216717089694,38154.08984595136,39116.96500520217,40955.58299579958,17.01101108070993,26.137606449452928,27.712766488648125,30.848946117781313,33.7805947047902,35.058474494747365,37.5386819583563,39.85374841339641,41.00608340867638,42.89844506424388,44.60350184047844,45.45220174360212,47.10615947362756,48.74925979899483,49.56712058642936,51.001586127521676,52.246589557790045,52.86629573650731,54.10014498311609,55.09214169067519
469,469,12709516.0,0.003553870389588803,281.38336246857443,3400.2407749319063,6794.909289472496,10168.617753243598,11861.143491918428,15385.0379630015,18781.70827089172,20472.608963549632,22591.2384235153,23989.30294193878,24685.195955118324,26394.555568192343,28422.44700660327,29411.466758373448,31411.60135868716,33417.73148111984,34412.52348978691,36398.253199065424,38332.08399323873,39288.50995272911,41034.02466880726,16.004143783347917,25.81542025343975,30.04373542625713,33.1893373044423,36.316122975340555,37.686723681594394,40.23720751740922,42.60408040615599,43.75987739020061,45.948201800212985,47.65838116396473,48.509630817282634,50.18703409207659,51.83507088592266,52.65538877579903,54.2801897378142,55.53115051572521,56.15271853459425,57.39027468658125,58.503016264322405
470,470,12710083.0,0.0035791913865012934,279.39271528520106,3065.8650408557905,6449.70930686905,9826.559136650567,11591.167608325855,15051.33613791849,18438.024608281772,19820.147514726,21256.73483355595,22650.611599850465,23322.615546011242,25398.48963936057,27376.882403105585,28368.237376581732,30382.78730123028,32377.93913451905,33369.751349858394,35334.62447872007,37253.92559746125,38136.11762856829,39876.17042648217,18.333286223728308,28.17403916319944,33.07231935912505,38.87579457113763,42.01197420027082,43.573022081025854,46.22150257723687,48.7017100408458,49.86097951184129,52.169111491165886,54.06147314673339,54.91528026965003,56.61522982609162,58.26918755611706,59.09196999160796,60.73014866891887,62.16461421001118,62.788049621410515,64.02932381899682,65.2631730656056
471,471,12710715.0,0.0036068561496202405,277.2497594907654,2584.101609762001,5957.810073533103,9414.94428388322,11174.230283291005,14570.900591181222,17643.924190283367,18380.430743804805,19778.495262228284,21146.392221568607,22183.74788848185,24211.639326892775,26192.014052139097,27200.793678976665,29206.923801409346,31193.528025415762,32187.445519354926,34121.27631352824,35959.89430412565,36823.21698909676,38574.051130859654,21.210482721956474,31.08080076614156,35.993797040307776,45.12039240905077,48.26599428723595,49.83173207737916,52.76338066438804,55.31386450020286,56.52146791795414,58.83653437299425,61.024858783006636,61.88123102384173,63.58628780007628,65.26369107487024,66.0889454332254,67.73204575859268,69.35684672060785,69.98437208711952,71.2293755173879,72.46693166937489
472,472,12711232.0,0.0036922474966081067,270.8377488016859,2826.9423934740234,6289.4279647684925,9678.419616939116,11061.688942757852,12500.558808786205,13896.704468635882,14569.837767066165,16647.960426586866,18628.58830619087,19621.055818874982,21637.820834543076,23635.17450882793,24628.08270062075,26595.137943786372,28516.608123939008,29399.879815373493,31142.08224172786,32889.80879445574,33759.83402878376,35547.03353086403,20.89910029597889,33.154134013356845,39.25531492621539,50.28499319024748,60.134130150622966,65.03658353165044,70.84836765065475,73.99280648497441,75.55796542321904,78.21463112897123,80.70297484051348,81.86629416643633,84.18248949936711,86.08286627581609,86.94066296210774,88.64855583069526,90.3104093579371,91.13712196287418,92.78312569758448,94.22536948858186
473,473,12711732.0,0.003702970018373351,270.05349625792604,1999.6611518200643,5473.4975953393505,8873.772221996353,10262.657700440132,11712.70945481157,13119.970115662732,13798.635957291455,15887.774036724593,17879.35144498963,18877.26913596994,20904.885581333634,22913.025775250895,23911.303006657858,25889.04813107353,27815.83924868515,28699.110940119637,30441.313366474005,32189.03991920189,33059.065153529904,34846.264655610175,24.063477383889865,36.36020397479908,42.4821377069185,53.55313531098827,63.44334444971095,68.36624169708067,74.21873002158829,77.40362957902566,78.98892802888818,81.68569196315381,84.21389404695034,85.3772133728732,87.69340870580399,89.59378548225295,90.45158216854462,92.15947503713213,93.82132856437399,94.64804116931104,96.29404490402135,97.73628869501874
474,474,12712363.0,0.003705562875139533,269.8645344028456,1815.618702786447,5289.455146305733,8689.729772962737,10078.615251406514,11528.667005777952,12935.927666629115,13614.593508257838,15703.731587690976,17695.308995956013,18693.22668693632,20720.843132300015,22728.983326217276,23727.26055762424,25705.005682039915,27631.796799651536,28515.068491086022,30257.27091744039,32004.99747016827,32875.02270449629,34662.22220657655,24.74526638297395,37.04199297388316,43.16392670600258,54.23492431007235,64.12513344879503,69.04803069616474,74.90051902067236,78.08541857810974,79.67071702797227,82.36748096223789,84.89568304603443,86.05900237195729,88.37519770488807,90.27557448133705,91.1333711676287,92.84126403621622,94.50311756345806,95.32983016839513,96.97583390310544,98.41807769410282
475,475,12712908.0,0.00372525350794932,268.43810706200253,2005.0063912596243,5415.303672943094,8501.872733164762,9245.121602044183,10656.610225489309,12037.850990016088,13081.848597394162,15122.96429157269,17116.48416869457,18131.806855376293,20150.9643597941,22150.51803938249,23150.881184583744,25097.545417918685,26938.325972844268,27802.7250841947,29555.70241550014,31298.280186254535,32179.759085003636,34022.35856480463,24.714953293095515,37.04624957852418,43.18657612346465,55.41210648751587,65.33202931487882,70.26971659837652,79.44547233236973,82.6399405116287,84.23000172769123,87.21007881433988,89.80870146232395,91.04026619561591,93.36342022953627,95.55978384074552,96.42015763091854,98.13318158367831,99.81850437765057,100.64770071303955,102.2986496049503,103.93125218556573
476,476,12713468.0,0.0037248810198473353,268.4649508727087,2039.5511357258367,5450.283812053749,8537.285662513177,9280.749954717141,10692.667490958425,12074.334602626015,13118.54442625628,15160.082647859115,17154.02252496146,18169.554268566433,20189.12801010581,22189.09543699381,23189.664526822395,25136.738800623072,26977.926943260212,27842.528933275982,29595.9102006446,31338.889491218823,32220.568248312793,34063.56565065235,24.59032273378338,36.923227890507434,43.064355258580214,55.291480079774516,65.21298782667002,70.15146401116597,79.32879046512045,82.52481996871333,84.11565834113799,87.09728276395249,89.69744349231497,90.92977381220146,93.25445214656686,95.45233094027307,96.3134589194966,98.02798447995664,99.71479989944598,100.54473919603953,102.197167340722,103.83124032563029
477,477,12713984.0,0.0036852392367268056,271.3528039195063,3411.4002512710404,6922.512854365619,10323.221571509519,11712.323120496612,13162.805076262295,14570.493365147397,15249.37206060945,17338.93393688791,19330.93260696059,20329.059982944895,22357.09391594944,24365.649100219183,25364.132894977243,27342.289291771696,29269.489221627842,30152.964401243647,31895.571977227715,33643.70125608936,34513.92694920226,36301.5255693236,19.12552924421844,31.42385988730318,37.54659204375905,48.619179329030075,58.51096863988894,63.43465242523277,69.28870676483747,72.47516296986096,74.06123624824185,76.7595428838191,79.28927844092443,80.45336106025803,82.77107612779325,84.67296354821956,85.53151216451623,87.24090214298279,88.9042438247625,89.7316971654778,91.37917572209129,92.82288551298402
