,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
2028,2028,16023868.0,0.004680118808793847,213.66978934830044,122.79270047453252,648.7379631850138,1169.4502455820723,1684.98160873103,2195.5035969527703,2700.946057813268,3201.3595328703154,3696.794058981818,4187.299174477897,4672.923927935104,5153.716872295931,6.769520304201236,9.169418407383432,11.54543830580004,13.897714635448326,16.226484670306885,18.531885939727452,20.814349241742864,23.073693570831907,25.310558193137908,27.525166737157615
2029,2029,16024806.0,0.004653984693963796,214.86963661418932,272.38418361623394,798.3294463267152,1319.0417287237738,1834.5730918727315,2345.0950800944715,2850.5375409549697,3350.951016012017,3846.38554212352,4336.890657619599,4822.515411076805,5303.308355437633,6.071344120208355,8.47124222339055,10.847262121807159,13.199538451455446,15.528308486314005,17.83370975573457,20.116173057749986,22.375517386839025,24.612382009145026,26.826990553164734
2030,2030,16026515.0,0.004687612617652205,213.32820810198493,80.85485062698999,606.8001133374712,1127.51239573453,1643.0437588834875,2153.5657471052277,2659.0082079657254,3159.421683022773,3654.8562091342756,4145.361324630355,4630.9860780875615,5111.779022448389,6.965961541242845,9.365859644425042,11.74187954284165,14.094155872489937,16.422925907348496,18.72832717676906,21.010790478784475,23.270134807873514,25.50699943017952,27.721607974199223
2031,2031,16033371.0,0.004687612617652205,213.32820810198493,1.2003174707030926,9.008151911920711,16.738300999132495,24.39153759637523,32.088617464781976,39.70911389761639,47.25378890399067,54.723396883716255,62.118684720359965,69.44039191353171,76.68925049022512,0.10331569375984992,0.13884759764115662,0.17402597064735487,0.20875136878209413,0.24302932356145868,0.2767679783601095,0.31017094488863994,0.34283237521677495,0.3751688354341402,0.4071835583487993
2032,2032,16035313.0,0.004687612617652205,213.32820810198493,1.4769007684205133,11.08385640089987,20.59522602232248,30.011960584013856,39.45499219949764,48.80406872867652,56.34874373505079,63.818351714776384,71.21363955142009,78.53534674459185,85.78420532128524,0.12714476091211657,0.17088641977536717,0.21419286337437876,0.24891826150911803,0.28319621628848257,0.31693487108713336,0.35033783761566384,0.38299926794379885,0.4153357281611641,0.4473504510758232
2033,2033,16035935.0,0.00468714390326188,213.34954092279511,1.5430614945173524,11.15001712699671,20.661386748419318,30.078121310110692,39.52115292559448,48.87022945477336,56.41490446114763,63.88451244087322,71.27980027751693,78.60150747068869,85.85036604738208,0.12683463293696992,0.17057629180022055,0.2138827353992321,0.2486081335339714,0.28288608831333595,0.31662474311198674,0.3500277096405172,0.38268913996865217,0.4150256001860174,0.4470403231006766
2034,2034,16038842.0,0.004654915537442435,214.82666913209624,4.860009334934975,14.46696496741433,23.97833458883694,33.395069150528315,42.8381007660121,52.187177295190985,59.731852301565254,67.20146028129085,74.59674811793455,81.9184553111063,89.16731388779971,0.11134066621058324,0.15508232507383385,0.19838876867284544,0.2331141668075847,0.26739212158694925,0.30113077638560004,0.3345337429141305,0.3671951732422655,0.3995316334596307,0.4315463563742899
2035,2035,16040618.0,0.004614134021587735,216.72539100975172,9.15779942716753,18.764755059646888,28.276124681069497,37.692859242760875,47.13589085824466,56.48496738742354,64.02964239379781,71.4992503735234,78.89453821016711,86.21624540333886,93.46510398003225,0.09142187308330642,0.13516353194655703,0.17846997554556862,0.2131953736803079,0.24747332845967243,0.28121198325832325,0.31461494978685367,0.3472763801149887,0.37961284033235393,0.4116275632470131
2036,2036,16061779.0,0.004558642177142648,219.36356510148357,4.3487914459540145,12.235091987003562,20.04292642822118,27.773075515432964,35.426312112675696,43.12339198108245,50.743888413916864,58.28856342029113,65.75817140001672,73.15345923666044,80.47516642983219,0.08773637297993328,0.12291474598613154,0.15764014412087082,0.19191809890023537,0.22565675369888616,0.25905972022741663,0.29172115055555164,0.32405761077291684,0.356072333687576,0.3877685206535426
2037,2037,16064336.0,0.004558642177142648,219.36356510148357,16.301384085158535,45.80416421283873,75.01340136954435,103.93201633826143,132.56290041607244,161.02890715971685,189.21168641570046,217.11405631205324,244.73880683543086,272.0887001752627,299.16647121298985,0.3288785705084238,0.46074421111037484,0.5911948707160929,0.7202456528461073,0.8478141755460923,0.9741134343420321,1.0987468683049009,1.222140242036677,1.2541549649513362,1.2858511519173028
2038,2038,16066767.0,0.00455044441130779,219.75875532398862,18.914828381239346,48.417608508919535,77.62684566562517,106.54546063434225,135.17634471215322,163.64235145579764,191.82513071178124,219.72750060813402,247.35225113151168,274.7021444713435,301.77991550907063,0.3169749392659173,0.44884057986786835,0.5792912394735865,0.7083420216036008,0.8359105443035858,0.9622098030995256,1.0868432370623944,1.2102366107941704,1.2422513337088297,1.2739475206747963
2039,2039,16079560.0,0.00455044441130779,219.75875532398862,5.062127561978463,12.973578522193174,20.806313144166865,28.561114663623734,36.23875840936264,43.960002583267396,51.604422894637274,59.17278374484507,66.66584190207412,74.08434659466653,81.42903964382621,0.08483119932010265,0.1201220663750299,0.1549588392801633,0.1893470606884571,0.2231948849981966,0.2567059348378902,0.28947437308253654,0.3219167765240792,0.354036388562159,0.38583642103931437
2040,2040,16087382.0,0.00455044441130779,219.75875532398862,5.0621754932376195,12.973701160876347,20.806509746959723,28.561384494608006,36.23910073994144,43.96041669209391,51.60490806754133,59.17333927476253,66.66646708897593,74.0850407454886,81.42980207240056,0.08483200255276509,0.12012320376278306,0.15496030749827525,0.1893488564452772,0.22319700503481896,0.2567083759278399,0.28947713203143477,0.3219198501693377,0.35403977377265095,0.38584011471506824
2041,2041,16088100.0,0.004552264862117179,219.67087379334018,4.906043303903842,12.817568971542569,20.650377557625944,28.405252305274228,36.08296855060766,43.80428450276013,51.448775878207556,59.01720708542876,66.51033489964216,73.92890855615481,81.27366988306677,0.08554266415280332,0.12083386536282129,0.1556709690983135,0.19005951804531543,0.2239076666348572,0.25741903752787815,0.290187793631473,0.3226305117693759,0.3547504353726892,0.3865507763151065
2042,2042,16088868.0,0.004510127149804192,221.7232390096619,0.6585919359016569,8.627977649670317,16.539503317309045,24.37231190339242,32.1271866510407,39.80490289637414,47.526218848526604,55.170710223974034,62.739141431195236,70.23226924540863,77.6508429019213,0.10396821975961532,0.13880532349510752,0.1731938724421095,0.20704202103165123,0.2405533919246722,0.27332214802826704,0.30576486616617,0.3378847897694832,0.3696851307119005,0.40116906836576355
2043,2043,16091849.0,0.004544078564551425,220.06661764192373,5.627977649831862,13.539503317470588,21.372311903553964,29.127186651202248,36.80490289653568,44.52621884868815,52.170710224135576,59.73914143135678,67.23226924557018,74.65084290208283,81.9956042289948,0.08225898805973325,0.11755018926975122,0.1523872930052434,0.18677584195224536,0.22062399054178713,0.2541353614348081,0.28690411753840295,0.31934683567630584,0.3514667592796191,0.3832671002220364
2044,2044,16092450.0,0.004544078564551425,220.06661764192373,5.634123240464239,13.554264663970276,21.39560328198025,29.158923190576516,36.84500057023058,44.57459446620207,52.227281422625985,59.803826667495656,67.30498778736046,74.73151482077499,82.08415039114558,0.08234881252207167,0.11767855071447586,0.15255380800220875,0.18698013088645316,0.22086567757459186,0.2544140744677044,0.28721948817443804,0.3196984991848102,0.35185435455826986,0.383690269761555
2045,2045,16093909.0,0.004555452403655627,219.51716567108178,4.634123240518087,12.554264664024124,20.3956032820341,28.158923190630365,35.845000570284434,43.57459446625592,51.22728142267983,58.8038266675495,66.30498778741432,73.73151482082883,81.08415039119943,0.08689883339297638,0.12222857158538057,0.15710382887311344,0.19153015175735785,0.22541569844549658,0.2589640953386091,0.2917695090453427,0.32424852005571486,0.3564043754291745,0.3882402906324597
2046,2046,16095401.0,0.004567311396976432,218.94719082697137,3.6021232405736585,11.522264664079696,19.36360328208967,27.126923190685936,34.81300057034,42.54259446631149,50.195281422735405,57.771826667605076,65.27298778746989,72.6995148208844,80.052150391255,0.09160641967249374,0.12693615786489792,0.1618114151526308,0.19623773803687522,0.23012328472501392,0.2636716816181265,0.2964770953248601,0.32895610633523226,0.3611119617086919,0.3929478769119771
2047,2047,16096028.0,0.00459020399315051,217.85524161719115,1.6021232406813546,9.522264664187391,17.363603282197367,25.12692319079363,32.8130005704477,40.54259446641919,48.1952814228431,55.771826667712766,63.272987787577584,70.6995148209921,78.0521503913627,0.10076442291140689,0.1360941611038111,0.17096941839154398,0.20539574127578836,0.2392812879639271,0.2728296848570396,0.30563509856377324,0.3381141095741454,0.37026996494760506,0.4021058801508902
2048,2048,16097267.0,0.004601693284308643,217.3113109059027,0.6021232407352027,8.52226466424124,16.363603282251216,24.126923190847478,31.813000570501547,39.542594466473034,47.19528142289695,54.77182666776662,62.27298778763143,69.69951482104595,77.05215039141655,0.10536071534370273,0.14069045353610693,0.17556571082383982,0.2099920337080842,0.24387758039622293,0.27742597728933543,0.31023139099606906,0.3427104020064412,0.37486625737990087,0.40670217258318603
2049,2049,16097987.0,0.004645150959429787,215.27825655912687,4.816585234821045,12.65792385283102,20.421243761427284,28.107321141081353,35.83691503705284,43.489601993476754,51.066147238346424,58.567308358211235,65.99383539162575,73.34647096199636,80.62595018854724,0.08690830002515919,0.12259309026213382,0.157922828454538,0.1927980857422709,0.2272244086265153,0.26110995531465403,0.29465835220776654,0.32746376591450016,0.3599427769248723,0.392098632298332
2050,2050,16099376.0,0.004893565927470296,204.34995968613526,0.022224602748088334,7.708301982402157,15.437895878373645,23.09058283479756,30.667128079667226,38.16828919953204,45.59481623294656,52.94745180331716,60.226931029868034,67.43398181178402,74.56932481681818,0.11162041865376104,0.14812483758592157,0.18416824810433416,0.2198530383413088,0.25518277653371296,0.29005803382144585,0.32448435670569026,0.35836990339382896,0.3919183002869415,0.42472371399367514
2051,2051,16113141.0,0.004893565927470296,204.34995968613526,0.02258594979987315,7.833630305575342,15.686947797879027,23.46212734118344,31.159946412089095,38.781174723439946,46.32657431926829,53.79689970976778,61.19289778083438,68.51530808275724,75.764862818644,0.11343524115730357,0.15053318089646203,0.18716420688971558,0.22343076601753886,0.25933648468974063,0.29478199164324465,0.3297728904010924,0.3642173956126958,0.3983191895799227,0.43167249423547244
2052,2052,16117844.0,0.004893565927470296,204.34995968613526,0.01758594980014248,7.8286303055756115,15.681947797879296,23.457127341183707,31.154946412089366,38.776174723440214,46.32157431926856,53.791899709768046,61.187897780834646,68.51030808275752,75.75986281864428,0.11345971018160754,0.150557649920766,0.18718867591401955,0.22345523504184284,0.2593609537140446,0.2948064606675486,0.3297973594253964,0.36424186463699976,0.39834365860422666,0.4316969632597764
2053,2053,16122060.0,0.006046688017101984,165.37979091556858,3.279369876722989,11.011552304047482,18.666802075841595,26.245884582661006,33.749557696336154,41.91514110690667,49.9994796518392,58.00338166460944,66.04897650724082,74.01452024582501,81.90080950069583,0.11639920482029387,0.15845313365634675,0.20008863993392387,0.24130988638680073,0.28212099498383575,0.32252604641560484,0.3625290808275279,0.4021340983081766,0.44134505871387386,0.4795727418542454
2054,2054,16132783.0,0.004852634174262965,206.07364249786735,3.318388492544857,11.129432848320326,18.982750340624012,26.757929883928423,34.45574895483408,42.07697726618493,49.62237686201327,57.09270225251276,64.48870032357937,71.81111062550224,79.06066536138898,0.09737375640112794,0.13447169614028642,0.17110272213353994,0.20736928126136323,0.243274999933565,0.278720506887069,0.31371140564491684,0.3481559108565202,0.38225770482374705,0.4156110094792968
2055,2055,16166154.0,0.004811082526082806,207.8534289483914,6.709737973331066,14.520782329106535,22.37409982141022,30.14927936471463,37.84709843562029,45.46832674697114,53.01372634279948,60.48405173329897,67.88004980436557,75.20246010628844,82.4520148421752,0.08098622727733186,0.11808416701649034,0.15471519300974387,0.19098175213756716,0.2268874708097689,0.2623329777632729,0.29732387652112074,0.3317683817327241,0.36587017569995095,0.3992234803555007
2056,2056,16167435.0,0.004685738041272671,213.41355218577152,1.3948652440804987,9.363695211374909,17.25323797276322,25.064282328538688,32.917599820842376,40.69277936414679,48.39059843505244,56.011826746403294,63.55722634223163,71.02755173273113,78.42354980379773,0.10465224242653921,0.14091880155436248,0.17682452022656425,0.21227002718006827,0.2472609259379161,0.28170543114951946,0.3158072251167463,0.34916052977229606,0.3821819804030968,0.41487487829850284
2057,2057,16179637.0,0.004679182925416935,213.71252544286793,1.951293657374366,9.920123624668776,17.809666386057085,25.620710741832557,33.47402823413624,41.24920777744065,48.94702684834631,56.56825515969716,64.1136547555255,71.58398014602498,78.97997821709158,0.10204672037416278,0.13831327950198605,0.17421899817418782,0.20966450512769183,0.24465540388553964,0.279099909097143,0.3132017030643699,0.34655500771991965,0.37957645835072035,0.41226935624612643
2058,2058,16182258.0,0.004652123565391617,214.95559736187266,4.257225517495814,12.226055484790225,20.115598246178536,27.926642601954004,35.77996009425769,43.5551396375621,51.25295870846776,58.874187019818606,66.41958661564695,73.88991200614643,81.28591007721305,0.09128738935114429,0.12755394847896756,0.16345966715116933,0.19890517410467334,0.23389607286252115,0.26834057807412454,0.3024423720413514,0.33579567669690114,0.36881712732770183,0.4015100252231079
2059,2059,16198075.0,0.004652123565391617,214.95559736187266,4.257225517495814,12.226055484790225,20.115598246178536,27.926642601954004,35.77996009425769,43.5551396375621,51.25295870846776,58.874187019818606,66.41958661564695,73.88991200614643,81.28591007721305,0.09128738935114429,0.12755394847896756,0.16345966715116933,0.19890517410467334,0.23389607286252115,0.26834057807412454,0.3024423720413514,0.33579567669690114,0.36881712732770183,0.4015100252231079
