,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,LINK-slippagemap_12,LINK-slippagemap_13,LINK-slippagemap_14,LINK-slippagemap_15,LINK-slippagemap_16,LINK-slippagemap_17,LINK-slippagemap_18,LINK-slippagemap_19,LINK-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
563,563,12969298.0,23.211443568226397,0.04308219766946665,65.88361012399714,169.57941698645777,272.36013722870774,323.37253067204955,424.67906937394724,525.379623826364,575.5037886961953,676.7642523635568,777.4144325152547,826.7834716488147,925.0783617493317,1022.7852773994207,1071.4193433123735,1168.2508825668913,1264.5032046656363,1312.4132413296102,1407.8032201111707,1502.6226001468162,1549.8193846226889,1643.7892615656208,4381.992303097631,6534.295474178574,7605.614230797521,9738.634571989302,11858.895684866371,12914.26541458128,15015.53077864742,17104.22687436097,18127.985933805616,20166.313694926383,22192.448674631243,23200.966701725993,25208.949235952492,27204.920500904645,28186.820884774377,30141.806902747347,32085.09864596779,33052.381150904286,34978.262685136426,36892.62403663237
564,564,12969809.0,23.680322153504513,0.042229155225069745,98.76509697573975,200.50673650160735,301.5098295993204,351.784583573396,451.8827727577391,554.3020323146872,603.8193922622867,702.409593864999,800.4100537795249,849.1902371464527,946.3126928944642,1042.8541903657701,1090.9081644126682,1186.5847282661855,1281.6889810381049,1329.0275598938483,1423.279756598517,1516.9681601560465,1563.6019944149132,1653.9773047906401,3749.425259039046,6167.451462180889,7371.035085620067,9529.80453096066,11675.660754650698,12743.770609945388,14870.401784822361,16984.311938434457,18036.520502220224,20131.491776958017,22198.032457658795,23218.725004143016,25250.94723088043,27271.01322557917,28276.510443085303,30278.478273893612,32256.867408627557,33235.82651572402,35184.956660490534,37122.42767475746
565,565,12970614.0,23.569291317675496,0.04242808943729515,88.89376655265183,191.31733194567434,292.86791981311586,343.41519689786674,444.0559784357253,545.5568580356645,596.8093463814421,695.9340074631274,794.4657343518622,843.5103532323847,941.1593174389772,1038.2241676085566,1086.5386472511539,1182.7338786089795,1278.353694935296,1325.9488988114317,1420.7120405331711,1514.9083333540968,1561.7949717430788,1653.9086264355294,3999.187743888802,6415.730645468888,7499.601228538708,9657.612347085595,11802.714762898244,12870.44941092598,14996.333495143237,17109.501124914612,18161.340043060743,20255.575399110312,22305.533131029144,23325.90904526814,25357.50082054526,27376.94021979491,28382.125434346533,30383.472257822694,32349.6751521576,33328.36176685662,35276.94904078437,37213.88046849811
566,566,12971129.0,23.304470621300467,0.042910221658757276,83.27305441400728,186.90525107082505,289.32881646384755,340.1802701583769,441.4266814160399,542.0674629538985,592.1618755383986,694.8208308996153,793.9454919813006,843.2852504631206,941.5218377505579,1039.1708019571504,1087.7760222246216,1184.550131769327,1280.7453631271526,1328.6269814559437,1423.9603833296048,1518.7235250513445,1565.8923150222504,1659.806456261252,4118.670479436788,6283.165020921202,7360.552181053494,9505.654596866145,11637.925636604505,12699.273329111136,14812.440958882511,16912.96813584613,17958.51523307821,20008.472964997043,22046.168381506996,23060.44065451316,25079.88005376281,27087.23959307247,28086.412091790593,30052.6149861255,32007.05657142592,32979.88887475227,34916.820302466,36842.1655108853
567,567,12972289.0,23.306801068362596,0.042905931065650715,82.27305441405102,185.9052510708688,288.32881646389126,339.1802701584207,440.4266814160837,541.0674629539423,591.1618755384422,693.820830899659,792.9454919813444,842.2852504631644,940.5218377506015,1038.170801957194,1086.7760222246654,1183.5501317693706,1279.7453631271962,1327.6269814559873,1422.9603833296487,1517.7235250513882,1564.8923150222943,1658.8064562612956,4141.976507177771,6306.471048662185,7383.858208794477,9528.960624607127,11661.231664345487,12722.57935685212,14835.746986623493,16936.274163587113,17981.821260819193,20031.778992738025,22069.474409247978,23083.746682254143,25103.186081503794,27110.545620813453,28109.718119531575,30075.921013866482,32030.362599166903,33003.194902493255,34940.126330206986,36865.47153862629
568,568,12973313.0,24.197355115714515,0.041326830772118926,67.3357865758766,168.27893036752866,268.61825778298606,320.0247247984252,420.9138827779826,519.7416327077082,568.933601114623,666.8759368569016,764.2324044692092,812.6920343713173,909.176271789374,1005.0833637005311,1052.821561698057,1147.8694044483511,1242.348697266838,1289.3762001168575,1383.0090347350676,1473.6080603740274,1518.7041432472997,1608.4914733277187,4498.197558824332,6943.912189334013,8161.2779611687865,10585.081016245917,12875.410677278653,13956.034635693248,16107.581709426562,18246.258859665923,19310.79525137655,21430.311533468437,23537.149491800687,24585.837750618175,26657.90109966293,28701.718494008088,29719.03799627904,31744.544441533126,33757.93488308648,34760.109207844514,36743.85779965227,38704.171215596565
569,569,12973864.0,24.05020786212819,0.041579682210343714,68.49855426254666,169.74496552020966,270.38574705806826,320.48015964256825,423.13911500378504,522.2637760854703,571.6035345672905,669.8401218547276,767.4890860613201,816.0943063287914,912.8684158734967,1009.0636472313223,1056.9452655601133,1152.2786674337747,1247.041809155514,1294.2105991264202,1388.1247403654218,1480.2383950578724,1525.4699622336095,1615.527047506567,4474.894313247311,6913.283212551405,8127.002444011366,10543.545345591452,12708.039887075867,13785.427047208157,15930.529463020808,18062.800502759168,19124.1481952658,21237.315825037174,23337.843002000795,24383.390099232874,26433.347831151706,28471.04324766166,29485.315520667824,31504.754919917475,33512.11445922713,34511.28695794526,36477.48985228017,38431.931437580584
570,570,12974413.0,23.94223045689339,0.04176720300977983,55.618719520134114,157.16930738757563,258.1124511792277,308.35736601018505,409.85824561012424,510.74740358968165,560.2353950375872,658.767121926322,756.7094576686007,805.4607050134368,902.5255551830163,999.0097926010731,1047.0352661834393,1142.6550825097559,1237.7029252600503,1285.013428107631,1379.2097209285566,1472.8425555467666,1518.210014009989,1608.5376640589986,4784.697958154544,7215.782961449277,8425.866785066446,10716.196446099182,12874.207564646069,13948.367478247092,16087.044628486454,18212.928712703713,19271.097302288967,21377.935260621216,23472.170616670785,24498.68686848346,26542.504262828617,28574.096038105738,29585.330210353655,31598.72065190701,33600.06747538317,34584.643568472806,36544.9569844171,38493.544258344846
571,571,12975134.0,23.93265595845492,0.041783912397182994,59.41048053644688,160.96106840388842,261.9042121955405,312.14912702649787,413.650006626437,514.5391646059944,564.0271560539,662.5588829426348,760.5012186849135,809.2524660297497,906.3173161993292,1002.8015536173858,1050.827027199752,1146.4468435260687,1241.494686276363,1288.8051891239438,1383.0014819448693,1476.6343165630794,1522.0017750263019,1612.3294250753115,4693.928111885233,7125.013115179965,8335.096938797136,10625.426599829872,12783.437718376757,13857.59763197778,15996.274782217144,18122.1588664344,19180.327456019655,21287.165414351904,23381.400770401477,24407.917022214147,26451.734416559306,28483.326191836426,29494.560364084344,31507.950805637698,33509.297629113855,34493.87372220349,36454.18713814779,38402.77441207553
572,572,12976049.0,24.39413975500789,0.040993452117724684,99.81421805143215,200.15354546688954,302.8125008281063,352.4491704618861,451.2769203916117,549.5135076790489,598.4112245408052,695.7676921531126,792.541801697818,840.7115594732776,936.6186513844347,1031.952053258096,1079.4046921322547,1173.8839849507415,1267.798126189743,1314.5443224189712,1405.143348057931,1495.2004333308882,1540.0267610116223,1629.2770088393574,3715.271985197132,6161.642541775663,7386.334044816022,9824.722944120116,12248.525999197247,13454.985077160163,15619.479618644576,17771.02669237789,18841.969194589517,20974.240234327877,23093.756516419766,24148.755556605887,26249.282733569507,28321.34608261426,29344.787562720416,31382.482979230368,33407.989424484455,34416.194651486185,36423.55419079585,38407.302782603605
573,573,12977119.0,24.32107064759755,0.04111661096214037,74.24983257617605,174.89061411403463,276.3914937139738,327.6439820597514,426.76864314143677,525.3003700301716,574.3449889106939,671.9939531172864,769.0588032868659,817.3732829294631,913.5685142872887,1009.1883306136056,1056.783534489741,1151.5466762114806,1245.742969032406,1292.629607421388,1384.7432621138387,1475.0709121628483,1520.0319145625335,1609.5503001912036,4335.418981195395,6781.461058784153,8002.484186253474,10433.569189548207,12850.112091128292,13933.982674198114,16091.993792745,18237.09620855765,19304.830856585384,21430.71494080264,23543.882570574016,24595.721488720148,26689.956844769717,28739.91457668855,29760.29049092755,31791.882266204666,33811.321665454314,34816.50688000594,36817.8537034821,38784.056597817005
574,574,12977710.0,24.787565332130388,0.0403428084445135,66.53734934889195,170.11326676510708,270.14940485114283,319.94285522724664,419.08275344983616,517.629625244729,566.6817831368211,664.3457557539842,761.4255272489869,809.747429494631,905.957446759519,1001.5919601822744,1049.1944794281394,1143.9721855882065,1236.9442395890014,1282.6030789836673,1373.5108730217066,1463.8748786819324,1508.8539798378629,1598.4083994083187,4603.008302854847,7080.37655510904,8316.630091752599,10785.038433059615,13245.659807372156,14470.445354992104,16909.02154653736,19095.417580795573,20183.70631016261,22350.513999034887,24504.360477229464,25576.447443211917,27710.997213102495,29832.77862744381,30888.905119428717,32959.92666853969,35018.55990395112,36043.25407269153,38083.44370579921,40111.429355450826
575,575,12978776.0,24.5679457382618,0.04070344385540599,90.79248394806298,193.21308047113902,295.01645386970114,344.95950025251415,444.3972519616922,543.2401929197393,592.4397206461003,690.3971073236976,787.7685423647189,836.2356226503583,932.7346880231845,1028.6565203743978,1076.4020555836457,1171.464507782716,1265.9583206345499,1311.7543349903729,1402.935249648081,1493.5707402975572,1538.6849740833036,1628.5084483923874,3997.352867841899,6470.432613012001,7702.983093343643,10170.996992610704,12624.247876251506,13845.36486950555,16157.661822780334,18337.508831422016,19422.537659282116,21582.85506836886,23730.24996447132,24799.125659699064,26927.281711209936,29042.70764068812,30079.771598112606,32144.589716179173,34197.05659395093,35218.68144470457,37252.75996559582,39274.67111728781
576,576,12979519.0,24.245795828517373,0.041244263833312575,101.91237766949881,203.47841075087118,305.89900727394723,357.60928896928664,457.6454270553224,557.0831787645003,606.5787756540157,705.1256474489086,803.0830341265058,851.8417779581638,948.9215494531664,1045.4206148259927,1093.4534689636985,1189.0879823864539,1284.1504345855244,1331.468207792386,1424.440261793181,1515.6211764508892,1561.0068952258862,1651.370900886112,3720.0434614862615,6188.45180279328,8768.087980817698,13904.20267452506,19009.59450079144,21431.85206346179,26254.622266728908,31048.543820248837,33434.74044419,38185.712452094434,42908.26545090957,45258.93795184074,49939.18069340052,54559.67701925618,56859.55037241056,61438.6508031887,65990.3604210193,68255.99474036346,72766.92464913713,74753.56886136916
577,577,12980136.0,24.48211251552431,0.04084614836100813,69.90415109299263,171.1659586019831,274.74187601819824,324.8349677214209,424.5714644803378,523.7113627029273,573.0587067714591,671.3103923899123,768.9743650070754,817.5870562164388,914.3760387477222,1010.5860560126101,1058.4750342261175,1153.8230886812305,1248.6007948412978,1295.7768344862695,1387.2316882367584,1478.139482274798,1523.389254149277,1613.482589090954,4502.833721520277,6971.637738495477,8207.495599470853,13359.041118330011,18479.771355636814,21028.638297469013,25865.897795387846,30674.222010656318,33067.58761692641,37832.83333200132,42569.57443716082,44927.30924758714,49621.61308742755,54271.937839422106,56578.72081593375,61171.57853128978,65736.96294998862,68009.40421769688,72533.88647000647,75780.78052877636
578,578,12980895.0,24.44786325051656,0.04090337015358064,81.75266002099009,183.01446752998055,286.5903849461957,336.6834766494184,436.41997340833524,535.5598716309248,584.9072156994566,683.1589013179097,780.8228739350728,829.4355651444362,926.2245476757196,1022.4345649406076,1070.323543154115,1165.671597609228,1260.449303769295,1307.625343414267,1399.0801971647559,1489.9879912027955,1535.2377630772744,1625.3310980189515,4212.942481036124,6681.746498011325,7917.6043589867,13069.149877845859,18189.88011515266,20738.747056984863,25576.00655490369,30384.330770172164,32777.696376442254,37542.942091517165,42279.68319667667,44637.418007102984,49331.721846943394,53982.04659893795,56288.8295754496,60881.687290805625,65447.071709504475,67719.51297721273,72243.99522952232,75490.88928829221
579,579,12981554.0,24.477216827386663,0.04085431799914182,71.83781176563836,173.09961927462882,276.67553669084396,326.7686283940667,426.5051251529835,525.645023375573,574.9923674441048,673.244053062558,770.9080256797212,819.5207168890845,916.3096994203679,1012.5197166852558,1060.4086948987633,1155.7567493538763,1250.5344555139434,1297.7104951589154,1389.1653489094042,1480.0731429474436,1525.3229148219227,1615.4162497635998,4455.496270334964,6924.300287310164,8160.15814828554,13311.703667144699,18432.4339044515,20981.300846283702,25818.56034420253,30626.884559471004,33020.2501657411,37785.49588081601,42522.236985975505,44879.97179640183,49574.27563624224,54224.60038823679,56531.383364748435,61124.24108010447,65689.62549880332,67962.06676651156,72486.54901882117,75733.44307759104
580,580,12982651.0,24.079083989992164,0.0415298190087141,58.53660562719972,160.71383634850275,262.2798694298751,312.83483023207543,416.41074764829057,516.4468857343263,566.2403361104301,665.3802343330196,763.9271061279125,812.9792640200046,910.6432366371677,1007.7230081321704,1056.0449103778144,1152.2549276427026,1247.8894410654577,1295.4919603113228,1390.26966647139,1483.2417204721849,1528.9005598668507,1619.8083539048903,4770.751860392677,9922.297379251835,12486.502732124458,17591.89455839084,22429.15405630967,24836.922324328305,29630.843877848234,34396.08959292315,36768.012509693835,41490.56550850896,46184.86934834938,48521.480750999915,53141.977076855575,57734.8347922116,60020.9508607881,64572.6604786187,69097.1427309283,71349.22470673652,73335.86891896855,75310.62954757402
581,581,12983405.0,24.656545296537622,0.0405571821994229,60.506865906438726,162.92746242951478,264.73083582807686,314.67388221088993,414.1116339200679,512.9545748781151,562.1541026044761,660.1114892820733,757.4829243230947,805.950004608734,902.4490699815603,998.3709023327735,1046.1164375420215,1141.1788897410918,1235.6727025929256,1281.4687169487486,1372.6496316064568,1463.285122255933,1508.3993560416795,1598.2228303507632,4742.7904490429555,7215.870194213057,8448.420674544699,12263.914713544493,17400.029407251855,19956.554291686036,24927.678796188586,29750.448999455704,32151.00494670554,36930.5671769168,41681.53918482123,44046.35737321004,48754.76468456753,53435.00742612732,55748.72077547132,60355.377105137355,64934.477535915496,67213.74588603785,71751.82147309025,76262.75138186393
