,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
2997,2997,16522128.0,22631.524304773266,4.418615319645472e-05,0.9683436655184223,2.0689153554631265,3.169213167057065,4.264023472671877,5.352540126828028,6.329589210149557,7.2109850234017,8.052997836000435,8.855944118068036,9.654885899534788,10.342973619582173,11.001582235784698,11.656874909649158,12.28843129606699,12.729971604583987,12.972855886595259,13.180449816096543,13.386094435044496,13.590322727503072,13.793532471032567,22762.83243326583,42293.30273593655,60944.80227548676,89122.84082253643,119563.1644398888,149851.67441239962,179989.12762557354,210978.53584340436,250811.20201205806,290445.21281712694,329870.2942412344,369087.5185879623,408109.1573930905,446824.7026824661,484346.34489450813,521680.855242898,558829.1696570347,596377.7926822192,633902.1623865886,670885.5419743251
2998,2998,16522686.0,22602.123907570953,4.424362967345001e-05,0.8999544145934933,1.897723665479534,2.936027564348324,3.96338208758307,4.985612878520215,5.955470655057266,6.854768383383918,7.707623085871855,8.511372671582574,9.311113753255619,10.024920803453455,10.685826897097465,11.34177516544847,11.994452044427112,12.458159668986726,12.746909212053003,12.954710826698278,13.160822916048605,13.36525551922739,13.568668570548553,24307.241274819215,43527.430119057346,62160.288694258015,92719.45121814261,123129.35158538146,153387.58926160538,183494.92218253444,216457.37277860416,256250.22916915684,295844.6273851036,335225.79752691963,374403.82556905976,413386.46450439194,451840.40984105016,489324.55114085035,526621.7482345396,563732.9339274538,601411.5474853078,638810.0034999836,675756.4179946834
2999,2999,16523219.0,22779.10093853891,4.389988888051969e-05,0.9810467446261415,2.0319923119925103,3.0603746408322716,4.083628154642092,5.067518140674036,5.9841195656626756,6.843444649788207,7.652996814134642,8.45353801456216,9.193090112877737,9.856295971611146,10.512900479312304,11.166230331432129,11.672616123747527,12.00727681628433,12.215286326714798,12.4218663411762,12.62650347616556,12.830120024775278,13.032721089913235,23928.471349403884,44188.96773019467,63099.185265767745,84121.80583432676,114651.3258522798,145030.8344258168,175258.83091784822,205336.072874245,240269.5943674579,280022.6790913778,319577.5042087409,358914.8084456258,398053.6804841245,436997.35534571344,475189.9644775376,512636.64225764514,549896.5628697022,587054.4375305102,624785.4187357562,662051.7968452023
3000,3000,16523761.0,22804.17048183612,4.385162796412681e-05,0.9910476322786225,2.035670765533614,3.0635390497375035,4.086281087823045,5.063153232600224,5.971408643131806,6.829688321047484,7.633839862642512,8.433980901030491,9.160657259955594,9.822712953140403,10.478989253890836,11.131992535949431,11.617033922226822,11.928733301314928,12.136638840260819,12.342984829386854,12.547519673510337,12.75103444964002,12.953534237868057,24162.249038131617,44432.8777602598,63498.04228997923,83326.07990023521,113870.41870080127,144265.1183439782,174508.2318788712,204600.5156380541,238548.74793848916,278321.7132322673,317896.3194579399,357255.5514387797,396413.99764193746,435377.1485787839,473700.3938240604,511165.7981916449,548444.3536391474,585536.9885068223,623280.5467837304,660616.0929091665
3001,3001,16524305.0,22781.37884863276,4.3895499330586636e-05,0.9714995889795761,2.0224451563459453,3.0508274851857062,4.074080998995527,5.05797098502747,5.97457241001611,6.833897494141642,7.643449658488077,8.443990858915596,9.183542957231172,9.846748815964581,10.503353323665738,11.156683175785563,11.663068968100962,11.997729660637765,12.205739171068233,12.412319185529634,12.616956320518995,12.820572869128712,13.02317393426667,24145.96863170008,44406.465012490866,63316.68254806394,84339.30311662296,114868.823134576,145248.33170811302,175476.3282001444,205553.57015654122,240487.0916497541,280240.176373674,319795.00149103714,359132.30572792207,398271.1777664207,437214.8526280096,475407.4617598338,512854.13953994133,550114.0601519984,587271.9348128064,625002.9160180524,662269.2941274985
3002,3002,16524830.0,22792.771816422788,4.387355816371021e-05,1.038465039188541,2.083088172443533,3.110956456647422,4.133698494732964,5.110570639510143,6.018826050041724,6.877105727957402,7.6812572695524315,8.48139830794041,9.208074666865512,9.870130360050322,10.526406660800754,11.17940994285935,11.66445132913674,11.976150708224846,12.184056247170737,12.390402236296772,12.594937080420255,12.798451856549939,13.000951644777976,23081.16099353852,43351.7897156667,62416.95424538613,82244.99185564212,112789.33065620817,143184.0302993851,173427.14383427807,203519.427593461,237467.65989389605,277240.62518767425,316815.2314133468,356174.4633941866,395332.90959734435,434296.06053419085,472619.30577946734,510084.7101470518,547363.2655945543,584455.9004622292,622199.4587391374,659535.0048645734
3003,3003,16525338.0,22833.833697239104,4.3794660732810385e-05,1.0927368942156004,2.1247247092804953,3.1515656671719103,4.173285568583464,5.136132445264831,6.0264769999685255,6.873909391576406,7.677257235292522,8.476598564886698,9.177542735848531,9.837299795431568,10.492920179984576,11.14527082271391,11.587655370868756,11.853466553932273,12.061164298818392,12.267042598148977,12.471373017497934,12.674684391328901,12.876981790974542,22764.35040308054,43055.25876036116,62430.549184597025,81072.7259223973,110441.62275447763,140866.7320586992,171140.102362858,201262.49177922856,233238.66792229124,273051.4239772125,312665.62308615673,352068.74369860656,391266.3651179686,430268.49806105864,468853.21138916025,506356.0980064234,543671.9473867613,580801.6929394708,618415.3274331948,655876.7253134488
3004,3004,16525900.0,22863.535497967903,4.3737767507080404e-05,1.0846419000580583,2.116113869305263,3.142441587115353,4.162817194094714,5.119490308353233,6.000886121605376,6.84289893420411,7.645845216271712,8.444786997738465,9.13287471778585,9.791483333988374,10.446776007852835,11.078332394270666,11.519872702787664,11.762756984798935,11.97035091430022,12.175995533248171,12.380223825706748,12.583433569236243,12.785629856665961,23277.981064802436,43579.03667388327,63109.50697655399,81761.0065161042,109939.04506315387,140379.36868050625,170667.87865301705,200805.33186619097,231794.7400840218,271627.40625267546,311261.4170577444,350686.4984818519,389903.7228285798,428925.36163370794,467640.90692308353,505162.54913512553,542497.0594835154,579645.3738976521,617193.9969228366,654718.3666272061
3005,3005,16526439.0,22797.33059871379,4.3864784768108745e-05,1.0204627360184921,2.0650858692734837,3.0929541534773732,4.115696191562915,5.0925683363400935,6.000823746871675,6.859103424787353,7.663254966382382,8.463396004770361,9.190072363695462,9.852128056880272,10.508404357630706,11.1614076396893,11.64644902596669,11.958148405054796,12.166053944000689,12.372399933126722,12.576934777250207,12.78044955337989,12.982949341607926,23491.535228949873,43762.16395107806,62827.328480797485,82655.36609105347,113199.70489161952,143594.40453479646,173837.51806968942,203929.80182887235,237878.03412930743,277650.9994230856,317225.6056487581,356584.8376295979,395743.2838327557,434706.4347696022,473029.6800148787,510495.08438246313,547773.6398299657,584866.2746976406,622609.8329745487,659945.3790999848
3006,3006,16526996.0,22872.682284070677,4.372027677297972e-05,1.2439544169497896,2.4026214046389947,3.555509782250306,4.7018148578244015,5.682322377231047,6.351268353329834,6.981890874616851,7.574501127142463,8.164155879200226,8.644000341171816,9.095404267975525,9.54452563849725,9.991407132954542,10.432947441471539,10.67583172348281,10.883425652984094,11.089070271932048,11.293298564390623,11.496508307920118,11.698704595349836,33539.65813714208,61701.17135387949,84364.83723360306,103016.33677315328,131194.37532020293,161634.6989375553,191923.2089100661,222060.66212324004,253050.07034107085,292882.7365097246,332516.74731479347,371941.82873890095,411159.05308562884,450180.691890757,488896.2371801326,526417.8793921747,563752.3897405645,600900.7041547012,638449.3271798857,675973.6968842552
3007,3007,16527525.0,23095.61563460134,4.329826127266433e-05,1.2071814538085597,2.360069831419871,3.5063749069939663,4.486882426400613,5.155828402499399,5.786450923786417,6.379061176312028,6.968715928369791,7.44856039034138,7.89996431714509,8.349085687666815,8.795967182124107,9.237507490641104,9.480391772652375,9.687985702153659,9.893630321101613,10.097858613560188,10.301068357089683,10.503264644519401,10.704452516555259,32543.629459804528,60846.2956237689,89007.8088405063,111671.47472022987,130322.9742597801,158501.01280682976,188941.33642418214,219229.84639669294,249367.29960986687,280356.7078276977,320189.3739963514,359823.38480142027,399248.46622552775,438465.69057225564,477487.3293773838,516202.8746667594,553724.5168788014,591059.0272271914,628207.3416413281,665755.9646665126
3008,3008,16528121.0,23040.25538391712,4.3402296690601525e-05,1.2656780065670767,2.4183170012461677,3.5652074315193563,4.625263892476676,5.310517319292098,5.950395206894468,6.542230159262338,7.131113479880244,7.635114373510162,8.08726067319122,8.535490288080897,8.98148446205354,9.423385928732698,9.710814353086342,9.917301437820557,10.122758722725552,10.327191325904334,10.5306043772255,10.733002948576894,10.934392104336764,31593.040779633873,59835.101535103,87936.31212901163,108690.31941100679,127291.34129071237,157818.82589702003,188197.20633424123,218424.08127916732,248500.20788191629,281431.60779530194,321193.5683604551,360757.22483717935,400107.80655779154,439255.3987318067,478207.7535891214,516631.56588477315,554085.7244239333,591353.0882896435,628434.5895411083,666083.6667012788
3009,3009,16528962.0,23067.918902016365,4.335024777257172e-05,1.2367829209554675,2.3888457217037864,3.5351629601762355,4.554324180888939,5.230731416578391,5.865293455616642,6.456832588293319,7.045421554479495,7.53666444008178,7.987766057297044,8.435771619108763,8.881542865824112,9.322600337159738,9.587091061854606,9.793474933898212,9.998829520667673,10.203159940016628,10.406471313847595,10.608768713493237,10.810057202453049,32090.69715858734,60346.88244307241,88462.14672278441,110154.73384099992,128765.05796199577,158102.26103604896,188495.8346461556,218737.8265340137,248828.99402611284,280774.1039576144,320555.9487367109,360139.39073269494,399511.90762657963,438679.077956493,477650.9116774381,516205.47689416393,553678.3657568098,590964.3669896045,628064.4132552308,665648.4965806176
3010,3010,16529466.0,22950.57785656039,4.3571887655724166e-05,1.282028342520878,2.436974809051414,3.586161205839811,4.708383714072006,5.528836262619904,6.176850457874288,6.784873182537157,7.374935386548186,7.924104558647702,8.386356097946415,8.835489295663253,9.28237630456921,9.727034569071192,10.106951999514981,10.313852449116519,10.519721040634154,10.724562900303882,10.92838315982288,11.13118691581274,11.33297922866955,31927.19767726199,60112.83405242739,86462.50751289378,105162.2748046801,128540.49662961332,159008.79202675517,189326.4792932313,219492.96443157553,249509.00098334605,286380.6370628461,326063.15634087485,365545.5131216093,404810.71867300157,443880.10021417367,482754.6293825091,520656.0893237073,558035.4183847568,595228.3259291867,632486.9548182043,670163.3199988451
3011,3011,16530018.0,23067.918902016365,4.335024777257172e-05,1.2415989328116455,2.3936617335599646,3.5399789720324133,4.559140192745116,5.235547428434569,5.870109467472819,6.4616486001494975,7.0502375663356736,7.541480451937958,7.9925820691532214,8.440587630964941,8.88635887768029,9.327416349015914,9.591907073710784,9.79829094575439,10.003645532523851,10.207975951872806,10.411287325703773,10.613584725349416,10.814873214309227,31979.59816852444,60235.78345300951,88351.04773272152,110043.63485093703,128653.95897193287,157991.16204598607,188384.73565609267,218626.7275439508,248717.89503604991,280663.0049675515,320444.849746648,360028.29174263205,399400.80863651674,438567.9789664301,477539.81268737523,516094.37790410104,553567.2667667469,590853.2679995416,627953.3142651678,665537.3975905547
3012,3012,16530531.0,23074.839969747605,4.333724529882138e-05,1.2012728545007332,2.3533356552490523,3.499652893721501,4.518814114434204,5.195221350123656,5.829783389161907,6.421322521838586,7.009911488024761,7.501154373627045,7.95225599084231,8.400261552654028,8.846032799369379,9.287090270705002,9.551580995399872,9.757964867443476,9.96331945421294,10.167649873561894,10.370961247392861,10.573258647038504,10.774547135998315,32910.002673069794,61166.18795755486,89281.45223726686,110974.03935548238,129584.36347647822,158921.56655053142,189315.14016063802,219557.13204849613,249648.29954059527,281593.4094720968,321375.2542511933,360958.69624717743,400331.21314106206,439498.3834709755,478470.2171919206,517024.78240864637,554497.6712712923,591783.672504087,628883.7187697132,666467.8020951
3013,3013,16531033.0,23111.787416433268,4.326796460965048e-05,1.24556845336997,2.3964798616113407,3.5399847066717776,4.479083536045858,5.137811611907941,5.761749946096787,6.352697861114282,6.931203893162975,7.405632170082481,7.855458413586547,8.303016206179025,8.748341920363707,9.18771267486037,9.406362375782725,9.612539984371026,9.817689322206224,10.02181552946043,10.224923697065028,10.427018917061917,10.628106229120274,31416.811402113355,59701.265562479166,87844.65776253249,111415.81494128678,130044.75742737249,156999.61434322374,187423.59459780477,217695.84286333967,247817.11399748642,277788.16377753636,317609.80828304234,357232.85174539476,396649.2718939361,435855.62713979825,474866.45017846423,513682.7150840399,551193.0934450612,588516.3973244673,625653.5605688742,663107.5589297938
3014,3014,16531543.0,23081.7631140068,4.3324246725033145e-05,1.1678170764344808,2.3198798771828,3.4661971156552487,4.485358336367952,5.161765572057405,5.796327611095655,6.387866743772333,6.976455709958509,7.467698595560793,7.918800212776057,8.366805774587776,8.812577021303127,9.253634492638751,9.518125217333619,9.724509089377225,9.929863676146686,10.134194095495642,10.337505469326608,10.53980286897225,10.741091357932062,33682.129034043995,61938.31431852907,90053.57859824107,111746.16571645658,130356.48983745242,159693.69291150564,190087.26652161224,220329.25840947035,250420.42590156948,282365.53583307104,322147.38061216753,361730.8226081516,401103.3395020363,440270.50983194966,479242.34355289483,517796.9087696206,555269.7976322664,592555.7988650613,629655.8451306873,667239.9284560742
3015,3015,16532130.0,23060.99991019025,4.336325414745427e-05,1.277169749264306,2.429232550012625,3.5755497884850738,4.594711009197777,5.271118244887229,5.90568028392548,6.4972194166021575,7.085808382788334,7.577051268390618,8.028152885605882,8.476158447417601,8.92192969413295,9.362987165468576,9.627477890163444,9.83386176220705,10.039216348976511,10.243546768325466,10.446858142156433,10.649155541802076,10.850444030761887,31159.16261877087,59415.34790325594,87530.61218296795,109223.19930118346,127833.5234221793,157170.7264962325,187564.30010633913,217806.29199419724,247897.45948629637,279842.56941779796,319624.4141968944,359207.8561928785,398580.37308676314,437747.5434166766,476719.3771376217,515273.94235434744,552746.8312169933,590032.8324497881,627132.8787154142,664716.9620408011
3016,3016,16532653.0,23028.73871145722,4.3424002179610546e-05,1.1322813728421948,2.2054061168073096,3.273178908934048,4.294857228060988,4.949462820730606,5.5946591801365395,6.1867901096916755,6.775967935423539,7.292733214995506,7.745924713335437,8.194378482846997,8.640595698077442,9.083341597116435,9.393719196787405,9.600309548408665,9.805869575694212,10.010404419817695,10.213919195947378,10.416418984175413,10.617908856965519,30755.66757313055,57140.33058463588,83393.4073832513,101384.36253611206,119364.74016892994,148070.6336532159,176636.0569260991,205059.01715785163,233340.22516188378,265486.41411629005,303466.32330143754,341256.8158982805,378840.8320575793,416232.9159369779,453438.51394456037,490012.9715963069,525738.3100620811,561285.4777320351,596655.3598300272,632684.7571570885
3017,3017,16533154.0,23005.72263348738,4.346744572780292e-05,1.191487960192969,2.3237803230621785,3.4504256440422867,4.537191793061309,5.283739014391497,5.987344239249342,6.641953172833788,7.288323877029395,7.87447437471683,8.385043689446542,8.88977289121083,9.391984878612085,9.891069081699564,10.279624041305816,10.541259032320324,10.801589180627431,11.060620994070641,11.318360938661659,11.574815473714347,11.829990993305872,32543.174024257027,60262.688167299275,87843.95741024363,106232.80774436363,126736.66132547276,156750.00159105752,186615.90471262764,216332.85726322193,245901.60398140445,280329.166263394,319578.81511801097,358632.71513971465,397471.59251063043,436114.5234961136,474564.7307099851,511135.4000803831,546842.881707636,582372.2800297136,617808.2629954697,653825.9400316672
3018,3018,16533667.0,23058.694040786173,4.336759047286902e-05,1.145794880258872,2.276955585762493,3.4024748456799143,4.441266719206882,5.152629624497191,5.849920103698638,6.4988813132345395,7.144605987816062,7.705164752256838,8.213586852660816,8.717811605918456,9.219521655534548,9.716861126235028,10.059451071399112,10.32082457046655,10.580894538201518,10.839667453152021,11.097149808759069,11.353348025071043,11.608268512630586,33261.84617642969,61009.091161696284,88617.9537543722,108882.06850444588,126995.64107607784,157038.107411363,186933.88851348677,216680.57098137675,246278.8999368552,278734.88512662746,318023.8019766853,357116.7739404605,395999.0185890553,434680.6094200469,473169.2869815332,510251.68022248277,545994.8853910596,581559.8289033093,616947.4002407927,652910.9955409652
3019,3019,16534168.0,22966.64808148468,4.354139953083458e-05,1.1686765046941465,2.3010663672505918,3.427808656718035,4.527698992003562,5.341702505429934,6.046229407270903,6.710482995275952,7.356495623164595,7.9613361795836415,8.479876482186699,8.985116913742878,9.487831335803348,9.988038587298023,10.423227966419319,10.6851247070343,10.945715310956627,11.205006267029129,11.46300407100746,11.719715174248222,11.975145982253409,33384.78288072215,61052.83569124813,86887.5069146413,105074.84043245674,127943.18411748993,157904.14426623393,187717.02652512258,217381.22424868803,246897.47843163594,283271.82467655255,322459.5342538214,361451.803789406,400249.60796296364,438853.91915732215,477139.786782753,513325.15303719236,548996.9470329357,584490.8354829062,619807.7055560614,654967.2951561371
3020,3020,16534684.0,23077.14745374458,4.333291200762062e-05,1.167845605161592,2.297408121175654,3.4213372882298914,4.418222094522493,5.127596253843637,5.818529901279315,6.466159502026098,7.110559197867461,7.657732757486149,8.165082045153346,8.669054755475408,9.170514028619866,9.66698179342923,9.986606467166713,10.247849318537096,10.50778928990417,10.76643285950029,11.023786510682925,11.279856662797696,11.534649725274916,32533.47308964088,60270.77929302271,87869.7522776588,109048.62299480959,127147.79274990127,155976.39074177388,185863.8957978379,215602.34304489844,245192.47719957144,276639.0525909106,315924.84915862954,355014.7168693761,393909.6323875764,432610.56832189683,471118.4928763899,508456.9418365934,544218.0217037706,579800.7512045859,615206.0203965098,650434.7134957064
3021,3021,16535449.0,23019.529518386014,4.3441374386096214e-05,1.2429339290229633,2.377955756193435,3.5073169346940447,4.590276483428278,5.302447572092324,6.004071936817253,6.652349449350336,7.297393841123723,7.869946307544381,8.379441750164547,8.883918660587078,9.385879614916838,9.884091244249264,10.249657951551484,10.511162166918394,10.771362187027057,11.03026451962854,11.287875639556024,11.544201977242981,11.79924995346673,31359.092384748146,59148.424695813876,86719.81404087823,106022.5069560961,125308.08030910091,155312.66023348263,185170.2929597832,214879.01806729875,244439.57852439137,277858.73939546454,317105.27187040413,356156.07074714184,395012.11382062983,433674.3709403274,472143.8074419338,508970.2754551974,544695.6139209715,580242.7815909255,615612.6636889176,650806.1469095127
3022,3022,16535954.0,23040.25538391712,4.3402296690601525e-05,1.2441642594586277,2.3786187669414627,3.5074154016367762,4.549468304922356,5.260240566568701,5.956518255559728,6.604471725984639,7.2491936873069625,7.809053529419741,8.31747562982372,8.821700383081359,9.32341043269745,9.82074990339793,10.163339848562014,10.424713347629455,10.68478331536442,10.943556230314924,11.201038585921971,11.457236802233945,11.712157289793488,31162.175057577857,58975.35626867894,86560.53364069112,106801.08129454215,124891.20430530416,154910.33802880588,184782.90288608792,214506.48489505213,244081.82859887954,276514.9431715124,315781.1034657447,354851.4323670432,393726.9061440477,432408.4969750393,470897.17453652556,507979.56777747517,543722.7729460519,579287.7164583016,614675.287795785,649886.3724259146
3023,3023,16536465.0,23571.58073417453,4.2423968561013e-05,1.1344782950762513,2.095185778626771,2.803589510262798,3.4891818049239887,4.136487681381056,4.780565276159639,5.315058894055824,5.821335917829154,6.3250567182841655,6.826265342213742,7.321861833692354,7.6185327075506075,7.87964497961612,8.13945501046985,8.397969306786136,8.655194313276338,8.911136476496749,9.165802177025336,9.41919780058292,9.620865301315694,31704.19528370449,58128.76661163696,85973.81120770151,113824.77476756684,141447.50088472193,163565.16516458476,181673.38616802788,209310.8556454754,239213.30618147427,268966.6255826459,298571.557360513,329031.0999647022,368336.5431169644,407445.9602972965,446360.3266512646,485080.61711804493,523607.8003696157,561202.4316944095,596981.3960601771,632581.9198277568
3024,3024,16537020.0,23682.622355046853,4.222505367049846e-05,1.1385493785145298,1.9200169356026706,2.6235758304671983,3.2825013940611556,3.9281911184004144,4.5232346772271566,5.037791631925094,5.542773240020316,6.04523638955165,6.545193601153257,6.956748303708601,7.218514139664133,7.478974482460871,7.738135830632506,7.996004679229169,8.252587460116404,8.507890596328872,8.761920462319146,9.006262176119877,9.17378326168959,30982.453678996553,57473.16578644349,84536.19410052184,112456.86876470903,140198.5403599005,166960.0537000124,185170.76319139084,206845.4473548745,236820.9383950839,266648.7311806429,296327.7648195429,325858.77909008914,361248.5562614509,400455.8642951235,439467.6334595091,478284.8407426873,516908.45704527816,555339.4467805924,591654.4440605128,627344.0769076106
3025,3025,16537520.0,23741.90001330153,4.2119628144324784e-05,1.1382019564279864,1.8489742180743314,2.5452519070653583,3.1932053774902696,3.8379273388125936,4.397787180925372,4.90620928132935,5.41043403458699,5.912144084203081,6.409483554903561,6.752073500067645,7.013446999135085,7.2735169668700514,7.532289881820554,7.789772237427601,8.045970453739576,8.30089094129912,8.554540070508265,8.773264453831382,8.940534462391874,29728.31803184454,56258.79349154431,82924.39548687686,110814.25897051017,138627.44018161125,166212.61755362342,186453.16520747446,204543.28821823647,234562.42194173817,264434.98679902026,294158.5688079844,323733.9125118118,356167.0270844447,395433.187378677,434503.51627997553,473378.99005698,512060.5808879716,550549.2584494579,587631.6516904074,623374.8568589842
3026,3026,16538020.0,23966.11482158851,4.1725578277677565e-05,0.7626055333145468,1.464229898039476,2.112507410572559,2.757551802345946,3.330104268766604,3.8395997113867706,4.344076621809301,4.846037576139061,5.3442492054714865,5.709815912773707,5.971320128140618,6.23152014824928,6.490422480850764,6.748033600778247,7.004359938465203,7.2594079146889525,7.513183892074412,7.740443115227008,7.907796771419126,8.07431579085928,29817.510314553867,56467.6366655666,82984.85066342834,109770.87681258633,137683.13371697246,165472.4660280382,193043.85537310256,212346.54828832042,231632.12164132524,261636.70156570696,291494.33429200755,321203.0593995231,350763.6198566157,384182.78072768886,423429.31320262846,462480.11207936617,501336.15515285416,539998.4122725518,578467.848774158,615294.3167874217
3027,3027,16538580.0,23875.2209376346,4.18844291582532e-05,0.8812580139795828,1.586753398918282,2.256337661733998,2.902673361089948,3.5173158142377585,4.039841451636795,4.545340845837287,5.048306670548023,5.548764067305833,6.003788956727807,6.269627669424092,6.5303485819912765,6.789769219652594,7.047896049545855,7.304735524196197,7.560294077910807,7.814578096544278,8.067593925217166,8.2437080624823,8.410560438277935,30859.29735853808,57456.17870876366,83920.41409923855,111296.48403475368,139189.2534987958,166883.31152012877,191791.60456459504,209955.57450622393,234016.9804773933,263963.414656996,293761.39595057565,323410.76620431745,352912.2662055965,390270.6895926791,429438.81120311783,468411.5900375385,507190.0022862963,545775.0160473717,583915.8363244776,619971.6351604243
3028,3028,16539175.0,23837.053034961933,4.19514945296843e-05,0.9752997258664572,1.681764071335456,2.356681662658488,3.0033406023633953,3.6277898783187745,4.154302837966371,4.660061314728457,5.163278672922166,5.663986359170595,6.13885666701496,6.408639306870202,6.66949061470184,6.9290409789946,7.187296896304461,7.4442648288052755,7.6999511838753865,7.95436235832313,8.207504725681328,8.39213239517774,8.559068213574209,29584.875353887626,56168.46208314007,82619.46975060263,110151.94192304715,138030.7696298413,165701.03828779416,189683.41697828655,207824.03410976098,233077.90699271686,263009.82291891176,292792.91006500594,322427.4599212559,351914.2144763473,390256.2219073537,429404.7641697518,468358.0631686853,507117.09278876364,545682.8187470069,583678.6645610613,619604.9596334603
3029,3029,16539704.0,23768.02916527936,4.207332434027861e-05,1.085663844789311,1.7950380041104552,2.4859716515461328,3.1336012522929164,3.7780009481342796,4.325174507752966,4.832523795420164,5.336496505742225,5.837955778886684,6.334423543696047,6.65404821743353,6.915291068803913,7.175231040170988,7.433874609767108,7.691228260949743,7.947298413064514,8.202091475541733,8.45561381732893,8.665807637240812,8.832994029141576,30018.985555584528,56562.72870423753,83107.84499141503,110975.30518994914,138812.3476337546,166411.3206183907,187590.1913355415,205689.36109063317,234517.95908250575,264405.4641385698,294143.9113856304,323734.04554030334,355180.6209316425,394466.41749936144,433556.285210108,472451.2007283083,511152.1366626287,549660.0612171218,586998.5101773253,622759.5900445025
