,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
25,25,12881802.0,0.0004876470312582541,2050.663565857756,10851.005582650212,31530.4874632895,52086.269790866216,62318.00514825865,82689.62491236207,102939.38686780799,113018.79914983813,133087.1398706121,153035.43735298442,162964.79406714387,182734.37091103522,202385.69162508583,212167.2267643344,231642.48767474553,251001.25289866686,260637.16739366963,279822.49366669485,298893.0586005828,308385.5200289903,327285.22842510056,19.948097312025215,29.945036759462152,34.921059392198224,44.828434556736006,54.67654636246466,59.578489422360526,69.33837019570412,79.03987010257184,83.86883627794458,93.48341872476483,103.04048915257255,107.79756498311366,117.2690119301004,126.6838031304289,131.37005899192386,140.70050150924408,149.97513168434645,154.59162168085942,163.78315876414968,172.91971476717427
26,26,12882332.0,0.00048207148997747096,2074.3811256017934,20369.794473467293,41111.4046431934,61728.9441906555,71991.41922247004,92424.24239611023,112734.84195956094,122844.5362994118,142973.16951559056,162981.39857088265,172940.58678458823,192769.55833352395,212479.91861393384,222290.84105668965,241824.6125387098,261241.5380547478,270906.4023302707,290149.36807883054,309277.2276727643,318798.20803218667,337754.6976478442,15.302464412224161,25.26945939167874,30.230577234674485,40.10827620528882,49.92688942184104,54.81414945465855,64.54479594105506,74.2172362774251,79.03173807180447,88.61752128287597,98.14596498259418,102.88879177107707,112.33186839426904,121.71845899140436,126.39067765912786,135.69317228986782,144.94002168033992,149.54268362138774,158.70668885107932,167.8158774840974
27,27,12882994.0,0.0004833264438378615,2068.995008962232,15847.363412462351,36588.97358218845,57206.513129650564,67468.9881614651,87901.81133510529,108212.410898556,118322.10523840688,138450.7384545856,158458.9675098777,168418.1557235833,188247.12727251902,207957.48755292888,217768.40999568472,237302.18147770487,256719.10699374284,266383.97126926575,285626.93701782555,304754.79661175935,314275.77697118174,333232.2665868393,17.485615024663886,27.452610004118466,32.41372784711421,42.29142681772854,52.110040034280765,56.99730006709827,66.72794655349477,76.40038688986483,81.2148886842442,90.8006718953157,100.3291155950339,105.07194238351678,114.51501900670876,123.9016096038441,128.57382827156758,137.87632290230752,147.12317229277966,151.72583423382744,160.88983946351905,169.99902809653713
28,28,12883556.0,0.0004863808590216883,2056.001961120367,15249.30203431161,35928.7839149509,56484.56624252762,66716.30159992004,87087.92136402345,107337.68331946939,117417.09560149953,137485.43632227348,157433.7338046458,167363.0905188053,187132.6673626966,206783.98807674722,216565.5232159958,236040.7841264069,255399.54935032825,265035.46384533105,284220.7901183563,303291.35505224427,312783.8164806517,331683.52487676195,17.80592930928379,27.802868756720727,32.7788913894568,42.686266553994585,52.534378359723235,57.4363214196191,67.19620219296269,76.89770209983041,81.72666827520317,91.3412507220234,100.89832114983112,105.65539698037223,115.12684392735898,124.54163512768747,129.2278909891824,138.55833350650263,147.83296368160504,152.44945367811798,161.64099076140826,170.77754676443286
29,29,12884555.0,0.000495809121812439,2016.9052080858908,13153.18522539183,33647.3956145988,54019.01537870221,64159.08299429727,84348.18961617828,104416.53033695224,114405.63960561897,134294.18453348402,154063.76137737537,163904.15964867015,183496.61723067454,202971.87814108568,212665.77908948413,231966.55786000978,251151.88413303503,260701.4687075006,279714.9104953304,298614.6188914407,308022.03569208644,326752.4183066334,18.93791561487436,29.025229237748103,34.04623589262924,44.04317534006617,53.980315815797994,58.92657313734003,68.77468494306868,78.56388803578206,83.43650877630813,93.13800868317587,102.78147665292798,107.58155730536886,117.13862773317656,126.63853035220058,131.36715051070442,140.7819417110329,150.14041624025137,154.79864008984808,164.07327026495048,173.29242220251123
30,30,12885146.0,0.0004892588439003299,2043.9078669035084,15435.455442795934,36052.99499025804,56547.20537946501,66748.29319571276,87058.89275916349,107247.9993810445,117297.2203151931,137305.44937048518,157193.99429835024,167093.60913312648,186803.96941353637,206396.42699554077,216148.66333831236,235565.58885435032,254866.367624876,264473.41887843306,283601.2784723668,302614.7202601966,312078.7484474468,330921.84545695264,17.74598483269095,27.772958588290518,32.76393093500902,42.70107141074084,52.57877038135518,57.495440538011536,67.2846436307249,77.01529011712141,81.85876427811871,91.50223224787084,101.08801545894232,105.85938332811942,115.35928594714342,124.80236257033539,129.50269730597577,138.8611718351942,148.16366646593417,152.79402585989334,162.0131777974541,171.17718302714567
31,31,12885749.0,0.0004704048220206111,2125.8285484926096,11016.293952684555,32071.357583650093,53000.475766817304,63418.040458029995,84159.6506277561,104777.1901752182,115039.66520703274,135472.48838067293,155783.08794412366,165892.78228397452,186021.41550015326,206029.64455544535,215988.83276915093,235817.80431808665,255528.16459849654,265339.08704125235,284872.8585232725,304289.78403931047,313954.6483148334,333197.6140633932,19.607215424595697,29.42582864114792,34.31308867396543,44.04373516036193,53.716175496731985,58.53067729111135,68.11646050218285,77.64490420190106,82.38773099038394,91.83080761357591,101.21739821071124,105.88961687843474,115.19211150917468,124.4389608996468,129.0416228406946,138.2056280703862,147.3148167034043,151.84895728493342,160.87653515333824,169.85011223218572
32,32,12886496.0,0.0004714407999889628,2121.157099732165,17651.988555784952,38683.63444138546,59589.474877442444,69995.45319761554,90713.99452663094,111308.60265861072,121559.66373902159,141969.76146089524,162257.771208829,172356.22150573612,192462.46735019266,212448.44321832925,222396.55452209705,242203.47218383907,261891.91035331643,271691.9208764753,291203.9667001899,310599.2968001199,320253.4116304574,339474.9751876402,16.562984441511166,26.429697381296183,31.34089924143645,41.11921449787897,50.839038617943636,55.67712575466956,65.30986824480748,74.88499008711176,79.65105109237324,89.14038772804794,98.5729616055723,103.26806887688282,112.61613475343104,121.9082828692934,126.53349250171108,135.7423905793567,144.89620372835796,149.4525562694777,158.52435859093265,167.54189574213717
33,33,12887891.0,0.00046885512200296406,2132.855018684595,16894.516865445596,37989.34934437822,58957.99848948883,69395.23989855208,90176.02686469592,110832.50886372641,121114.36767972037,141585.78441225798,161934.74667839706,172063.53622993868,192230.18845039068,212276.2090903266,222254.20823943889,242120.63279106768,261868.22204096,271697.67537442606,291268.3422846391,310721.9425299664,320405.0618212296,339684.3737235082,16.893310297991505,26.730468931603518,31.626960031333354,41.375985783046815,51.066695444836625,55.89029088021627,65.49417973854908,75.0406207825403,79.7924058321233,89.25331855807664,98.65763856704989,103.33868213110817,112.65874733304983,121.92306219187815,126.53441765037076,135.7157318721954,144.84212595964476,149.38483063533235,158.42945981158655,167.41998620147982
34,34,12888453.0,0.0004636335013692587,2156.876060609681,15571.465361153121,36793.240830964955,57888.07330989758,68388.12342801447,89293.96386407145,110074.75083021527,120418.48351325994,141013.09164523974,161484.50837777735,171674.25044752425,191962.26019545802,212128.91241591005,222166.95633682166,242152.93220495826,262019.35675658705,271907.9611704681,291596.39933994546,311167.0662501585,320908.4556868189,340303.7857867489,17.452568931104146,27.23088418754667,32.09808578254745,41.788795444337254,51.421537934475175,56.21627973804971,65.76272078204093,75.25205741771563,79.97541855757729,89.37973856655051,98.72780444309873,103.38084733255046,112.64516219137877,121.85406026902442,126.43783187169603,135.56422595914538,144.63602828060033,149.15155981108717,158.14208620098043,167.07883380777932
35,35,12889174.0,0.00046367986471939563,2156.660394570224,15414.511673197665,36636.287143009504,57731.11962194213,68231.169740059,89137.01017611599,109917.79714225982,120261.52982530449,140856.13795728426,161327.55468982187,171517.2967595688,191805.30650750257,211971.9587279546,222010.0026488662,241995.9785170028,261862.4030686316,271751.0074825126,291439.44565198995,311010.112562203,320751.5019988635,340146.8320987935,17.525344077184783,27.303659333627305,32.17086092862808,41.86157059041789,51.49431308055581,56.28905488413034,65.83549592812157,75.32483256379628,80.04819370365792,89.45251371263114,98.80057958917936,103.4536224786311,112.71793733745942,121.92683541510505,126.51060701777666,135.63700110522603,144.708803426681,149.2243349571678,158.21486134706106,167.15160895385995
36,36,12890196.0,0.0004560466912308618,2192.7579329673854,13031.828760733804,34445.452742028356,55730.98633433858,66325.95852458062,87420.79100351325,108389.44014862386,118826.68155768712,139607.46852383093,160263.95052286144,170545.80933885538,191017.226071393,211366.1883375321,221494.9778890737,241661.6301095257,261707.6507494616,271685.64989857393,291552.0744502027,311299.663700095,321129.1170335611,340699.7839437741,18.51772622303592,28.20843588482573,33.03203132020538,42.63592017853818,52.18236122252941,56.9341462721124,66.39505899806575,75.799379007039,80.48042257109726,89.80048777303894,99.06480263186725,103.67615809035986,112.8574723121845,121.98386639963385,126.52657107532146,135.57120025157565,144.5617266414689,149.03680270064973,157.9467815368546,166.80346320049534
37,37,12890752.0,0.00045732534731774413,2186.627104456583,18683.24872939545,40032.73149545495,61254.50696526679,71817.74367671579,92849.3895623163,113755.22999837328,124161.20831854637,144879.74964756178,165474.35777954155,175725.41885995242,196135.51658182606,216423.52632975986,226521.97662666696,246628.2224711235,266614.19833926007,276562.3096430279,296369.2273047699,316057.66547424725,325857.6759974061,345369.72182112077,15.966687066159968,25.686511186224635,30.524598322950553,40.15734081308847,49.73246265539275,54.498523660654236,63.98786029632893,73.4204341738533,78.11554144516381,87.46360732171203,96.7557554375744,101.38096506999207,110.58986314763771,119.74367629663895,124.30002883775869,133.37183115921363,142.38936831041815,146.87788907959373,155.81463668639262,164.69792690952553
38,38,12891285.0,0.00046684347370239533,2142.0455812936625,13993.028864223583,35151.23776591462,56182.88365151513,66651.48267850887,87494.70240774521,108213.2437367606,118525.99305274645,139058.91294915127,159469.0106710249,169628.2308674171,189855.4707158658,209961.71656032233,219969.6932793466,239895.80373222672,259702.72139396876,269561.70622998005,289191.17008660495,308703.2159103196,318415.4267189864,337752.66084058705,18.219804697974126,28.02749765784423,32.90932181455692,42.62914593462158,52.290828506727145,57.099975561485415,66.6750974037897,76.19294345863418,80.93049504472589,90.36306892225024,99.73921975761904,104.40624207010897,113.69839018597133,122.93495527688164,127.53249789603466,136.6863110450359,145.78536826184322,150.31446590761058,159.3320030588151,168.2955998871715
39,39,12892060.0,0.0004597554843285222,2175.0692141508885,19888.288349449347,41173.821941759576,62332.030843450615,72863.62661093424,93832.27575604485,114675.4954852812,125050.30413125193,145706.78613028245,166239.70602668726,176460.061678814,196809.02394495308,217036.2637934018,227104.4657169467,247150.4863568826,267076.5968097627,276994.9100576237,296742.49930751603,316371.96316414094,326142.6195511951,345596.21979652246,15.434669080973531,25.183694832686996,30.036317357750885,39.69799992985645,49.30188878818925,54.082268826919005,63.600114881763474,73.06102760771682,77.77024034537955,87.14639118074835,96.46645638269001,101.10556160910065,110.34212670001094,119.52344092183559,124.0934824681652,133.19253968497253,142.23716886122673,146.73917448194442,155.70277131030082,164.61275014650565
40,40,12892590.0,0.0004634480943227901,2157.7389404551163,16255.412715892238,37477.18818570407,58572.0206646367,69072.07078275358,89977.91121881056,110758.6981849544,121102.43086799905,141697.03899997883,162168.45573251645,172358.19780226337,192646.20755019714,212812.85977064914,222850.9036915608,242836.87955969738,262703.3041113262,272591.9085252072,292280.34669468453,311851.0136048976,321592.40304155805,340987.73314148805,17.135516012894662,26.913831269337187,31.781032864337963,41.47174252612777,51.10448501626569,55.89922681984022,65.44566786383145,74.93500449950615,79.6583656393678,89.06268564834103,98.41075152488925,103.06379441434098,112.32810927316929,121.53700735081493,126.12077895348655,135.2471730409359,144.31897536239086,148.8345068928777,157.82503328277096,166.76178088956982
41,41,12893400.0,0.00046275347800401624,2160.977815473752,18964.095804923927,40185.871274735764,61280.70375366839,71780.75387178527,92686.59430784226,113467.38127398609,123811.11395703074,144405.72208901052,164877.13882154814,175066.88089129503,195354.89063922883,215521.54285968083,225559.58678059248,245545.56264872907,265411.98720035783,275300.5916142389,294989.02978371625,314559.69669392926,324301.08613058977,343696.41623051977,15.88106419792604,25.659379454368562,30.52658104936934,40.21729071115915,49.850033201297066,54.6447750048716,64.19121604886283,73.68055268453753,78.40391382439917,87.80823383337241,97.15629970992063,101.80934259937236,111.07365745820067,120.28255553584631,124.86632713851792,133.99272122596727,143.06452354742223,147.58005507790907,156.57058146780233,165.50732907460122
42,42,12894079.0,0.00046039956055146994,2172.026399856231,17302.01861768124,38587.55220999147,59745.76111168251,70277.35687916612,91246.00602427674,112089.22575351309,122464.03439948382,143120.51639851433,163653.43629491914,173873.7919470459,194222.75421318496,214449.99406163368,224518.19598517858,244564.2166251145,264490.3270779946,274408.6403258556,294156.2295757479,313785.6934323728,323556.349819427,343009.95006475435,16.624643156526297,26.37366890823976,31.22629143330365,40.88797400540922,50.49186286374202,55.27224290247177,64.79008895731624,74.25100168326959,78.96021442093232,88.33636525630111,97.65643045824278,102.2955356846534,111.5321007755637,120.71341499738834,125.28345654371797,134.3825137605253,143.4271429367795,147.92914855749717,156.89274538585357,165.80272422205843
43,43,12895310.0,0.0004656313177630909,2147.6218670256867,18554.49707984274,39712.70598153378,60744.35186713428,71212.95089412802,92056.17062336436,112774.71195237976,123087.4612683656,143620.38116477043,164030.47888664406,174189.69908303625,194416.93893148497,214523.18477594148,224531.16149496578,244457.27194784587,264264.1896095879,274123.1744455992,293752.6383022241,313264.68412593874,322976.8949346056,342314.1290562062,16.09303819715547,25.900731157025568,30.782555313738257,40.50237943380292,50.16406200590849,54.97320906066676,64.54833090297105,74.06617695781551,78.80372854390723,88.23630242143157,97.61245325680038,102.27947556929033,111.57162368515267,120.80818877606298,125.40573139521601,134.55954454421726,143.65860176102458,148.18769940679192,157.20523655799644,166.16883338635284
44,44,12896013.0,0.0004709225261251181,2123.491539528336,25080.734561625777,51894.80828548259,78548.48768655212,91815.47931258625,118230.36370484174,144487.24078277565,157556.72231803153,183578.3598067143,209444.34252867897,222319.25456508613,247953.49932727884,273434.40715952555,286117.64609209984,311370.26556435606,336471.830865311,348966.25027936493,373842.92603105056,398570.7963093406,410879.20755814743,435385.5360268565,19.90318875208713,32.4826497043403,38.74413439587868,51.210893659873264,63.6030802702791,69.77134812112914,82.05251093161222,94.26021090863794,100.33664980755351,112.43497884578093,124.4609388078984,130.4469159967085,142.36513337982117,154.2120590073737,160.1089209432649,171.8497078180827,183.52026474771316,189.32933806579877,200.89533616118763,212.3921494536539
45,45,12896585.0,0.0004689488977159159,2132.428511657978,21091.19516116915,47985.827985777054,74719.58470790266,88026.43488928664,114520.67871980769,140856.4412515497,153965.18804471724,180065.00357873432,206008.69709022238,218922.2898489462,244633.54910223914,270191.0104020156,282912.3545372502,308240.8417099943,333417.8210757912,345949.77829963755,370901.1924058431,395703.35360988666,408048.7437994265,432628.6979299327,21.74815917833974,34.2899401928436,40.53266956211982,52.96208649405497,65.31715394595372,71.46694576148722,83.7113219513034,95.882455659823,101.94069358598937,114.00278387299649,125.99272187601429,131.9607686958728,143.84328692672196,155.65472684920454,161.53392555835615,173.23954469943874,184.87514399797567,190.66681712006672,202.19817111271055,213.6605473319865
46,46,12897804.0,0.0004607680091375736,2170.2895604052787,20235.742297471024,47373.50748298564,74348.94140528071,87776.08767470672,114509.84439683231,141083.686216163,154310.93840873736,180646.70094047935,206824.92928063803,219855.263267664,245798.95677915204,271587.4615858435,284423.8087911688,309981.27009094524,335385.8531701425,348031.10139892396,373208.08076472086,398234.45741384,410691.4520947728,435493.6132988163,22.035269561124224,34.464686493059375,40.651486088569534,52.969545760491634,65.2139219503078,71.30861675445573,83.44329358499377,95.50538387200089,101.50934468083372,113.46336869487719,125.34588692572636,131.26046490702288,143.03652555736053,154.74214469844313,160.56867067367847,172.16941711907114,183.70077111171497,189.44055540554356,200.86859806609678,212.22828103651503
47,47,12898373.0,0.00045833252020801104,2181.8220525703846,18868.54303971093,46087.83954571085,73144.31698950517,86611.80354468706,113425.87729262051,140079.55671762265,153346.54835556936,179761.43277154304,206018.30987305328,219087.79142004438,245109.4289320922,270975.41167728225,283850.3237252499,309484.56851045985,334965.47636558616,347648.71530954883,372901.3348044796,398002.9001279735,410497.3195532463,435373.995327269,22.623573352648638,35.01575997418155,41.18402783057014,53.465190652080594,65.67289064006775,71.7493295444394,83.84765859353004,95.87361856644574,101.85959576063071,113.77781315444487,125.62473879263489,131.52160073382095,143.26238761918088,154.93294455929046,160.7420178825921,172.30801598836618,183.80482929115558,189.5274212166029,200.92123274703752,212.2468893534216
48,48,12898885.0,0.0004368969444292238,2288.869292291417,18975.591524816733,46856.01975831937,74569.67450985896,88364.27411199722,115829.6375216641,143130.71018940382,156719.9452982373,183776.4227420316,210671.05556663952,224057.98304514695,250711.6624701491,277205.9063006702,290393.5385240695,316650.4156255797,342750.2311595968,355741.53468461864,381607.5174298087,407318.7766831016,420116.67426298634,445597.5821181126,22.240558358022675,34.338887407113305,40.36088657119617,52.35082457421397,64.26904196802813,70.20138962492163,82.01282954740421,93.75361643276415,99.59764739763841,111.23324669617536,122.79924480194946,128.55627381091023,140.01865003018617,151.41246156062078,157.08378373571028,168.3755160415223,179.59970406050073,185.186595275727,196.3102240191704,207.36731387566084
49,49,12899703.0,0.000429575790113982,2327.877927512311,16593.1786247897,44725.65049770923,72689.84148394056,86609.14642923803,114322.8011807776,141870.68057080996,155582.76419258275,182883.83686032248,210021.6020458371,223529.54941295026,250424.18223755818,277157.93895968376,290464.78914106777,316959.0329715888,343294.7955033308,356403.5422964984,382503.3578305154,408447.0513420035,421360.64410072734,447071.90335402027,23.137886570269167,35.127824573286965,41.09587139314546,52.97838962399463,64.78982954647721,70.66902825562882,82.37464739671141,94.01024669524836,99.80191981733941,111.33327380998324,122.79565002925916,128.50110076436505,139.8607837347833,151.15251604059532,156.77302757718863,167.96359527479999,179.08722401824338,184.6240615037621,195.64803152872517,206.60605906430925
50,50,12900229.0,0.0004189281569272011,2387.0441350490896,19490.117378267834,47962.19558074196,76263.9615799739,90351.29558118276,118399.50115091958,146279.92938442223,160157.54128000795,187788.18373810005,215253.54714776695,228924.55841834022,256143.85492434015,283200.33236813446,296667.8189233164,323481.8926712498,350135.57209625194,363402.56373419863,389817.4481501723,416074.32525168255,429143.80679867364,455165.4443107215,21.73154196573862,33.57846760392864,39.47532954511469,51.21611643047463,62.88667337058422,68.69574669388584,80.26174479965994,91.75855810244933,97.48115002789665,108.87496155833128,120.20061816471535,125.8380160392328,137.06220405821122,148.2192520654578,153.77272401688086,164.8298138733713,175.82076329968828,181.29155906294673,192.1840385829025,203.01136215934287
51,51,12900937.0,0.00042700618038925677,2341.8864782903256,16742.209611877923,44959.20151119819,73007.40708093501,86968.5303691402,114765.4472100234,142396.08966811548,156149.3694560096,183532.46434835566,210751.76085435558,224300.29093103672,251275.72485333178,278089.79860126524,291436.62784488336,318010.46966421406,344425.35408018774,357573.4843885304,383751.7127286891,409773.3502407369,422725.7402272031,448514.2450338946,23.026228467255354,34.98025248129882,40.930423055254494,52.7773486934445,64.55340934378218,70.4149975199905,82.08555446010008,93.68630090549277,99.4606258891758,110.9574391919652,122.38548185251841,128.07384264784713,139.39949925423122,150.657408665342,156.26108514772707,167.41813315497365,178.50844259191547,184.0286949628872,195.01964438920416,205.94484898286328
52,52,12901834.0,0.0004254292554767545,2350.5670734358796,25438.312954722493,53655.30485404276,81703.51042377957,95664.63371198476,123461.55055286796,151092.19301096007,164845.47279885414,192228.56769120024,219447.86419720014,232996.39427388128,259971.82819617636,286785.9019441098,300132.73118772794,326706.57300705864,353121.4574230323,366269.587731375,392447.81607153366,418469.4535835815,431421.8435700477,457210.3483767392,19.3196960414737,31.273720055517167,37.22389062947284,49.070816267662856,60.846876918000525,66.70846509420885,78.37902203431844,89.97976847971111,95.75409346339416,107.25090676618355,118.67894942673676,124.3673102220655,135.69296682844958,146.95087623956033,152.55455272194544,163.711600729192,174.8019101661338,180.32216253710553,191.3131119634225,202.23831655708162
53,53,12902526.0,0.00042837472023664395,2334.4047927188076,23191.03247485412,51323.504347773654,79287.69533400498,93207.00027930245,120920.65503084203,148468.53442087438,162180.61804264717,189481.6907103869,216619.4558959015,230127.40326301468,257022.0360876226,283755.7928097482,297062.64299113216,323556.8868216532,349892.6493533952,363001.39614656277,389101.2116805799,415044.9051920679,427958.49795079173,453669.75720408466,20.30740720537157,32.29734520838937,38.26539202824786,50.14791025909704,61.95935018157961,67.83854889073122,79.54416803181381,91.17976733035076,96.97144045244181,108.50279444508564,119.96517066436157,125.67062139946745,137.0303043698857,148.32203667569772,153.94254821229103,165.1331159099024,176.25674465334578,181.7935821388645,192.81755216382757,203.77557969941165
54,54,12903486.0,0.00042022878411400596,2379.6561249566976,26192.067472631275,54578.86197148299,82795.85387080326,96840.99174251393,124805.18272874526,152602.09956962845,166438.1424255823,193986.02181561466,221369.11670796073,234999.17810512715,262136.9432906418,289112.3772129369,302539.52348236286,329273.28020448843,355847.12202381913,369074.3742163935,395410.1367481355,421588.36508829414,434618.69907532015,460562.3925868082,18.951655583217818,30.83417381406699,36.7487517953635,48.52481244570117,60.230431586783766,66.0569575620191,77.65770400741177,89.1890580000556,94.9288422938842,106.3568849544374,117.71656792485564,123.37090235615022,134.628811767261,145.81937946487236,151.38953625689265,162.47984569383448,173.50381571879754,178.99104749112314,189.91625208478226,200.7761046175413
55,55,12904025.0,0.0004418174475703838,2263.378247054616,20730.09654645739,48443.751297996976,75991.63068802933,89703.71430980212,117004.78697754184,144142.55216305645,157650.49953016962,184545.13235477754,211278.88907690314,224585.73925828713,251079.98308880816,277415.7456205502,290524.49241371773,316624.30794773484,342568.00145922287,355481.5942179467,381192.8534712396,406750.31477101607,419471.6589062506,444800.1460789948,21.548685902024204,33.719819610543794,39.778057536710165,51.84014782371729,63.83008582673509,69.79813264659359,81.68065087744276,93.49209079992532,99.37128950907695,111.07690865015952,122.71250794869648,128.50418107078752,140.03553506343135,151.4979112827073,157.20336201781316,168.5630449882314,179.85477729404343,185.47528883063674,196.6658565282481,207.7894852716915
