,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
2128,2128,14851588.0,0.002742445990156471,364.6379923576707,3.245529829015691,6.42799055509937,9.594579626451925,12.745375968719108,15.880458423510074,18.999905376882335,22.103794840855468,25.192204320349305,28.2652111003718,31.32289190410484,34.36532327468983,37.392581142206865,40.404741294250364,43.401879047035294,46.3840691316692,49.35138632642593,52.30390467427031,55.24169801813227,58.16483978613812,61.0734030551538,0.010393380756979565,0.01911412880325582,0.027791383608029012,0.036425362872564544,0.04501628210057186,0.05356435614179275,0.0620697984562424,0.07053282202722984,0.07895363795237442,0.08733245702961039,0.0956694890179919,0.10396494153582471,0.11221902235165931,0.12043193795850105,0.1286038938352296,0.13673509332578646,0.14482574067873794,0.15287603785763382,0.16088618584390363,0.16885638527059108
2129,2129,14854434.0,0.002738883304747805,365.1123062696823,3.340995768712779,6.52504814549689,9.69322077737289,12.845592835609526,15.98224318145398,19.10325011747662,22.2086917931531,25.2986458477674,28.373189391170538,31.432399389595492,34.476352223199626,37.50512406453119,40.51879064571542,43.517427235537006,46.50110880561396,49.46990990559434,52.423904730566825,55.36316727185637,58.287770925903686,61.197788744536616,0.010131107732604009,0.018847496563512242,0.027520414165192943,0.036150077698628956,0.04473670276831755,0.053280503990132844,0.06178169491197629,0.07024048826693285,0.07865709522695916,0.08703172598511959,0.0953645903561929,0.1036558966910002,0.11190585178660893,0.12011466217234798,0.1282825330123059,0.13640966836672436,0.14449627181165933,0.1525425449696744,0.16054868882192144,0.16851490435085426
2130,2130,14857407.0,0.0027380618040619945,365.2218509152974,3.4522977547905893,6.636350131574701,9.8045227634507,12.956894821687337,16.09354516753179,19.21455210355443,22.31999377923091,25.409947833845212,28.484491377248347,31.543701375673304,34.58765420927744,37.616426050609,40.63009263179323,43.62872922161482,46.61241079169177,49.581211891672154,52.53520671664464,55.47446925793418,58.3990729119815,61.30909073061443,0.009826298978278048,0.018542687809186283,0.02721560541086698,0.03584526894430299,0.044431894013991585,0.052975695235806884,0.061476886157650325,0.06993567951260689,0.07835228647263319,0.08672691723079362,0.09505978160186694,0.10335108793667423,0.11160104303228296,0.11980985341802201,0.12797772425797993,0.1361048596123984,0.14419146305733338,0.15223773621534845,0.1602438800675955,0.1682100955965283
2131,2131,14858188.0,0.0026763433447242004,373.64413724093794,3.402752107256983,6.623630612074764,9.82844566507813,13.017277454104333,16.19020558427783,19.347309505785564,22.488668140162503,25.614359968953835,28.724463008874174,31.819055206429823,34.89821387262629,37.96201587554718,41.010537816409695,44.04385599349183,47.06204627199923,50.065183869833554,53.05334410163523,56.02660157694179,58.98503056189757,61.928705040277016,0.009953401392224682,0.018570130895163482,0.027143886450623704,0.035674881965154746,0.044163331577525826,0.05260944659768959,0.061013438745923174,0.06937551774285526,0.07769589290478551,0.08597477205594395,0.09421236212455539,0.10240886906778031,0.11056449814167009,0.11867945243783984,0.1267539355784923,0.13478814886304666,0.14278229328041636,0.15073656909483008,0.15865117434789314,0.16652630762432666
2132,2132,14858944.0,0.0026417777724849203,378.5329751863934,3.423785735359555,6.6656669494008405,9.89138010636912,13.101005732129357,16.294624159281597,19.472315031201788,22.63415796211048,25.780231933412974,28.910615498381233,32.025387075552764,35.124624377693024,38.20840502616402,41.276805891160734,44.32990389209778,47.367775247448755,50.390495859300565,53.398141472954265,56.39078697293378,59.36850750666286,62.33137722060305,0.009891969591491172,0.018452874736370632,0.026971084322692566,0.03544681108573902,0.04388026723005997,0.052271663351539314,0.06062120935921938,0.06892911406446743,0.07719558475831467,0.08542082815170497,0.09360505030848768,0.10174845553531099,0.10985124733221432,0.11791362832069992,0.12593579981777006,0.1339179628145549,0.14186031649327732,0.14976305956209368,0.1576263894736858,0.1654505027048581
2133,2133,14859505.0,0.002657941056645915,376.2310670884143,3.379477204942472,6.611647941880385,9.82769884926971,13.02771053186529,16.2117629086494,19.379935540525402,22.53230759876204,25.66895794460649,28.789964880629128,31.895406556305613,34.98536061091991,38.05990415432305,41.119114152748004,44.16306698635214,47.191838827683696,50.20550540886793,53.20414199868952,56.18782356876647,59.15662466874686,62.11061949371934,0.010012203706459874,0.01859882877614847,0.027142629997963765,0.03564382091980721,0.04410261427476377,0.052519221234790074,0.060893851992950505,0.06922671636402382,0.07751802269883112,0.08576797779443986,0.0939767881801789,0.10214465902013682,0.11027179437455528,0.11835839781949026,0.12640467097750532,0.13441081482975237,0.14237703035868518,0.1503035160003869,0.15819047003923126,0.16603808983330196
2134,2134,14860878.0,0.0027040507439903836,369.8155451492357,3.289518632318186,6.494333685321552,9.683165474347756,12.856093604521252,16.013197526028986,19.154556160405924,22.280247989197257,25.390351029117596,28.48494322667325,31.564101892869715,34.6279038957906,37.67642583665312,40.70974401373525,43.72793429224265,46.731071890076976,49.719232121878655,52.69248959718522,55.65091858214099,58.59459306052044,61.52358670064156,0.010263574804965408,0.018923493506903134,0.027540223009841935,0.03611397856530216,0.0446449740798332,0.05313342369220428,0.06157953871236804,0.06998353086060163,0.07834560985753372,0.08666598501946397,0.0949448641706224,0.10318245423923385,0.11137896118245875,0.11953459025634855,0.12764954455251828,0.13572402769317074,0.1437582409777251,0.1517523853950948,0.15970666120950852,0.1676212664625716
2135,2135,14862880.0,0.0027290415427308136,366.4290133888364,3.2312602409090676,6.421686742738171,9.596201694178232,12.75488444934477,15.89781406293174,19.02506903931044,22.136727527750015,25.232867291655023,28.313565783206784,31.37890000844228,34.42894660373145,37.46378170872926,40.48348133507206,43.488120843142234,46.477775499167194,49.4525198715181,52.41242837512998,55.3575749590169,58.28803335229791,61.20387676490164,0.010428542347536741,0.01912751638639456,0.02778310671017287,0.03639552895628565,0.04496499879958327,0.05349173024080378,0.061975936509755386,0.07041782999182826,0.07881762147967647,0.08717552075610181,0.09549173685536469,0.10376647764964608,0.11199995045379635,0.12019236023319016,0.12834391261395003,0.13645481071039925,0.14452525781268802,0.1525554552272855,0.16054560394505246,0.1684959035155111
2136,2136,14863750.0,0.002732044989851048,366.0261832124955,3.5045932791839176,6.691831069750547,9.863173284917446,13.018699129791854,16.158487617032172,19.282616986875002,22.391165552570136,25.484210909170308,28.561830339924718,31.624100884102678,34.67109909968138,37.70290114088597,40.71958263574123,43.72121924080588,46.707885833947834,49.67965707097687,52.636607256766,55.57881040654801,58.5063399483049,61.419269060302234,0.009683022268817693,0.01839069927477279,0.02705494898094743,0.03567598746304488,0.044254030524310095,0.052789292640259895,0.06128198720369481,0.06973232610869896,0.07814052100408883,0.0865067822198092,0.09483131834067425,0.10311433781607973,0.11135604753162036,0.11955665340667183,0.12771636101080033,0.135835373761713,0.1439138949191626,0.15195212612257275,0.1599502683594664,0.16790852189808944
2137,2137,14865237.0,0.0027487605591814865,363.8003305379845,3.469538197264927,6.647229069185118,9.80907200009381,12.955145971396306,16.085529536364565,19.2003011135361,22.299538415676356,25.38331906414735,28.451719929144062,31.504817930081114,34.54268928543209,37.56540989728389,40.57305551093759,43.56570101091712,46.543421544646186,49.50629125858638,52.4543843094216,55.38777454309776,58.306535026121566,61.21073899783105,0.009779616385815065,0.018513454551092216,0.027203734543017336,0.03585067373198908,0.04445448828976136,0.053015393434640824,0.06153360302096276,0.07000932978400921,0.07844278592833016,0.0868341820498095,0.09518372805748956,0.10349163276273762,0.11175810345658486,0.11998334684997516,0.12816756900675788,0.13631097423358118,0.1444137660304845,0.1524761470189701,0.16049831851604027,0.1684804815128251
2138,2138,14867315.0,0.00266486034861625,375.2541856533901,3.512121805276618,6.739448096608133,9.950678953854034,13.14589436875402,16.32517446054816,19.488598628576497,22.636245876332463,25.76819499935856,28.884524223629345,31.98531150508855,35.0706342860208,38.14056978181919,41.19519454020177,44.234585126197175,47.258817481173814,50.267967104896464,53.26210931645996,56.24131893358661,59.205670438209644,62.15523785659789,0.00966015048025714,0.01825966429605001,0.026816290140871158,0.03533024196018343,0.043801732242511195,0.052230972935022206,0.06061817470198133,0.06896354717773868,0.07726729888759577,0.08552963785133183,0.09375076979822047,0.10193090116764657,0.1100702359485635,0.11816897731134866,0.12622732823736263,0.13424549005233682,0.14222366304226286,0.15016204673253195,0.1580608398181774,0.16592023901335612
2139,2139,14870897.0,0.0027350517424155054,365.62379588359585,3.487508798939439,6.673153529368095,9.842910503810764,12.99685913581922,16.135078084824222,19.257645897024435,22.364640639989403,25.45613988082928,28.532221076247044,31.592960918783547,34.638436132262086,37.66872263029304,40.68389629212356,43.68403243490232,46.66920617447668,49.63949201656111,52.59496421061093,55.535696625192585,58.461762810334356,61.373235967353416,0.009729799816920287,0.018441831632207913,0.027110413981416063,0.03573576413598414,0.044318097147945136,0.052857627725813545,0.06135456950605556,0.06980913430305333,0.07822153436197785,0.086591979276023,0.09492067858194111,0.1032078403409104,0.11145367173427088,0.11965837898881032,0.12782216695407855,0.13594524005984676,0.14402780120432804,0.15207005236716203,0.16007219453503727,0.1680344279807706
2140,2140,14872250.0,0.00279700509100921,357.52526987327786,3.310976529846241,6.461772872113424,9.596855326904391,12.71630228027665,15.820191744249787,18.90860122374362,21.98160800376612,25.039288807499158,28.081720178084144,31.10897804560118,34.12113819764468,37.118275950429606,40.10046603506352,43.06778322982025,46.020301577664625,48.95809492152659,51.881236689532436,54.78979995854811,57.68385734144601,60.56348138853136,0.010224400953706154,0.019032789186907255,0.027797247697682232,0.03651799574395849,0.045195250548731684,0.05382922981326722,0.06242014904127453,0.07096822308249542,0.07947366539694507,0.0879366889679325,0.0963575048930771,0.10473632397031304,0.11307335595869457,0.12136880847652737,0.129622889292362,0.13783580489920372,0.14600776077593228,0.15413896026648913,0.1622296076194406,0.1702799047983365
2141,2141,14876317.0,0.002814680959830667,355.28005279154644,3.2033443313378305,6.344702965714771,9.470394794506104,12.58049783442644,15.675090031982092,18.75424869817856,21.818050701099445,24.866572641961962,27.8998908190441,30.918081097551497,33.92121869538582,36.9093789271875,39.882636402494064,42.84106538744984,45.78473986582928,48.7137335059504,51.62811936875418,54.52797041410155,57.41335920156749,60.284357700260294,0.010530126362389036,0.019364978289344685,0.02815576826123288,0.03690271638732983,0.0456060407984127,0.05426595950035042,0.06288268900328922,0.07145644455874944,0.07998744007328049,0.08847588968565157,0.09692200470581533,0.10532599685404892,0.11368807585098101,0.12200845101291126,0.13028733016406968,0.13852492023268115,0.14672142717590606,0.15487705624979584,0.16299201054596557,0.17106649368661803
2142,2142,14877763.0,0.0028237019136906293,354.1450303771555,3.4617728722748957,6.596855327065863,9.716302280438123,12.820191744411257,15.908601223905091,18.98160800392759,22.03928880766063,25.081720178245615,28.10897804576265,31.121138197806154,34.11827595059108,37.10046603522499,40.06778322998172,43.0203015778261,45.95809492168806,48.88123668969391,51.78979995870958,54.68385734160748,57.56348138869283,60.4287439599667,0.009803084757214921,0.018655623265763588,0.02746401149896469,0.036228470009739666,0.04494921805601592,0.053626472860789115,0.06226045212532465,0.07085137135333196,0.07939944539455285,0.0879048877090025,0.09636791127998993,0.10478872720513452,0.11316754628237048,0.12150457827075199,0.1298000307885848,0.1380541116044194,0.14626702721126114,0.15443898308798973,0.16257018257854658,0.17066082993149803
2143,2143,14878522.0,0.0028520791637742264,350.6214037469687,3.4203816429962726,6.539828596368532,9.643718060341667,12.732127539835501,15.805134319858,18.862815123591037,21.905246494176026,24.93250436169306,27.944664513736562,30.94180226652149,33.9239923511554,36.89130954591213,39.84382789375651,42.78162123761847,45.704763005624315,48.613326274639995,51.50738365753789,54.387007704623244,57.25227027589711,60.10324294699893,0.009921034700046051,0.018817944296838255,0.02767048280538692,0.036478871038588025,0.045243329549363,0.05396407759563925,0.06264133240041245,0.07127531166494798,0.0798662308929553,0.0884143049341762,0.09691974724862583,0.10538277081961327,0.11380358674475785,0.12218240582199381,0.13051943781037534,0.13881489032820815,0.14706897114404274,0.15528188675088447,0.16345384262761306,0.1715850421181699
2144,2144,14879205.0,0.0029088193421751424,343.7820924458736,3.183428330009131,6.273382384623431,9.347925928026566,12.407135926451524,15.451088760055658,18.479860601387216,21.493527182571448,24.492163772393038,27.47584534246999,30.444646442450374,33.39864126742286,36.337903808712404,39.262507462759714,42.17252528139265,45.068030029476375,47.94909415305181,50.81578958410739,53.668188052614155,56.50636088827078,59.330378918587265,0.010610751013884749,0.019592580103289483,0.028529614057985996,0.037422076660083396,0.04627019000212734,0.05507417535153094,0.06383425307368003,0.07255064190458826,0.08122355950626896,0.08985322303970497,0.09843984810939356,0.10698364933120887,0.1154848402530523,0.12394363360800888,0.13236024056803516,0.1407348713261956,0.14906773569726892,0.1573590420320762,0.16560899712768495,0.173817807513424
2145,2145,14891428.0,0.002730679377067268,366.20923291038054,3.34740821061652,6.536239999642724,9.70916812981622,12.866272051323953,16.007630685700892,19.133322514492228,22.243425554412564,25.338017751968216,28.417176418164683,31.480978421085567,34.52950036194809,37.562818539030225,40.58100881753762,43.58414641537194,46.572306647173626,49.54556412248019,52.50399310743596,55.4476675858154,58.37666122593652,61.2910470887403,0.010112107300738154,0.01881543171182102,0.02747535041375875,0.03609207991669755,0.04466583547215777,0.05319683098668881,0.06168528059905989,0.07013139561922366,0.07853538776745725,0.08689746676438934,0.09521784192631957,0.10349672107747801,0.11173431114608946,0.11993081808931437,0.12808644716320416,0.1362014014593739,0.14427588460002636,0.15231009788458072,0.16030424230195042,0.16825851811636414
2146,2146,14893802.0,0.002767238161914291,361.37113666726486,3.2215593862402434,6.389732018116244,9.54210407635288,12.678754422197333,15.799761358219973,18.905203033896456,21.995157088510755,25.06970063191389,28.128910630338847,31.17286346394298,34.20163530527454,37.215301886458775,40.21393847628036,43.197620046357315,46.1664211463377,49.12041597131018,52.059678512599724,54.98428216664704,57.89429998527997,60.7898047333637,0.010466265197119332,0.019226342919268415,0.027942731750176652,0.03661564935185735,0.04524531288529336,0.05383193795498196,0.06237573917679725,0.0708769300986407,0.07933572345359727,0.08775233041362356,0.09612696117178399,0.1044598255428573,0.11275113187766461,0.12100108697327334,0.1292098973590124,0.1373777681989703,0.14550490355338877,0.15359150699832375,0.1616377801563388,0.16964392400858586
