,index,blocknum,p0vs1,p1vs0,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10
2386,2386,14877903.0,1982.9145456797626,0.0005043081670759494,130.38832619116482,262.0746787146471,392.4507976727273,521.5297164782164,649.324993279421,775.848751781481,901.1129979320993,1025.1511567699172,1147.9551739134356,1269.5174862332356,1389.8702932387982,529458.6985929954,787517.1235976547,1042946.1597431992,1295833.752979339,1546205.2090117144,1794085.5394489605,2039495.7621929655,2282463.3986006193,2523013.578696049,2761170.3642000505
2387,2387,14878976.0,1979.1507729447815,0.0005052672154492295,10.584243815026396,143.57860309287204,275.2649556163543,405.64107457443447,534.7199933799236,662.5152701811282,789.0390286831882,914.3032748338065,1038.3414336716244,1161.1454508151428,1282.7077631349428,761021.8806488947,1016450.9167944392,1269338.510030579,1519709.9660629544,1767590.2965002004,2013000.5192442054,2255968.1556518595,2496518.3357472885,2734675.12125129,2970462.3260424268
2388,2388,14879574.0,1952.222632657166,0.0005122366595242788,102.25177431351442,235.24613359136006,366.93248611484233,497.3086050729225,626.3875238784116,754.1828006796162,880.7065591816762,1005.9708053322946,1130.0089641701124,1252.8129813136309,1374.3752936334308,580831.802837771,836260.8389833155,1089148.4322194555,1339519.8882518306,1587400.2186890768,1832810.4414330816,2075778.0778407357,2316328.2579361647,2554485.043440167,2790272.248231303
2389,2389,14880348.0,1964.7562957760372,0.000508968976025101,59.437893831167074,192.43225310901272,324.118605632495,454.4947245905752,583.5736433960643,711.3689201972688,837.8926786993288,963.1569248499472,1087.195083687765,1209.9991008312836,1331.5614131510836,664684.0307661801,920113.0669117246,1173000.6601478646,1423372.1161802397,1671252.446617486,1916662.669361491,2159630.305769145,2400180.485864574,2638337.2713685757,2874124.476159712
2390,2390,14881409.0,1949.101729875438,0.0005130568531504548,122.6817550457861,266.9863790305951,409.87046273955605,551.3328993389289,691.3878305162266,830.0499117587495,967.3323537993355,1103.248237941796,1237.832054700981,1371.0768036991099,1502.9759661902258,607429.2652088727,884616.2679742245,1137503.8612103644,1387875.3172427397,1635755.6476799857,1881165.8704239908,2124133.5068316446,2364683.686927074,2602840.4724310758,2838627.677222212
2391,2391,14881995.0,1949.101729875438,0.0005130568531504548,122.74395122147747,267.0485752062865,409.9326589152474,551.3950955146203,691.450026691918,830.1121079344409,967.3945499750268,1103.3104341174874,1237.8942508766722,1371.1389998748014,1503.038162365917,607308.0352482809,884495.0380136326,1137382.6312497726,1387754.0872821477,1635634.417719394,1881044.640463399,2124012.276871053,2364562.456966482,2602719.2424704838,2838506.44726162
2392,2392,14882644.0,1949.101729875438,0.0005130568531504548,122.90522222146834,267.20984620627735,410.0939299152383,551.5563665146111,691.6112976919088,830.2733789344318,967.5558209750177,1103.4717051174782,1238.055521876663,1371.3002708747922,1503.1994333659081,606993.6979490258,884180.7007143776,1137068.2939505174,1387439.7499828928,1635320.0804201388,1880730.3031641438,2123697.939571798,2364248.119667227,2602404.905171229,2838192.109962365
2393,2393,14883889.0,1926.8165595395787,0.0005189907648701931,60.91791533677598,206.48753221975747,350.7921562045665,493.6762399135274,635.1386765129002,775.193607690198,913.855688932721,1051.138130973307,1187.0540151157675,1321.6378318749523,1454.8825808730812,722194.4560947381,975082.049330878,1225453.5053632532,1473333.8358004994,1718744.0585445042,1961711.6949521583,2202261.8750475873,2440418.6605515894,2676205.8653427255,2909647.0656886767
2394,2394,14884837.0,1931.4462411981021,0.0005177467426583338,43.41957467661894,188.98919155960044,333.2938155444094,476.17789925337036,617.6403358527432,757.6952670300409,896.357348272564,1033.63979031315,1169.5556744556104,1304.1394912147953,1437.3842402129242,755953.7699075497,1008841.3631436896,1259212.8191760648,1507093.149613311,1752503.3723573158,1995471.0087649699,2236021.188860399,2474177.974364401,2709965.179155537,2943406.379501488
2395,2395,14885349.0,1940.9330772136937,0.0005152161152488317,8.041666279612144,153.61128316259365,297.91590714740266,440.7999908563636,582.2624274557364,722.3173586330341,860.9794398755571,998.261881916143,1134.1777660586035,1268.7615828177884,1402.0063318159175,824454.4368616557,1077342.0300977957,1327713.4861301708,1575593.816567417,1821004.039311422,2063971.675719076,2304521.8558145054,2542678.641318507,2778465.846109643,3011907.0464555942
2396,2396,14885860.0,1873.8039920059173,0.000533673748303575,120.86094317855753,267.8921744862122,413.4617913691937,557.7664153540027,700.6504990629636,842.1129356623364,982.1678668396341,1120.8299480821572,1258.1123901227431,1394.0282742652037,1528.6120910243885,581723.8008266096,832095.2568589848,1079975.587296231,1325385.810040236,1568353.44644789,1808903.626543319,2047060.412047321,2282847.616838457,2516288.817184408,2747407.358333486
2397,2397,14886472.0,1838.90727863557,0.0005438012082599285,103.61012100896959,252.08586223276245,399.1170935404171,544.6867104233986,688.9913344082076,831.8754181171686,973.3378547165414,1113.3927858938391,1252.0548671363622,1389.337309176948,1525.2531933194086,566706.4978488357,814586.8282860818,1059997.0510300868,1302964.6874377409,1543514.86753317,1781671.6530371718,2017458.857828308,2250900.058174259,2482018.599323337,2710837.5752303605
2398,2398,14887049.0,1784.9189620763195,0.000560249524626453,33.795458870933885,173.38033183577042,311.57638557299765,460.05212679679056,607.0833581044452,752.6529749874267,896.9575989722357,1039.8416826811965,1181.3041192805695,1321.3590504578672,1460.0211317003902,683189.2409520077,926156.8773596617,1166707.0574550908,1404863.8429590927,1640651.0477502288,1874092.24809618,2105210.789245258,2334029.7651522816,2557395.3479663273,2778534.0421616905
2399,2399,14887558.0,1805.3824352767674,0.0005538992628155811,93.43517093789191,231.63122467511914,380.10696589891205,527.1381972065667,672.7078140895482,817.0124380743572,959.8965217833181,1101.3589583826908,1241.4138895599885,1380.0759708025116,1517.3584128430975,581303.0680967143,826713.2908407192,1069680.9272483732,1310231.1073438025,1548387.8928478044,1784175.0976389404,2017616.2979848913,2248734.8391339695,2477553.815040993,2700919.3978550388
2400,2400,14888978.0,1820.610755737751,0.0005492662266486382,34.81088589787312,173.00693963510037,321.4826808588932,468.51391216654787,614.0835290495294,758.3881530343384,901.2722367432993,1042.734673342672,1182.7896045199698,1321.4516857624928,1458.7341278030788,687597.5271364402,933007.7498804452,1175975.3862880992,1416525.5663835283,1654682.3518875302,1890469.5566786663,2123910.7570246174,2355029.2981736953,2583848.274080719,2807213.8568947646
2401,2401,14890069.0,1821.3391092839743,0.0005490465750736179,32.529634736034396,170.72568847326164,319.2014296970545,466.23266100470914,611.8022778876907,756.1069018724996,898.9909855814606,1040.4534221808335,1180.5083533581312,1319.170434600654,1456.45287664124,691751.8663856601,937162.089129665,1180129.7255373192,1420679.9056327483,1658836.6911367502,1894623.8959278862,2128065.096273837,2359183.637422915,2588002.613329939,2811368.196143985
2402,2402,14890839.0,1821.3391092839743,0.0005490465750736179,32.36657326735053,170.56262700457776,319.03836822837064,466.0695995360253,611.6392164190069,755.9438404038158,898.8279241127767,1040.2903607121495,1180.3452918894473,1319.0073731319703,1456.2898151725562,692048.8663856782,937459.0891296831,1180426.7255373371,1420976.9056327662,1659133.691136768,1894920.8959279042,2128362.0962738553,2359480.6374229332,2588299.6133299572,2811665.1961440025
2403,2403,14891766.0,1808.9966324329587,0.0005527926266258873,79.93896499169182,218.13501872891905,366.61075995271193,513.6419912603666,659.2116081433481,803.5162321281571,946.400315837118,1087.8627524364908,1227.9176836137885,1366.5797648563116,1503.8622068968975,605694.6243876272,851104.8471316323,1094072.4835392863,1334622.6636347154,1572779.4491387173,1808566.6539298533,2042007.8542758045,2273126.3954248824,2501945.371331906,2725310.9541459517
2404,2404,14893454.0,1822.7966906483593,0.0005486075354044587,26.813107227334505,165.00916096456174,313.4849021883546,460.5161334960093,606.0857503789907,750.3903743637998,893.2744580727607,1034.7368946721335,1174.7918258494312,1313.4539070919543,1450.7363491325402,702168.0990718192,947578.3218158241,1190545.9582234782,1431096.1383189072,1669252.9238229091,1905040.1286140452,2138481.3289599963,2369599.8701090743,2598418.846016098,2821784.4288301435
2405,2405,14893954.0,1832.2994440570496,0.0005457623224432221,128.93624285016992,277.4119840739628,424.44321538161745,570.012832264599,714.317456249408,857.2015399583689,998.6639765577418,1138.7189077350395,1277.3809889775625,1414.6634310181485,1550.579315160609,520215.0584421219,768095.3888793681,1013505.611623373,1256473.2480310271,1497023.4281264562,1735180.213630458,1970967.4184215942,2204408.618767545,2435527.159916623,2664346.135823647
2406,2406,14895753.0,1833.3990986050492,0.000545434979629288,124.87562322653234,273.3513644503252,420.38259575797986,565.9522126409614,710.2568366257703,853.1409203347313,994.6033569341041,1134.6582881114018,1273.320369353925,1410.6028113945108,1546.5186955369713,527657.7588092928,775538.0892465389,1020948.311990544,1263915.948398198,1504466.128493627,1742622.913997629,1978410.118788765,2211851.319134716,2442969.860283794,2671788.836190818
2407,2407,14896355.0,1810.6253807929143,0.0005522953619274227,73.13640298577118,211.33245672299842,359.80819794679127,506.8394292544459,652.4090461374275,796.7136701222364,939.5977538311973,1081.0601904305702,1221.1151216078679,1359.777202850391,1497.0596448909769,618006.6989900523,863416.9217340574,1106384.5581417114,1346934.7382371405,1585091.5237411424,1820878.7285322784,2054319.9288782296,2285438.4700273075,2514257.445934331,2737623.0287483768
2408,2408,14897189.0,1771.937144016325,0.0005643541044200759,85.15713654544261,224.74200951027916,362.9380632475064,511.4138044712993,658.445035778954,804.0146526619354,948.3192766467445,1091.2033603557054,1232.6657969550781,1372.7207281323758,1511.382809374899,591838.4130249824,834806.0494326365,1075356.2295280655,1313513.0150320674,1549300.2198232035,1782741.4201691546,2013859.9613182326,2242678.937225256,2466044.520039302,2687183.214234665
2409,2409,14897925.0,1762.2187257844628,0.0005674664474779337,124.01208000497228,263.59695296980885,401.79300670703606,550.2687479308289,697.2999792384836,842.8695961214651,987.1742201062741,1130.058303815235,1271.5207404146079,1411.5756715919056,1550.2377528344286,523172.3149747649,766139.9513824189,1006690.131477848,1244846.9169818498,1480634.1217729861,1714075.322118937,1945193.863268015,2174012.839175039,2397378.421989084,2618517.1161844474
2410,2410,14898584.0,1762.2187257844628,0.0005674664474779337,124.0173365707774,263.60220953561395,401.7982632728412,550.2740044966341,697.3052358042887,842.8748526872703,987.1794766720792,1130.0635603810401,1271.525996980413,1411.5809281577108,1550.2430094002336,523163.0508560622,766130.6872637161,1006680.8673591453,1244837.6528631472,1480624.8576542833,1714066.0580002344,1945184.5991493124,2174003.575056336,2397369.1578703816,2618507.852065745
2411,2411,14899542.0,1766.629563310434,0.0005660496239665152,106.92775661059858,246.51262957543514,384.70868331266234,533.1844245364553,680.2156558441098,825.7852727270914,970.0898967119005,1112.9739804208614,1254.436417020234,1394.4913481975318,1533.1534294400549,553317.9549016847,796285.5913093386,1036835.7714047678,1274992.5569087695,1510779.7616999059,1744220.9620458568,1975339.5031949347,2204158.4791019587,2427524.061916004,2648662.756111367
2412,2412,14900655.0,1774.0646384575734,0.0005636773194856253,77.054794557912,216.63966752274857,354.8357212599758,503.31146248376865,650.3426937914234,795.9123106744048,940.2169346592138,1083.1010183681747,1224.5634549675476,1364.6183861448453,1503.2804673873684,606204.8793545563,849172.5157622102,1089722.6958576394,1327879.4813616413,1563666.6861527774,1797107.8864987285,2028226.4276478065,2257045.4035548302,2480410.986368876,2701549.680564239
2413,2413,14903475.0,1768.927560219179,0.0005653142743030669,97.77085868283658,237.35573164767314,375.55178538490037,524.0275266086933,671.0587579163479,816.6283747993294,960.9329987841384,1103.8170824930994,1245.2795190924721,1385.3344502697698,1523.996531512293,569505.502856429,812473.139264083,1053023.319359512,1291180.104863514,1526967.30965465,1760408.5100006012,1991527.051149679,2220346.027056703,2443711.6098707486,2664850.304066112
2414,2414,14904151.0,1768.927560219179,0.0005653142743030669,97.44841332149826,237.03328628633483,375.22934002356203,523.7050812473549,670.7363125550096,816.305929437991,960.6105534228001,1103.494637131761,1244.957073731134,1385.0120049084314,1523.6740861509545,570075.9036954611,813043.540103115,1053593.7201985442,1291750.505702546,1527537.7104936822,1760978.9108396333,1992097.4519887113,2220916.427895735,2444282.0107097807,2665420.704905144
2415,2415,14905508.0,1769.104452975201,0.0005652577485282141,96.43543761938362,236.02031058422017,374.21636432144743,522.6921055452403,669.7233368528949,815.2929537358765,959.5975777206854,1102.4816614296465,1243.9440980290192,1383.999029206317,1522.66111044884,571868.0113975521,814835.6478052061,1055385.8279006353,1293542.6134046372,1529329.8181957733,1762771.0185417242,1993889.5596908021,2222708.535597826,2446074.1184118716,2667212.812607235
2416,2416,14906379.0,1806.465935581409,0.0005535670395457256,89.48952423087363,227.68557796810086,376.16131919189377,523.1925504995484,668.7621673825299,813.0667913673389,955.9508750762998,1097.4133116756727,1237.4682428529704,1376.1303240954933,1513.4127661360792,588429.1235169502,833839.3462609551,1076806.9826686091,1317357.1627640382,1555513.94826804,1791301.1530591762,2024742.3534051273,2255860.8945542052,2484679.870461229,2708045.4532752745
2417,2417,14907083.0,1806.1046965810458,0.0005536777584893051,91.01756239247165,229.21361612969886,377.68935735349174,524.7205886611464,670.290205544128,814.5948295289369,957.4789132378978,1098.9413498372708,1238.9962810145685,1377.6583622570913,1514.9408042976772,585668.9251482076,831079.1478922125,1074046.7842998665,1314596.9643952956,1552753.7498992975,1788540.9546904336,2021982.1550363847,2253100.6961854626,2481919.672092486,2705285.254906532
2418,2418,14907970.0,1805.9241041706289,0.000553733126265154,91.50866944958004,229.70472318680729,378.18046441060017,525.2116957182548,670.7813126012363,815.0859365860454,957.9700202950062,1099.4324568943791,1239.4873880716768,1378.1494693142,1515.4319113547858,584781.9334732728,830192.1562172777,1073159.7926249318,1313709.9727203608,1551866.7582243627,1787653.9630154988,2021095.16336145,2252213.704510528,2481032.6804175517,2704398.2632315974
2419,2419,14909998.0,1791.7142171832731,0.0005581247223522538,7.171819364345588,146.75669232918213,284.95274606640936,433.42848729020227,580.4597185978569,726.0293354808384,870.3339594656475,1013.2180431746083,1154.6804797739812,1294.735410951279,1433.3974921938018,730804.5894341236,973772.2258417775,1214322.4059372067,1452479.1914412086,1688266.3962323447,1921707.5965782958,2152826.1377273737,2381645.1136343973,2605010.696448443,2826149.390643806
2420,2420,14910502.0,1807.55008614878,0.0005532350155400837,85.41613534914087,223.61218908636812,372.08793031016097,519.1191616178156,664.6887785007972,808.9934024856061,951.877486194567,1093.3399227939399,1233.3948539712376,1372.0569352137607,1509.3393772543466,595790.1097745507,841200.3325185557,1084167.9689262097,1324718.1490216388,1562874.9345256407,1798662.1393167768,2032103.339662728,2263221.880811806,2492040.8567188294,2715406.439532875
