,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
443,443,16539966.0,7767.120391514285,0.00012874784342116255,0.014248024481195467,0.03412198764984617,0.05379821131302563,0.07327866305243501,0.09256529075641347,0.11166002277629297,0.130564768561811,0.14928141823730115,0.16781184352201692,0.1861578971134009,0.20432141346606916,353.63652448326553,505.5955267217033,656.0425875929275,804.9927490875627,952.46090509974,1098.461801284632,1243.0100374745368,1386.1200651021422,1527.8061959919844,1668.0825962947215
444,444,16542868.0,8014.063411793925,0.00012478064480103145,0.0029107457000654103,0.022586969363244874,0.04206742110265425,0.06135404880663272,0.08044878082651222,0.09935352661203024,0.11807017628752041,0.13660060157223616,0.15494665516362013,0.1731101715162884,0.1910929669183367,446.412886204234,599.899024496519,751.8580267349569,902.305087606181,1051.2552491008162,1198.7234051129935,1344.7243012978854,1489.2725374877903,1632.3825651153957,1774.0686960052378
445,445,16561650.0,7813.860858064332,0.00012797770758458607,0.00821359133005953,0.02808755449871023,0.04776377816188969,0.06724422990129907,0.08653085760527754,0.10562558962515703,0.12453033541067507,0.14324698508616523,0.16177741037088098,0.18012346396226495,0.19828698031493322,400.6516467223168,552.6106489607546,703.0577098319787,852.007871326614,999.4760273387913,1145.4769235236831,1290.025159713588,1433.1351873411936,1574.8213182310355,1715.0977185337726
446,446,16567653.0,7570.058343505169,0.00013209937818484094,0.02027532361538486,0.04034901325966902,0.06022297642831972,0.07989920009149917,0.09937965183090855,0.11866627953488702,0.13776101155476653,0.15666575734028454,0.1753824070157747,0.19391283230049047,0.21225888589187442,305.4458976633096,455.8929585345338,604.8431200291691,752.3112760413463,898.3121722262382,1042.8604084161432,1185.9704360437486,1327.6565669335907,1467.9329672363276,1606.8136638708831
447,447,16575984.0,7554.178694420051,0.00013237706446349453,0.0020580829831856216,0.022333506615309494,0.04240719625959365,0.06228115942824435,0.08195738309142381,0.10143783483083318,0.12072446253481166,0.13981919455469116,0.15872394034020917,0.17744059001569934,0.1959710153004151,440.32811216176674,589.2782736564019,736.7464296685791,882.7473258534711,1027.295562043376,1170.4055896709815,1312.0917205608237,1452.3681208635605,1591.248817498116,1728.747696162205
448,448,16579753.0,7992.45570448034,0.00012511799088725997,0.005628964574367157,0.02530518823754662,0.044785639976956,0.06407226768093446,0.08316699970081397,0.102071745486332,0.12078839516182215,0.1393188204465379,0.15766487403792187,0.17582839039059014,0.19381118579263842,424.6574978497585,578.1436361420435,730.1026383804814,880.5496992517055,1029.4998607463408,1176.968016758518,1322.96891294341,1467.517149133315,1610.6271767609203,1752.3133076507625
449,449,16580546.0,7893.176758080556,0.00012669170229543644,0.018071077006185654,0.037747300669365116,0.05722775240877449,0.07651438011275297,0.09560911213263246,0.11451385791815048,0.13323050759364063,0.1517609328783564,0.17010698646974037,0.18827050282240865,0.20625329822445693,325.83297259182024,479.3191108841053,631.2781131225431,781.7251739937673,930.6753354884025,1078.1434915005798,1224.1443876854717,1368.6926238753765,1511.8026515029821,1653.488782392824
450,450,16586274.0,7842.824244317821,0.00012750508858138786,0.004566427091415315,0.024440390260066013,0.04411661392324548,0.06359706566265486,0.08288369336663333,0.10197842538651282,0.12088317117203085,0.139599820847521,0.15813024613223678,0.17647629972362072,0.19463981607628902,429.2046347650875,581.1636370035253,731.6106978747495,880.5608593693847,1028.029015381562,1174.0299115664538,1318.5781477563587,1461.688175383964,1603.3743062738063,1743.6507065765434
451,451,16588449.0,7493.989352642174,0.00013344027499150737,0.010287442035388165,0.030562865667512037,0.05063655531179619,0.0705105184804469,0.09018674214362636,0.10966719388303574,0.1289538215870142,0.1480485536068937,0.1669532993924117,0.18566994906790188,0.20420037435261765,378.40683530679985,527.3569968014351,674.8251528136124,820.8260489985042,965.3742851884091,1108.4843128160146,1250.1704437058568,1390.4468440085939,1529.3275406431492,1666.8264193072382
452,452,16590138.0,7494.738751577439,0.00013342693229827753,0.01020116202490648,0.03047658565703035,0.05055027530131451,0.0704242384699652,0.09010046213314467,0.10958091387255404,0.12886754157653252,0.147962273596412,0.16686701938193005,0.18558366905742021,0.20411409434213595,379.0534623068339,528.0036238014692,675.4717798136464,821.4726759985383,966.0209121884432,1109.1309398160486,1250.8170707058907,1391.0934710086278,1529.9741676431831,1667.4730463072722
453,453,16593993.0,7107.168548517233,0.00014070300896531148,0.003158330771426291,0.02405120161568309,0.04473619515958342,0.06521537974267919,0.08549080337480305,0.10556449301908721,0.1254384561877379,0.1451146798509174,0.16459513159032674,0.18388175929430522,0.20297649131418471,419.9365505562948,564.4847867461996,707.5948143738051,849.2809452636473,989.5573455663842,1128.4380422009397,1265.9369208650287,1402.067730086453,1536.8440835352571,1670.2794569093503
454,454,16618642.0,6823.04579231035,0.00014656211176642127,0.004159987188049425,0.02547490057523193,0.04657773763054035,0.06747060847479715,0.08815560201869749,0.10863478660179325,0.1289102102339171,0.14898389987820126,0.16885786304685196,0.18853408671003144,0.20801453844944082,405.2196949482172,546.9058258380593,687.1822261407964,826.0629227753517,963.5618014394407,1099.692610660865,1234.4689641096693,1367.9043374837624,1500.0120727288436,1630.805378033372
455,455,16622220.0,6886.10428504438,0.0001452199906661093,0.015569025976767367,0.03667186303207579,0.05756473387633258,0.07824972742023292,0.09872891200332869,0.11900433563545255,0.1390780252797367,0.1589519884483874,0.17862821211156688,0.19810866385097625,0.2173952915549547,330.0126203242664,473.12264795187184,614.808778841714,755.085179144451,893.9658757790064,1031.4647544430954,1167.5955636645197,1302.371917113324,1435.807290487417,1567.9150257324982
456,456,16636610.0,7358.103291170641,0.0001359045885099154,0.00855965694194423,0.02903884152503999,0.04931426515716386,0.06938795480144802,0.08926191797009872,0.10893814163327818,0.12841859337268755,0.14770522107666603,0.16679995309654552,0.18570469888206356,0.2044213485575537,388.10516628511937,535.5733222972966,681.5742184821886,826.1224546720935,969.2324822996989,1110.918613189541,1251.1950134922781,1390.0757101268334,1527.5745887909225,1663.7053980123467
457,457,16663276.0,7360.310942908448,0.0001358638252862789,0.008290627659458209,0.02876981224255397,0.04904523587467784,0.069118925518962,0.0889928886876127,0.10866911235079216,0.12814956409020153,0.14743619179418,0.1665309238140595,0.18543566959957752,0.2041523192750677,390.0851662852258,537.553322297403,683.5542184822949,828.1024546721998,971.2124822998053,1112.8986131896474,1253.1750134923846,1392.0557101269399,1529.554588791029,1665.685398012453
458,458,16679165.0,7868.747017258636,0.00012708503625884598,0.001202970758048495,0.021076933926699192,0.04075315758987866,0.060233609329288035,0.07952023703326651,0.098614969053146,0.11751971483866402,0.1362363645141542,0.15476678979886996,0.1731128433902539,0.1912763597429222,455.62888870874946,607.5878909471872,758.0349518184114,906.9851133130467,1054.453269325224,1200.454165510116,1345.0024017000208,1488.1124293276262,1629.7985602174683,1770.0749605202054
459,459,16679772.0,8193.136731854804,0.00012205337622549538,0.0008033650808115287,0.020283816820220905,0.039570444524199375,0.05866517654407887,0.0775699223295969,0.09628657200508706,0.11481699728980282,0.13316305088118677,0.15132656723385507,0.16930936263590335,0.18711323515813,467.91126175975063,622.9398854337308,776.4260237260158,928.3850259644537,1078.8320868356777,1227.782248330313,1375.2504043424904,1521.2513005273822,1665.799536717287,1808.9095643448925
460,460,16680395.0,8559.09649581944,0.00011683476176351496,0.016339455676628287,0.03524420146214632,0.053960851137636476,0.07249127642235224,0.0908373300137362,0.10900084636640449,0.12698364176845275,0.14478751429067943,0.1624142438070546,0.17986559399010646,0.19714330811501704,347.88239290625796,507.63210020939175,665.7923512865598,822.3789587788436,977.4075824528237,1130.8937207451088,1282.8527229835465,1433.2997838547708,1582.249945349406,1729.7181013615832
461,461,16682159.0,8211.180571434159,0.00012178516734595945,0.018201595950605897,0.03748822365458437,0.056582955674463864,0.07548770145998189,0.09420435113547206,0.11273477642018781,0.13108083001157178,0.14924434636424005,0.16722714176628833,0.18503101428851498,0.20265774380489018,328.4040870771094,484.99069456939327,640.0193182433734,793.5054565356585,945.4644587740962,1095.9115196453204,1244.8616811399556,1392.329837152133,1538.3307333370249,1682.8789695269297
462,462,16684349.0,8654.62690343712,0.00011554513107929095,0.005722602799788599,0.02462734858530663,0.04334399826079679,0.06187442354551255,0.0802204771368965,0.0983839934895648,0.11636678889161307,0.13417066141383974,0.1517973909302149,0.16924874111326677,0.18652645523817735,439.2660190517324,599.0157263548663,757.1759774320343,913.762584924318,1068.7912085982982,1222.2773468905832,1374.2363491290212,1524.6834100002452,1673.6335714948805,1821.1017275070578
463,463,16684986.0,8220.217387567165,0.00012165128400527099,0.01710923273592178,0.03639586043990025,0.05549059245977975,0.07439533824529777,0.09311198792078794,0.1116424132055037,0.12998846679688766,0.14815198314955594,0.16613477855160422,0.18393865107383087,0.20156538059020607,337.3787505703436,493.9653580626274,648.9939817366076,802.4801200288927,954.4391222673304,1104.8861831385545,1253.8363446331898,1401.3045006453672,1547.305396830259,1691.853633020164
464,464,16687141.0,8657.223551155614,0.00011551047447151974,0.005490592462469482,0.02439533824798751,0.043111987923477674,0.061642413208193435,0.07998846679957738,0.09815198315224567,0.11613477855429395,0.13393865107652062,0.15156538059289582,0.16901673077594764,0.18629444490085822,441.27439729410673,601.0241045972406,759.1843556744086,915.7709631666924,1070.7995868406726,1224.2857251329576,1376.2447273713954,1526.6917882426196,1675.641949737255,1823.110105749432
465,465,16688166.0,9016.822778783044,0.00011090380997096242,0.004702022184567854,0.023232447469283615,0.04157850106066757,0.05974201741333586,0.07772481281538414,0.0955286853376108,0.11315541485398599,0.13060676503703783,0.1478844791619484,0.1649902858688982,0.1819258956219169,456.3165259221877,619.2932291602475,780.6483673123934,940.3980746155271,1098.5583256926952,1255.144933184979,1410.173556858959,1563.6596951512443,1715.618697389682,1866.0657582609063
466,466,16688802.0,9337.983040065801,0.00010708950698554207,0.009203632723272062,0.02736714907594035,0.04534994447798863,0.06315381700021529,0.08078054651659047,0.09823189669964233,0.1155096108245529,0.13261541753150266,0.14955102728452138,0.16631813309553578,0.18291841182816462,422.5194138542184,588.7882985816635,753.4028619381714,916.3795651762312,1077.734703328377,1237.4844106315109,1395.6446617086788,1552.2312692009627,1707.2598928749428,1860.7460311672278
467,467,16690808.0,9298.847709751139,0.00010754020618612353,0.013011305922281564,0.031174822274949856,0.04915761767699813,0.06696149019922479,0.08458821971559997,0.10203956989865183,0.1193172840235624,0.13642309073051218,0.1533587004835309,0.17012580629454527,0.18672608502717414,387.0355858953754,553.3044706228205,717.9190339793284,880.8957372173882,1042.250875369534,1202.0005826726679,1360.1608337498358,1516.7474412421197,1671.7760649160998,1825.2622032083848
468,468,16691644.0,9298.847709751139,0.00010754020618612353,0.013011305922281564,0.031174822274949856,0.04915761767699813,0.06696149019922479,0.08458821971559997,0.4980121560733866,0.9073226397815248,1.3125606224695714,1.7137666251725612,2.110980755483758,2.504242738441669,387.0355858953754,553.3044706228205,717.9190339793284,880.8957372173882,1042.250875369534,1202.0005826726679,1360.1608337498358,1516.7474412421197,1671.7760649160998,1825.2622032083848
469,469,16694675.0,9242.300211255371,0.0001081981733056225,0.0003176970518641101,0.018663750643248066,0.036827266995916354,0.05481006239796463,0.07261393492019129,0.09024066443656648,0.5036646007943532,0.9129750845024913,1.3182130671905379,1.7194190698935277,2.116633200204724,500.89936398553624,665.5139273420441,828.4906305801039,989.8457687322498,1149.5954760353836,1307.7557271125515,1464.3423346048355,1619.3709582788156,1772.8570965711006,1924.8160988095383
470,470,16695622.0,10076.303464294773,9.92427434865856e-05,0.01229136193850407,0.42571529829629073,0.8350257820044289,1.2402637646924755,1.6414697673954652,2.038683897706662,2.4319458806645726,2.8048621513743033,3.174068032735532,3.539600432472424,3.901495908903756,404.9437096947621,577.9978095536799,749.3300783575064,918.9576479000401,1086.8974777976478,1253.1663625250928,1417.7809258816008,1580.7576291196604,1742.1127672718064,1901.86247457494
471,471,16709871.0,10223.466862831694,9.781417726657747e-05,0.38426665585790337,0.77630176804076,1.1644362633134109,1.5487089524787745,1.9291582503477354,2.305822205322539,2.6787384760322692,3.047944357393498,3.41347675713039,3.7753722335617224,4.133666970438527,4165.91179351021,4165.935492858758,4165.958956406494,4165.982186499689,4166.005185461161,4166.027955590379,4166.05049916443,4166.072818437245,4166.094915640716,4166.116792984221
472,472,16735662.0,10300.427257092346,9.708335149995369e-05,0.23679766291839055,0.6288327751012471,1.0169672703738981,1.4012399595392617,1.7816892574082224,2.1583532123830262,2.5312694830927565,2.9004753644539853,3.2660077641908773,3.6279032406222096,3.986197977499014,5679.299030591677,5679.322729940226,5679.346193487961,5679.369423581156,5679.392422542629,5679.415192671847,5679.437736245897,5679.460055518712,5679.482152722184,5679.504030065688
473,473,16736224.0,10506.397798106187,9.518010066021422e-05,0.2383766831685218,0.6265111784411728,1.0107838676065364,1.391233165475497,1.7678971204503007,2.140813391160031,2.51001927252126,2.875551672258152,3.2374471486894842,3.5957418855662886,3.950470442876957,9741.214697981755,9741.23863550078,9741.262334849329,9741.285798397064,9741.30902849026,9741.332027451732,9741.354797580949,9741.377341155,9741.399660427815,9741.421757631286
474,474,16737045.0,10444.595636798495,9.574329488417827e-05,0.35280019253143924,0.7409346878040902,1.125207376969454,1.5056566748384146,1.882320629813218,2.2552369005229487,2.6244427818841776,2.9899751816210696,3.3518706580524014,3.7101653949292057,4.064893952239874,8542.512198945951,8542.536136464976,8542.559835813525,8542.58329936126,8542.606529454455,8542.629528415928,8542.652298545147,8542.674842119197,8542.69716139201,8542.719258595484
475,475,16737820.0,10429.984163885909,9.58774226582746e-05,0.3819061925298745,0.7700406878025255,1.154313376967889,1.53476267483685,1.9114266298116533,2.284342900521384,2.6535487818826127,3.0190811816195047,3.380976658050837,3.7392713949276413,4.09399995223831,8238.708284436358,8238.732221955383,8238.755921303931,8238.779384851665,8238.802614944861,8238.825613906334,8238.848384035551,8238.870927609601,8238.893246882417,8238.915344085888
