,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
35,35,13834186.0,0.9999026535686368,1.0000973559086135,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,7725903.225808971,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634,8756741.981673634
36,36,13834689.0,0.9999026535686368,1.0000973559086135,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,7580656.122190208,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434,8901986.349816434
37,37,13835896.0,0.9999026535686368,1.0000973559086135,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,7650649.122113284,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235,8831994.316693235
38,38,13836858.0,0.9999026535686368,1.0000973559086135,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,7648052.981034959,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856,8834590.41023856
39,39,13837474.0,0.9999026535686368,1.0000973559086135,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,7698047.980912411,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873,8784596.483814873
40,40,13840606.0,0.9999026535686368,1.0000973559086135,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,7733929.23157602,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693,8748716.209130693
41,41,13841132.0,0.9999026535686368,1.0000973559086135,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,7840474.571345164,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165,8642174.779768165
42,42,13842325.0,0.9999026535686368,1.0000973559086135,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,7721216.787352209,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736,8761428.287923736
43,43,13843586.0,0.9999026535686368,1.0000973559086135,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,7782548.061674438,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036,8700098.97555036
44,44,13846248.0,0.9999026535686368,1.0000973559086135,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,7728349.146899758,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255,8754296.130747255
45,45,13847546.0,0.9999026535686368,1.0000973559086135,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,7778344.146838768,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402,8704302.73988402
46,46,13848553.0,0.9999026535686368,1.0000973559086135,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,7674561.394489322,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725,8808082.52441725
47,47,13849985.0,0.9999026535686368,1.0000973559086135,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,7636806.3754384285,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094,8845836.820306094
48,48,13852324.0,0.9999026535686368,1.0000973559086135,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,7540702.01036564,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876,8941940.202826876
49,49,13853246.0,1.0000026438339937,0.9999973561729961,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,7040588.9330881955,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802,9442068.060337802
50,50,13854481.0,1.0000026438339937,0.9999973561729961,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,7039677.566424605,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086,9442979.48440086
51,51,13855114.0,1.0000026438339937,0.9999973561729961,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,7083490.664781058,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973,9399163.752031973
52,52,13861361.0,1.0000026438339937,0.9999973561729961,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,7083691.64464465,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825,9398962.760675825
53,53,13862914.0,1.0000026438339937,0.9999973561729961,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,7018437.231869194,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832,9464221.188102832
54,54,13866244.0,1.0000026438339937,0.9999973561729961,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,6964590.303731137,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368,9518071.856971368
55,55,13869808.0,1.0000026438339937,0.9999973561729961,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,7027255.716607045,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885,9455402.127618885
56,56,13870431.0,0.9995027924774801,1.0004974548608188,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,10502199.677263634,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393,5981038.830188393
57,57,13871503.0,0.9993029219000711,1.0006975643567653,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,12182089.152980167,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915,4302007.510873915
